Time,iL1,iL2,V3,V1,vC1,vC2
0.039542,3.48111,-4.52248,0.58,0,89.9456,-39.4677
0.039543,3.39719,-4.44357,0.57,0,89.98,-39.4337
0.039544,3.31319,-4.36474,0.56,0,90.0136,-39.3989
0.039545,3.22913,-4.28598,0.55,0,90.0463,-39.3634
0.039546,3.14501,-4.20729,0.54,0,90.0782,-39.3271
0.039547,3.06082,-4.12867,0.53,0,90.1092,-39.2902
0.039548,2.97657,-4.05013,0.52,0,90.1394,-39.2525
0.039549,2.89227,-3.97166,0.51,0,90.1687,-39.2142
0.03955,2.8079,-3.89327,0.5,0,90.1972,-39.1751
0.039551,2.72348,-3.81496,0.49,0,90.2249,-39.1354
0.039552,2.639,-3.73673,0.48,0,90.2517,-39.0949
0.039553,2.55447,-3.65858,0.47,0,90.2777,-39.0537
0.039554,2.46989,-3.58052,0.46,0,90.3028,-39.0118
0.039555,2.38526,-3.50253,0.45,0,90.3271,-38.9693
0.039556,2.48126,-3.60526,0.44,1,90.2913,-38.9272
0.039557,2.57726,-3.70799,0.43,1,90.2544,-38.8862
0.039558,2.67326,-3.81073,0.42,1,90.2168,-38.8461
0.039559,2.76926,-3.91348,0.41,1,90.1782,-38.8071
0.03956,2.86526,-4.01622,0.4,1,90.1386,-38.7691
0.039561,2.96126,-4.11895,0.39,1,90.0979,-38.7323
0.039562,3.05726,-4.22168,0.38,1,90.0562,-38.6966
0.039563,3.15326,-4.32439,0.37,1,90.0135,-38.6619
0.039564,3.24926,-4.42708,0.36,1,89.9697,-38.6284
0.039565,3.34526,-4.52975,0.35,1,89.9249,-38.596
0.039566,3.44126,-4.63239,0.34,1,89.8791,-38.5646
0.039567,3.53726,-4.735,0.33,1,89.8323,-38.5344
0.039568,3.63326,-4.83758,0.32,1,89.7844,-38.5052
0.039569,3.72926,-4.94012,0.31,1,89.7355,-38.4771
0.03957,3.82526,-5.04261,0.3,1,89.6856,-38.4501
0.039571,3.92126,-5.14506,0.29,1,89.6347,-38.4241
0.039572,4.01726,-5.24745,0.28,1,89.5827,-38.3993
0.039573,4.11326,-5.34979,0.27,1,89.5297,-38.3755
0.039574,4.20926,-5.45207,0.26,1,89.4757,-38.3528
0.039575,4.30526,-5.55428,0.25,1,89.4207,-38.3311
0.039576,4.40126,-5.65642,0.24,1,89.3646,-38.3105
0.039577,4.49726,-5.75849,0.23,1,89.3076,-38.291
0.039578,4.59326,-5.86049,0.22,1,89.2495,-38.2725
0.039579,4.68926,-5.9624,0.21,1,89.1903,-38.2551
0.03958,4.78526,-6.06422,0.2,1,89.1302,-38.2388
0.039581,4.88126,-6.16596,0.19,1,89.0691,-38.2235
0.039582,4.97726,-6.2676,0.18,1,89.0069,-38.2092
0.039583,5.07326,-6.36915,0.17,1,88.9437,-38.196
0.039584,5.16925,-6.47059,0.16,1,88.8795,-38.1838
0.039585,5.26525,-6.57193,0.15,1,88.8143,-38.1726
0.039586,5.36125,-6.67316,0.14,1,88.7481,-38.1625
0.039587,5.45725,-6.77427,0.13,1,88.6808,-38.1535
0.039588,5.55325,-6.87526,0.12,1,88.6126,-38.1454
0.039589,5.64925,-6.97614,0.11,1,88.5433,-38.1384
0.03959,5.74525,-7.07688,0.1,1,88.4731,-38.1324
0.039591,5.84125,-7.1775,0.09,1,88.4018,-38.1274
0.039592,5.93725,-7.27798,0.08,1,88.3295,-38.1234
0.039593,6.03325,-7.37832,0.07,1,88.2562,-38.1204
0.039594,6.12925,-7.47852,0.06,1,88.1819,-38.1185
0.039595,6.22525,-7.57857,0.05,1,88.1067,-38.1175
0.039596,6.32125,-7.67847,0.04,1,88.0304,-38.1176
0.039597,6.41725,-7.77822,0.03,1,87.9531,-38.1186
0.039598,6.51325,-7.87781,0.02,1,87.8748,-38.1207
0.039599,6.60925,-7.97723,0.01,1,87.7955,-38.1237
0.0396,6.70525,-8.07649,1.9075e-010,1,87.7153,-38.1277
0.039601,6.80125,-8.17558,0.01,1,87.634,-38.1327
0.039602,6.89725,-8.27449,0.02,1,87.5518,-38.1387
0.039603,6.99325,-8.37323,0.03,1,87.4685,-38.1457
0.039604,7.08925,-8.47178,0.04,1,87.3843,-38.1536
0.039605,7.18525,-8.57015,0.05,1,87.2991,-38.1625
0.039606,7.28125,-8.66833,0.06,1,87.2129,-38.1723
0.039607,7.37725,-8.76631,0.07,1,87.1257,-38.1832
0.039608,7.47325,-8.86409,0.08,1,87.0376,-38.1949
0.039609,7.56925,-8.96168,0.09,1,86.9484,-38.2077
0.03961,7.66525,-9.05905,0.1,1,86.8583,-38.2213
0.039611,7.76125,-9.15622,0.11,1,86.7673,-38.2359
0.039612,7.85725,-9.25318,0.12,1,86.6752,-38.2515
0.039613,7.95325,-9.34991,0.13,1,86.5822,-38.268
0.039614,8.04925,-9.44643,0.14,1,86.4882,-38.2854
0.039615,8.14525,-9.54272,0.15,1,86.3933,-38.3038
0.039616,8.24124,-9.63879,0.16,1,86.2974,-38.3231
0.039617,8.33724,-9.73462,0.17,1,86.2005,-38.3433
0.039618,8.43324,-9.83021,0.18,1,86.1027,-38.3644
0.039619,8.52924,-9.92557,0.19,1,86.0039,-38.3864
0.03962,8.62524,-10.0207,0.2,1,85.9042,-38.4093
0.039621,8.72124,-10.1155,0.21,1,85.8035,-38.4332
0.039622,8.81724,-10.2102,0.22,1,85.7018,-38.4579
0.039623,8.91324,-10.3045,0.23,1,85.5993,-38.4836
0.039624,9.00924,-10.3986,0.24,1,85.4958,-38.5101
0.039625,9.10524,-10.4925,0.25,1,85.3913,-38.5375
0.039626,9.20124,-10.586,0.26,1,85.2859,-38.5658
0.039627,9.29724,-10.6793,0.27,1,85.1796,-38.5949
0.039628,9.39324,-10.7724,0.28,1,85.0723,-38.625
0.039629,9.48924,-10.8651,0.29,1,84.9641,-38.6559
0.03963,9.58524,-10.9576,0.3,1,84.855,-38.6877
0.039631,9.68124,-11.0498,0.31,1,84.745,-38.7203
0.039632,9.77724,-11.1417,0.32,1,84.634,-38.7538
0.039633,9.87324,-11.2333,0.33,1,84.5222,-38.7881
0.039634,9.96924,-11.3246,0.34,1,84.4094,-38.8233
0.039635,10.0652,-11.4156,0.35,1,84.2957,-38.8593
0.039636,10.1612,-11.5064,0.36,1,84.1811,-38.8962
0.039637,10.2572,-11.5968,0.37,1,84.0655,-38.9338
0.039638,10.3532,-11.6869,0.38,1,83.9491,-38.9724
0.039639,10.4492,-11.7767,0.39,1,83.8318,-39.0117
0.03964,10.5452,-11.8662,0.4,1,83.7136,-39.0518
0.039641,10.6412,-11.9553,0.41,1,83.5945,-39.0928
0.039642,10.7372,-12.0442,0.42,1,83.4745,-39.1346
0.039643,10.8332,-12.1327,0.43,1,83.3536,-39.1771
0.039644,10.9292,-12.2209,0.44,1,83.2318,-39.2205
0.039645,11.0252,-12.3087,0.45,1,83.1092,-39.2647
0.039646,10.9548,-12.2301,0.46,0,83.2189,-39.3086
0.039647,10.8842,-12.1515,0.47,0,83.3279,-39.3516
0.039648,10.8135,-12.0727,0.48,0,83.4364,-39.394
0.039649,10.7425,-11.9939,0.49,0,83.5442,-39.4355
0.03965,10.6713,-11.915,0.5,0,83.6513,-39.4761
0.039651,10.5999,-11.836,0.51,0,83.7576,-39.5159
0.039652,10.5283,-11.7569,0.52,0,83.8633,-39.5548
0.039653,10.4564,-11.6778,0.53,0,83.9682,-39.5928
0.039654,10.3844,-11.5985,0.54,0,84.0724,-39.63
0.039655,10.3122,-11.5192,0.55,0,84.1759,-39.6663
0.039656,10.2397,-11.4399,0.56,0,84.2786,-39.7017
0.039657,10.167,-11.3604,0.57,0,84.3807,-39.7362
0.039658,10.0942,-11.2809,0.58,0,84.482,-39.7699
0.039659,10.0211,-11.2014,0.59,0,84.5825,-39.8028
0.03966,9.94784,-11.1217,0.6,0,84.6824,-39.8348
0.039661,9.87438,-11.042,0.61,0,84.7815,-39.8659
0.039662,9.80072,-10.9622,0.62,0,84.8799,-39.8961
0.039663,9.72686,-10.8824,0.63,0,84.9775,-39.9255
0.039664,9.65281,-10.8025,0.64,0,85.0744,-39.9541
0.039665,9.57856,-10.7226,0.65,0,85.1706,-39.9818
0.039666,9.50413,-10.6426,0.66,0,85.266,-40.0086
0.039667,9.4295,-10.5626,0.67,0,85.3606,-40.0346
0.039668,9.35468,-10.4825,0.68,0,85.4546,-40.0597
0.039669,9.27968,-10.4023,0.69,0,85.5477,-40.084
0.03967,9.20449,-10.3221,0.7,0,85.6402,-40.1074
0.039671,9.12912,-10.2419,0.71,0,85.7318,-40.13
0.039672,9.05356,-10.1616,0.72,0,85.8227,-40.1518
0.039673,8.97783,-10.0813,0.73,0,85.9129,-40.1726
0.039674,8.90191,-10.0009,0.74,0,86.0023,-40.1927
0.039675,8.82582,-9.92053,0.75,0,86.0909,-40.2119
0.039676,8.74955,-9.84009,0.76,0,86.1788,-40.2303
0.039677,8.6731,-9.75961,0.77,0,86.2659,-40.2478
0.039678,8.59649,-9.6791,0.78,0,86.3523,-40.2645
0.039679,8.5197,-9.59855,0.79,0,86.4379,-40.2803
0.03968,8.44273,-9.51797,0.8,0,86.5227,-40.2953
0.039681,8.3656,-9.43737,0.81,0,86.6067,-40.3095
0.039682,8.28831,-9.35674,0.82,0,86.69,-40.3228
0.039683,8.21084,-9.27608,0.83,0,86.7725,-40.3353
0.039684,8.13322,-9.1954,0.84,0,86.8542,-40.347
0.039685,8.05543,-9.11469,0.85,0,86.9351,-40.3578
0.039686,7.97748,-9.03396,0.86,0,87.0153,-40.3679
0.039687,7.89937,-8.95322,0.87,0,87.0947,-40.3771
0.039688,7.8211,-8.87246,0.88,0,87.1733,-40.3854
0.039689,7.74267,-8.79168,0.89,0,87.2511,-40.393
0.03969,7.66409,-8.71088,0.9,0,87.3281,-40.3997
0.039691,7.58536,-8.63008,0.91,0,87.4044,-40.4056
0.039692,7.50648,-8.54926,0.92,0,87.4798,-40.4107
0.039693,7.42744,-8.46844,0.93,0,87.5545,-40.4149
0.039694,7.34826,-8.3876,0.94,0,87.6284,-40.4184
0.039695,7.26893,-8.30676,0.95,0,87.7015,-40.421
0.039696,7.18945,-8.22592,0.96,0,87.7738,-40.4228
0.039697,7.10983,-8.14507,0.97,0,87.8453,-40.4238
0.039698,7.03007,-8.06422,0.98,0,87.916,-40.424
0.039699,6.95017,-7.98338,0.99,0,87.9859,-40.4234
0.0397,6.87013,-7.90253,1,0,88.055,-40.422
0.039701,6.78995,-7.82169,0.99,0,88.1233,-40.4198
0.039702,6.70964,-7.74085,0.98,0,88.1908,-40.4168
0.039703,6.62919,-7.66002,0.97,0,88.2575,-40.4129
0.039704,6.54861,-7.5792,0.96,0,88.3234,-40.4083
0.039705,6.46789,-7.49839,0.95,0,88.3884,-40.4029
0.039706,6.38705,-7.41759,0.94,0,88.4527,-40.3967
0.039707,6.30608,-7.3368,0.93,0,88.5162,-40.3897
0.039708,6.22499,-7.25603,0.92,0,88.5788,-40.3818
0.039709,6.14377,-7.17527,0.91,0,88.6407,-40.3732
0.03971,6.06243,-7.09454,0.9,0,88.7017,-40.3639
0.039711,5.98096,-7.01382,0.89,0,88.7619,-40.3537
0.039712,5.89938,-6.93312,0.88,0,88.8213,-40.3427
0.039713,5.81768,-6.85245,0.87,0,88.8799,-40.331
0.039714,5.73586,-6.7718,0.86,0,88.9377,-40.3184
0.039715,5.65393,-6.69118,0.85,0,88.9946,-40.3051
0.039716,5.57188,-6.61058,0.84,0,89.0508,-40.291
0.039717,5.48972,-6.53001,0.83,0,89.1061,-40.2762
0.039718,5.40746,-6.44947,0.82,0,89.1605,-40.2605
0.039719,5.32508,-6.36897,0.81,0,89.2142,-40.2441
0.03972,5.2426,-6.2885,0.8,0,89.267,-40.2269
0.039721,5.16001,-6.20806,0.79,0,89.3191,-40.209
0.039722,5.07732,-6.12766,0.78,0,89.3702,-40.1903
0.039723,4.99453,-6.0473,0.77,0,89.4206,-40.1708
0.039724,4.91164,-5.96698,0.76,0,89.4701,-40.1505
0.039725,4.82865,-5.8867,0.75,0,89.5188,-40.1295
0.039726,4.74557,-5.80646,0.74,0,89.5667,-40.1078
0.039727,4.66239,-5.72627,0.73,0,89.6137,-40.0852
0.039728,4.57911,-5.64612,0.72,0,89.66,-40.0619
0.039729,4.49575,-5.56602,0.71,0,89.7053,-40.0379
0.03973,4.41229,-5.48597,0.7,0,89.7499,-40.0131
0.039731,4.32875,-5.40597,0.69,0,89.7936,-39.9876
0.039732,4.24512,-5.32602,0.68,0,89.8364,-39.9613
0.039733,4.1614,-5.24612,0.67,0,89.8785,-39.9342
0.039734,4.0776,-5.16628,0.66,0,89.9197,-39.9065
0.039735,3.99372,-5.0865,0.65,0,89.96,-39.8779
0.039736,3.90977,-5.00677,0.64,0,89.9995,-39.8487
0.039737,3.82573,-4.9271,0.63,0,90.0382,-39.8187
0.039738,3.74161,-4.8475,0.62,0,90.0761,-39.788
0.039739,3.65742,-4.76795,0.61,0,90.1131,-39.7565
0.03974,3.57316,-4.68847,0.6,0,90.1492,-39.7243
0.039741,3.48883,-4.60906,0.59,0,90.1845,-39.6914
0.039742,3.40442,-4.52971,0.58,0,90.219,-39.6577
0.039743,3.31995,-4.45043,0.57,0,90.2526,-39.6233
0.039744,3.23541,-4.37121,0.56,0,90.2854,-39.5882
0.039745,3.15081,-4.29207,0.55,0,90.3173,-39.5524
0.039746,3.06614,-4.213,0.54,0,90.3484,-39.5159
0.039747,2.98142,-4.13401,0.53,0,90.3786,-39.4786
0.039748,2.89663,-4.05509,0.52,0,90.408,-39.4406
0.039749,2.81179,-3.97625,0.51,0,90.4366,-39.4019
0.03975,2.72689,-3.89748,0.5,0,90.4643,-39.3625
0.039751,2.64193,-3.8188,0.49,0,90.4911,-39.3224
0.039752,2.55692,-3.74019,0.48,0,90.5171,-39.2816
0.039753,2.47186,-3.66167,0.47,0,90.5422,-39.2401
0.039754,2.38675,-3.58323,0.46,0,90.5665,-39.1979
0.039755,2.3016,-3.50488,0.45,0,90.59,-39.155
0.039756,2.3976,-3.60776,0.44,1,90.5542,-39.1126
0.039757,2.4936,-3.71065,0.43,1,90.5173,-39.0713
0.039758,2.5896,-3.81355,0.42,1,90.4797,-39.0308
0.039759,2.6856,-3.91644,0.41,1,90.441,-38.9914
0.03976,2.7816,-4.01934,0.4,1,90.4014,-38.9531
0.039761,2.8776,-4.12223,0.39,1,90.3607,-38.916
0.039762,2.9736,-4.22512,0.38,1,90.3189,-38.8799
0.039763,3.0696,-4.32799,0.37,1,90.2761,-38.845
0.039764,3.16559,-4.43084,0.36,1,90.2324,-38.8111
0.039765,3.26159,-4.53367,0.35,1,90.1875,-38.7783
0.039766,3.35759,-4.63648,0.34,1,90.1417,-38.7466
0.039767,3.45359,-4.73925,0.33,1,90.0948,-38.7161
0.039768,3.54959,-4.84199,0.32,1,90.0469,-38.6866
0.039769,3.64559,-4.94469,0.31,1,89.998,-38.6582
0.03977,3.74159,-5.04734,0.3,1,89.948,-38.6308
0.039771,3.83759,-5.14995,0.29,1,89.897,-38.6046
0.039772,3.93359,-5.25251,0.28,1,89.845,-38.5794
0.039773,4.02959,-5.35501,0.27,1,89.792,-38.5553
0.039774,4.12559,-5.45746,0.26,1,89.7379,-38.5323
0.039775,4.22159,-5.55983,0.25,1,89.6828,-38.5103
0.039776,4.31759,-5.66214,0.24,1,89.6267,-38.4894
0.039777,4.41359,-5.76438,0.23,1,89.5696,-38.4696
0.039778,4.50959,-5.86654,0.22,1,89.5114,-38.4508
0.039779,4.60559,-5.96862,0.21,1,89.4522,-38.4331
0.03978,4.70159,-6.07061,0.2,1,89.392,-38.4165
0.039781,4.79759,-6.17252,0.19,1,89.3308,-38.4009
0.039782,4.89359,-6.27433,0.18,1,89.2686,-38.3863
0.039783,4.98959,-6.37605,0.17,1,89.2053,-38.3728
0.039784,5.08559,-6.47766,0.16,1,89.1411,-38.3604
0.039785,5.18159,-6.57917,0.15,1,89.0758,-38.3489
0.039786,5.27759,-6.68056,0.14,1,89.0095,-38.3385
0.039787,5.37359,-6.78185,0.13,1,88.9422,-38.3292
0.039788,5.46959,-6.88301,0.12,1,88.8739,-38.3209
0.039789,5.56559,-6.98406,0.11,1,88.8045,-38.3136
0.03979,5.66159,-7.08497,0.1,1,88.7342,-38.3073
0.039791,5.75759,-7.18576,0.09,1,88.6628,-38.302
0.039792,5.85359,-7.28642,0.08,1,88.5905,-38.2978
0.039793,5.94959,-7.38693,0.07,1,88.5171,-38.2946
0.039794,6.04559,-7.4873,0.06,1,88.4427,-38.2924
0.039795,6.14159,-7.58753,0.05,1,88.3673,-38.2911
0.039796,6.23759,-7.68761,0.04,1,88.291,-38.2909
0.039797,6.33359,-7.78753,0.03,1,88.2136,-38.2917
0.039798,6.42959,-7.88729,0.02,1,88.1352,-38.2935
0.039799,6.52559,-7.98689,0.01,1,88.0559,-38.2963
0.0398,6.62159,-8.08633,1.92762e-010,1,87.9755,-38.3001
0.039801,6.71759,-8.18559,0.01,1,87.8941,-38.3048
0.039802,6.81359,-8.28468,0.02,1,87.8118,-38.3106
0.039803,6.90959,-8.38359,0.03,1,87.7284,-38.3173
0.039804,7.00559,-8.48232,0.04,1,87.6441,-38.325
0.039805,7.10158,-8.58087,0.05,1,87.5588,-38.3336
0.039806,7.19758,-8.67922,0.06,1,87.4725,-38.3432
0.039807,7.29358,-8.77738,0.07,1,87.3852,-38.3538
0.039808,7.38958,-8.87534,0.08,1,87.2969,-38.3654
0.039809,7.48558,-8.9731,0.09,1,87.2077,-38.3779
0.03981,7.58158,-9.07066,0.1,1,87.1175,-38.3913
0.039811,7.67758,-9.16801,0.11,1,87.0263,-38.4057
0.039812,7.77358,-9.26514,0.12,1,86.9341,-38.4211
0.039813,7.86958,-9.36206,0.13,1,86.841,-38.4373
0.039814,7.96558,-9.45875,0.14,1,86.7469,-38.4545
0.039815,8.06158,-9.55522,0.15,1,86.6518,-38.4727
0.039816,8.15758,-9.65147,0.16,1,86.5558,-38.4918
0.039817,8.25358,-9.74748,0.17,1,86.4588,-38.5117
0.039818,8.34958,-9.84325,0.18,1,86.3608,-38.5327
0.039819,8.44558,-9.93879,0.19,1,86.2619,-38.5545
0.03982,8.54158,-10.0341,0.2,1,86.1621,-38.5772
0.039821,8.63758,-10.1291,0.21,1,86.0612,-38.6009
0.039822,8.73358,-10.2239,0.22,1,85.9595,-38.6254
0.039823,8.82958,-10.3185,0.23,1,85.8568,-38.6508
0.039824,8.92558,-10.4127,0.24,1,85.7531,-38.6772
0.039825,9.02158,-10.5068,0.25,1,85.6485,-38.7044
0.039826,9.11758,-10.6005,0.26,1,85.543,-38.7325
0.039827,9.21358,-10.694,0.27,1,85.4365,-38.7614
0.039828,9.30958,-10.7872,0.28,1,85.3291,-38.7913
0.039829,9.40558,-10.8801,0.29,1,85.2208,-38.822
0.03983,9.50158,-10.9728,0.3,1,85.1115,-38.8536
0.039831,9.59758,-11.0652,0.31,1,85.0013,-38.8861
0.039832,9.69357,-11.1573,0.32,1,84.8902,-38.9194
0.039833,9.78957,-11.2491,0.33,1,84.7782,-38.9535
0.039834,9.88557,-11.3406,0.34,1,84.6652,-38.9885
0.039835,9.98157,-11.4318,0.35,1,84.5513,-39.0244
0.039836,10.0776,-11.5227,0.36,1,84.4366,-39.0611
0.039837,10.1736,-11.6133,0.37,1,84.3209,-39.0986
0.039838,10.2696,-11.7035,0.38,1,84.2043,-39.1369
0.039839,10.3656,-11.7935,0.39,1,84.0868,-39.1761
0.03984,10.4616,-11.8832,0.4,1,83.9684,-39.2161
0.039841,10.5576,-11.9725,0.41,1,83.8492,-39.2569
0.039842,10.6536,-12.0616,0.42,1,83.729,-39.2985
0.039843,10.7496,-12.1503,0.43,1,83.6079,-39.3409
0.039844,10.8456,-12.2386,0.44,1,83.486,-39.3842
0.039845,10.9416,-12.3267,0.45,1,83.3632,-39.4282
0.039846,10.8707,-12.2477,0.46,0,83.472,-39.4719
0.039847,10.7996,-12.1687,0.47,0,83.5802,-39.5148
0.039848,10.7283,-12.0897,0.48,0,83.6879,-39.557
0.039849,10.6568,-12.0105,0.49,0,83.7948,-39.5984
0.03985,10.5851,-11.9313,0.5,0,83.901,-39.6388
0.039851,10.5132,-11.8519,0.51,0,84.0065,-39.6784
0.039852,10.4411,-11.7725,0.52,0,84.1113,-39.7172
0.039853,10.3688,-11.6931,0.53,0,84.2153,-39.755
0.039854,10.2962,-11.6135,0.54,0,84.3186,-39.792
0.039855,10.2235,-11.5339,0.55,0,84.4212,-39.8281
0.039856,10.1506,-11.4542,0.56,0,84.5231,-39.8634
0.039857,10.0774,-11.3745,0.57,0,84.6242,-39.8978
0.039858,10.0041,-11.2946,0.58,0,84.7246,-39.9313
0.039859,9.9305,-11.2147,0.59,0,84.8243,-39.9639
0.03986,9.85676,-11.1348,0.6,0,84.9233,-39.9957
0.039861,9.78281,-11.0547,0.61,0,85.0215,-40.0266
0.039862,9.70867,-10.9747,0.62,0,85.1189,-40.0567
0.039863,9.63434,-10.8945,0.63,0,85.2156,-40.0859
0.039864,9.55981,-10.8143,0.64,0,85.3116,-40.1143
0.039865,9.48509,-10.7341,0.65,0,85.4068,-40.1417
0.039866,9.41018,-10.6537,0.66,0,85.5013,-40.1684
0.039867,9.33508,-10.5734,0.67,0,85.595,-40.1941
0.039868,9.2598,-10.493,0.68,0,85.688,-40.2191
0.039869,9.18433,-10.4125,0.69,0,85.7802,-40.2431
0.03987,9.10868,-10.332,0.7,0,85.8717,-40.2663
0.039871,9.03284,-10.2514,0.71,0,85.9624,-40.2887
0.039872,8.95683,-10.1708,0.72,0,86.0523,-40.3102
0.039873,8.88064,-10.0902,0.73,0,86.1415,-40.3309
0.039874,8.80426,-10.0095,0.74,0,86.23,-40.3507
0.039875,8.72772,-9.9288,0.75,0,86.3176,-40.3697
0.039876,8.65099,-9.84804,0.76,0,86.4045,-40.3878
0.039877,8.5741,-9.76725,0.77,0,86.4906,-40.4051
0.039878,8.49703,-9.68642,0.78,0,86.576,-40.4215
0.039879,8.41979,-9.60556,0.79,0,86.6606,-40.4371
0.03988,8.34239,-9.52467,0.8,0,86.7444,-40.4519
0.039881,8.26482,-9.44376,0.81,0,86.8274,-40.4658
0.039882,8.18708,-9.36281,0.82,0,86.9097,-40.4789
0.039883,8.10918,-9.28184,0.83,0,86.9912,-40.4911
0.039884,8.03111,-9.20085,0.84,0,87.0719,-40.5026
0.039885,7.95289,-9.11983,0.85,0,87.1518,-40.5132
0.039886,7.87451,-9.03879,0.86,0,87.2309,-40.5229
0.039887,7.79597,-8.95774,0.87,0,87.3093,-40.5318
0.039888,7.71727,-8.87667,0.88,0,87.3868,-40.5399
0.039889,7.63842,-8.79558,0.89,0,87.4636,-40.5472
0.03989,7.55942,-8.71448,0.9,0,87.5396,-40.5537
0.039891,7.48026,-8.63336,0.91,0,87.6148,-40.5593
0.039892,7.40096,-8.55224,0.92,0,87.6892,-40.5641
0.039893,7.3215,-8.47111,0.93,0,87.7628,-40.5681
0.039894,7.24191,-8.38997,0.94,0,87.8356,-40.5712
0.039895,7.16216,-8.30882,0.95,0,87.9077,-40.5736
0.039896,7.08228,-8.22767,0.96,0,87.9789,-40.5751
0.039897,7.00225,-8.14652,0.97,0,88.0493,-40.5758
0.039898,6.92208,-8.06537,0.98,0,88.1189,-40.5758
0.039899,6.84177,-7.98422,0.99,0,88.1877,-40.5748
0.0399,6.76133,-7.90307,1,0,88.2558,-40.5731
0.039901,6.68075,-7.82193,0.99,0,88.323,-40.5706
0.039902,6.60004,-7.74079,0.98,0,88.3894,-40.5673
0.039903,6.51919,-7.65966,0.97,0,88.455,-40.5632
0.039904,6.43822,-7.57854,0.96,0,88.5198,-40.5582
0.039905,6.35711,-7.49743,0.95,0,88.5837,-40.5525
0.039906,6.27588,-7.41633,0.94,0,88.6469,-40.546
0.039907,6.19452,-7.33524,0.93,0,88.7092,-40.5386
0.039908,6.11304,-7.25417,0.92,0,88.7708,-40.5305
0.039909,6.03144,-7.17312,0.91,0,88.8315,-40.5216
0.03991,5.94972,-7.09209,0.9,0,88.8914,-40.5119
0.039911,5.86788,-7.01107,0.89,0,88.9505,-40.5014
0.039912,5.78592,-6.93008,0.88,0,89.0088,-40.4901
0.039913,5.70384,-6.84911,0.87,0,89.0662,-40.478
0.039914,5.62165,-6.76817,0.86,0,89.1228,-40.4652
0.039915,5.53935,-6.68725,0.85,0,89.1786,-40.4516
0.039916,5.45694,-6.60636,0.84,0,89.2336,-40.4371
0.039917,5.37442,-6.5255,0.83,0,89.2878,-40.4219
0.039918,5.29179,-6.44468,0.82,0,89.3411,-40.406
0.039919,5.20905,-6.36388,0.81,0,89.3936,-40.3892
0.03992,5.12621,-6.28312,0.8,0,89.4453,-40.3717
0.039921,5.04327,-6.20239,0.79,0,89.4961,-40.3534
0.039922,4.96023,-6.12171,0.78,0,89.5462,-40.3343
0.039923,4.87709,-6.04106,0.77,0,89.5953,-40.3145
0.039924,4.79385,-5.96045,0.76,0,89.6437,-40.2939
0.039925,4.71051,-5.87988,0.75,0,89.6912,-40.2725
0.039926,4.62708,-5.79936,0.74,0,89.7379,-40.2504
0.039927,4.54356,-5.71888,0.73,0,89.7838,-40.2275
0.039928,4.45995,-5.63845,0.72,0,89.8288,-40.2039
0.039929,4.37625,-5.55807,0.71,0,89.873,-40.1795
0.03993,4.29246,-5.47773,0.7,0,89.9163,-40.1543
0.039931,4.20858,-5.39745,0.69,0,89.9588,-40.1284
0.039932,4.12462,-5.31722,0.68,0,90.0005,-40.1017
0.039933,4.04058,-5.23704,0.67,0,90.0413,-40.0743
0.039934,3.95646,-5.15692,0.66,0,90.0813,-40.0462
0.039935,3.87226,-5.07686,0.65,0,90.1204,-40.0173
0.039936,3.78798,-4.99685,0.64,0,90.1587,-39.9876
0.039937,3.70362,-4.91691,0.63,0,90.1962,-39.9573
0.039938,3.61919,-4.83702,0.62,0,90.2328,-39.9262
0.039939,3.53469,-4.7572,0.61,0,90.2686,-39.8943
0.03994,3.45012,-4.67745,0.6,0,90.3035,-39.8617
0.039941,3.36548,-4.59776,0.59,0,90.3376,-39.8284
0.039942,3.28077,-4.51813,0.58,0,90.3708,-39.7944
0.039943,3.19599,-4.43858,0.57,0,90.4032,-39.7596
0.039944,3.11116,-4.3591,0.56,0,90.4347,-39.7241
0.039945,3.02626,-4.27968,0.55,0,90.4654,-39.6879
0.039946,2.9413,-4.20034,0.54,0,90.4953,-39.6509
0.039947,2.85628,-4.12108,0.53,0,90.5242,-39.6133
0.039948,2.7712,-4.04189,0.52,0,90.5524,-39.5749
0.039949,2.68607,-3.96278,0.51,0,90.5797,-39.5358
0.03995,2.60088,-3.88375,0.5,0,90.6061,-39.496
0.039951,2.51564,-3.8048,0.49,0,90.6317,-39.4555
0.039952,2.43035,-3.72593,0.48,0,90.6564,-39.4143
0.039953,2.34502,-3.64714,0.47,0,90.6803,-39.3724
0.039954,2.25963,-3.56844,0.46,0,90.7033,-39.3298
0.039955,2.17421,-3.48982,0.45,0,90.7255,-39.2864
0.039956,2.27021,-3.59271,0.44,1,90.6898,-39.2436
0.039957,2.3662,-3.69561,0.43,1,90.6531,-39.2019
0.039958,2.4622,-3.79852,0.42,1,90.6156,-39.161
0.039959,2.5582,-3.90143,0.41,1,90.5771,-39.1212
0.03996,2.6542,-4.00434,0.4,1,90.5376,-39.0825
0.039961,2.7502,-4.10725,0.39,1,90.4971,-39.0449
0.039962,2.8462,-4.21014,0.38,1,90.4555,-39.0085
0.039963,2.9422,-4.31303,0.37,1,90.4129,-38.9731
0.039964,3.0382,-4.4159,0.36,1,90.3692,-38.9389
0.039965,3.1342,-4.51875,0.35,1,90.3245,-38.9057
0.039966,3.2302,-4.62157,0.34,1,90.2788,-38.8736
