Time,iL1,iL2,V3,V1,vC1,vC2
0.028354,2.13075,-0.843736,0.46,0,49.9327,34.2841
0.028355,2.05833,-0.775207,0.45,0,49.9536,34.2446
0.028356,1.98596,-0.706758,0.44,0,49.9738,34.2038
0.028357,1.91363,-0.638393,0.43,0,49.9933,34.1617
0.028358,1.84134,-0.570113,0.42,0,50.0121,34.1182
0.028359,1.76911,-0.501921,0.41,0,50.0302,34.0734
0.02836,1.69693,-0.433821,0.4,0,50.0475,34.0273
0.028361,1.79293,-0.533908,0.39,1,50.0424,33.9594
0.028362,1.88893,-0.633984,0.38,1,50.0363,33.8916
0.028363,1.98493,-0.734049,0.37,1,50.0295,33.8238
0.028364,2.08093,-0.8341,0.36,1,50.0216,33.7563
0.028365,2.17693,-0.934135,0.35,1,50.0128,33.6888
0.028366,2.27293,-1.03415,0.34,1,50.0029,33.6215
0.028367,2.36893,-1.13415,0.33,1,49.9921,33.5543
0.028368,2.46493,-1.23412,0.32,1,49.9803,33.4873
0.028369,2.56093,-1.33407,0.31,1,49.9674,33.4204
0.02837,2.65693,-1.43399,0.3,1,49.9536,33.3536
0.028371,2.75293,-1.53388,0.29,1,49.9387,33.287
0.028372,2.84893,-1.63374,0.28,1,49.9229,33.2205
0.028373,2.94493,-1.73357,0.27,1,49.9061,33.1541
0.028374,3.04093,-1.83336,0.26,1,49.8882,33.0878
0.028375,3.13693,-1.93312,0.25,1,49.8694,33.0217
0.028376,3.23293,-2.03284,0.24,1,49.8496,32.9557
0.028377,3.32893,-2.13252,0.23,1,49.8287,32.8899
0.028378,3.42493,-2.23215,0.22,1,49.8069,32.8242
0.028379,3.52093,-2.33174,0.21,1,49.7841,32.7586
0.02838,3.61693,-2.43129,0.2,1,49.7603,32.6932
0.028381,3.71293,-2.53078,0.19,1,49.7355,32.6278
0.028382,3.80893,-2.63023,0.18,1,49.7097,32.5626
0.028383,3.90493,-2.72962,0.17,1,49.6829,32.4976
0.028384,4.00093,-2.82896,0.16,1,49.6551,32.4327
0.028385,4.09693,-2.92824,0.15,1,49.6263,32.3679
0.028386,4.19293,-3.02746,0.14,1,49.5965,32.3032
0.028387,4.28892,-3.12663,0.13,1,49.5657,32.2386
0.028388,4.38492,-3.22572,0.12,1,49.534,32.1742
0.028389,4.48092,-3.32476,0.11,1,49.5012,32.1099
0.02839,4.57692,-3.42373,0.1,1,49.4675,32.0458
0.028391,4.67292,-3.52263,0.09,1,49.4327,31.9818
0.028392,4.76892,-3.62146,0.08,1,49.397,31.9179
0.028393,4.86492,-3.72022,0.07,1,49.3603,31.8541
0.028394,4.96092,-3.8189,0.06,1,49.3226,31.7904
0.028395,5.05692,-3.9175,0.05,1,49.2839,31.7269
0.028396,5.15292,-4.01603,0.04,1,49.2443,31.6635
0.028397,5.24892,-4.11448,0.03,1,49.2036,31.6003
0.028398,5.34492,-4.21285,0.02,1,49.162,31.5371
0.028399,5.44092,-4.31113,0.01,1,49.1194,31.4741
0.0284,5.53692,-4.40932,7.80973e-011,1,49.0758,31.4112
0.028401,5.63292,-4.50743,0.01,1,49.0312,31.3485
0.028402,5.72892,-4.60544,0.02,1,48.9856,31.2858
0.028403,5.82492,-4.70337,0.03,1,48.9391,31.2233
0.028404,5.92092,-4.8012,0.04,1,48.8915,31.1609
0.028405,6.01692,-4.89893,0.05,1,48.843,31.0987
0.028406,6.11292,-4.99657,0.06,1,48.7936,31.0366
0.028407,6.20892,-5.09411,0.07,1,48.7431,30.9745
0.028408,6.30492,-5.19154,0.08,1,48.6917,30.9127
0.028409,6.40092,-5.28887,0.09,1,48.6393,30.8509
0.02841,6.49692,-5.3861,0.1,1,48.5859,30.7893
0.028411,6.59292,-5.48321,0.11,1,48.5316,30.7277
0.028412,6.68892,-5.58022,0.12,1,48.4762,30.6663
0.028413,6.78492,-5.67712,0.13,1,48.42,30.6051
0.028414,6.88092,-5.7739,0.14,1,48.3627,30.5439
0.028415,6.97692,-5.87057,0.15,1,48.3045,30.4829
0.028416,7.07292,-5.96712,0.16,1,48.2453,30.422
0.028417,7.16892,-6.06355,0.17,1,48.1851,30.3612
0.028418,7.26492,-6.15986,0.18,1,48.124,30.3005
0.028419,7.36092,-6.25604,0.19,1,48.0619,30.24
0.02842,7.45692,-6.3521,0.2,1,47.9989,30.1796
0.028421,7.55292,-6.44804,0.21,1,47.9349,30.1193
0.028422,7.64892,-6.54384,0.22,1,47.8699,30.0591
0.028423,7.74492,-6.63951,0.23,1,47.804,29.999
0.028424,7.84092,-6.73505,0.24,1,47.7372,29.9391
0.028425,7.93692,-6.83046,0.25,1,47.6693,29.8793
0.028426,8.03292,-6.92573,0.26,1,47.6005,29.8196
0.028427,8.12892,-7.02086,0.27,1,47.5308,29.76
0.028428,8.22492,-7.11585,0.28,1,47.4601,29.7006
0.028429,8.32091,-7.2107,0.29,1,47.3885,29.6412
0.02843,8.41691,-7.3054,0.3,1,47.3159,29.582
0.028431,8.51291,-7.39996,0.31,1,47.2424,29.5229
0.028432,8.60891,-7.49437,0.32,1,47.1679,29.4639
0.028433,8.70491,-7.58863,0.33,1,47.0925,29.405
0.028434,8.80091,-7.68274,0.34,1,47.0161,29.3463
0.028435,8.89691,-7.7767,0.35,1,46.9388,29.2876
0.028436,8.99291,-7.87049,0.36,1,46.8606,29.2291
0.028437,9.08891,-7.96414,0.37,1,46.7814,29.1707
0.028438,9.18491,-8.05762,0.38,1,46.7013,29.1124
0.028439,9.28091,-8.15094,0.39,1,46.6203,29.0543
0.02844,9.37691,-8.2441,0.4,1,46.5383,28.9962
0.028441,9.32153,-8.18593,0.41,0,46.6317,29.1134
0.028442,9.26572,-8.12753,0.42,0,46.7245,29.2292
0.028443,9.20961,-8.06895,0.43,0,46.8168,29.344
0.028444,9.15308,-8.01015,0.44,0,46.9087,29.4574
0.028445,9.09614,-7.95113,0.45,0,46.9999,29.5694
0.028446,9.0388,-7.89188,0.46,0,47.0906,29.6801
0.028447,8.98106,-7.83241,0.47,0,47.1807,29.7893
0.028448,8.92292,-7.77272,0.48,0,47.2702,29.8972
0.028449,8.86439,-7.71282,0.49,0,47.3591,30.0037
0.02845,8.80547,-7.6527,0.5,0,47.4475,30.1087
0.028451,8.74617,-7.59238,0.51,0,47.5352,30.2124
0.028452,8.68649,-7.53186,0.52,0,47.6224,30.3146
0.028453,8.62642,-7.47113,0.53,0,47.709,30.4155
0.028454,8.56599,-7.41019,0.54,0,47.7949,30.5149
0.028455,8.50519,-7.34907,0.55,0,47.8803,30.613
0.028456,8.44402,-7.28774,0.56,0,47.965,30.7096
0.028457,8.38249,-7.22623,0.57,0,48.0492,30.8048
0.028458,8.3206,-7.16453,0.58,0,48.1327,30.8985
0.028459,8.25837,-7.10264,0.59,0,48.2156,30.9909
0.02846,8.19578,-7.04056,0.6,0,48.2978,31.0818
0.028461,8.13285,-6.97831,0.61,0,48.3795,31.1713
0.028462,8.06958,-6.91588,0.62,0,48.4605,31.2593
0.028463,8.00597,-6.85327,0.63,0,48.5409,31.3459
0.028464,7.94203,-6.7905,0.64,0,48.6206,31.4311
0.028465,7.87776,-6.72755,0.65,0,48.6997,31.5149
0.028466,7.81317,-6.66444,0.66,0,48.7782,31.5972
0.028467,7.74827,-6.60116,0.67,0,48.856,31.678
0.028468,7.68304,-6.53773,0.68,0,48.9331,31.7574
0.028469,7.6175,-6.47413,0.69,0,49.0096,31.8354
0.02847,7.55166,-6.41039,0.7,0,49.0855,31.9119
0.028471,7.48552,-6.34649,0.71,0,49.1607,31.987
0.028472,7.41907,-6.28244,0.72,0,49.2352,32.0606
0.028473,7.35233,-6.21824,0.73,0,49.309,32.1328
0.028474,7.28531,-6.15391,0.74,0,49.3822,32.2035
0.028475,7.21799,-6.08943,0.75,0,49.4547,32.2728
0.028476,7.1504,-6.02482,0.76,0,49.5266,32.3405
0.028477,7.08253,-5.96007,0.77,0,49.5978,32.4069
0.028478,7.01438,-5.89519,0.78,0,49.6682,32.4718
0.028479,6.94597,-5.83018,0.79,0,49.738,32.5352
0.02848,6.87729,-5.76505,0.8,0,49.8072,32.5972
0.028481,6.80835,-5.6998,0.81,0,49.8756,32.6577
0.028482,6.73916,-5.63442,0.82,0,49.9433,32.7167
0.028483,6.66971,-5.56893,0.83,0,50.0104,32.7743
0.028484,6.60002,-5.50333,0.84,0,50.0767,32.8304
0.028485,6.53009,-5.43761,0.85,0,50.1424,32.885
0.028486,6.45991,-5.37179,0.86,0,50.2073,32.9382
0.028487,6.38951,-5.30586,0.87,0,50.2716,32.9899
0.028488,6.31887,-5.23983,0.88,0,50.3351,33.0401
0.028489,6.24801,-5.1737,0.89,0,50.3979,33.0889
0.02849,6.17692,-5.10747,0.9,0,50.4601,33.1362
0.028491,6.10562,-5.04115,0.91,0,50.5215,33.182
0.028492,6.03411,-4.97475,0.92,0,50.5822,33.2264
0.028493,5.96239,-4.90825,0.93,0,50.6422,33.2693
0.028494,5.89047,-4.84167,0.94,0,50.7014,33.3107
0.028495,5.81834,-4.77501,0.95,0,50.76,33.3507
0.028496,5.74603,-4.70827,0.96,0,50.8178,33.3892
0.028497,5.67352,-4.64145,0.97,0,50.8749,33.4262
0.028498,5.60082,-4.57456,0.98,0,50.9313,33.4618
0.028499,5.52795,-4.50761,0.99,0,50.9869,33.4959
0.0285,5.45489,-4.44058,1,0,51.0418,33.5285
0.028501,5.38167,-4.37349,0.99,0,51.096,33.5597
0.028502,5.30827,-4.30634,0.98,0,51.1494,33.5894
0.028503,5.23471,-4.23914,0.97,0,51.2022,33.6176
0.028504,5.161,-4.17187,0.96,0,51.2541,33.6444
0.028505,5.08712,-4.10456,0.95,0,51.3054,33.6697
0.028506,5.0131,-4.0372,0.94,0,51.3559,33.6936
0.028507,4.93893,-3.96979,0.93,0,51.4056,33.7159
0.028508,4.86461,-3.90233,0.92,0,51.4547,33.7369
0.028509,4.79016,-3.83484,0.91,0,51.5029,33.7563
0.02851,4.71558,-3.76731,0.9,0,51.5505,33.7743
0.028511,4.64087,-3.69974,0.89,0,51.5972,33.7909
0.028512,4.56603,-3.63215,0.88,0,51.6433,33.806
0.028513,4.49107,-3.56452,0.87,0,51.6886,33.8196
0.028514,4.416,-3.49687,0.86,0,51.7331,33.8318
0.028515,4.34081,-3.4292,0.85,0,51.7769,33.8426
0.028516,4.26552,-3.3615,0.84,0,51.8199,33.8519
0.028517,4.19013,-3.29379,0.83,0,51.8622,33.8597
0.028518,4.11463,-3.22606,0.82,0,51.9037,33.8661
0.028519,4.03905,-3.15833,0.81,0,51.9445,33.871
0.02852,3.96337,-3.09058,0.8,0,51.9845,33.8746
0.028521,3.88762,-3.02283,0.79,0,52.0238,33.8766
0.028522,3.81178,-2.95507,0.78,0,52.0622,33.8773
0.028523,3.73586,-2.88732,0.77,0,52.1,33.8765
0.028524,3.65987,-2.81957,0.76,0,52.137,33.8742
0.028525,3.58382,-2.75182,0.75,0,52.1732,33.8706
0.028526,3.5077,-2.68409,0.74,0,52.2086,33.8655
0.028527,3.43152,-2.61636,0.73,0,52.2433,33.8589
0.028528,3.35529,-2.54865,0.72,0,52.2773,33.851
0.028529,3.27901,-2.48096,0.71,0,52.3104,33.8416
0.02853,3.20268,-2.41329,0.7,0,52.3428,33.8308
0.028531,3.12632,-2.34564,0.69,0,52.3745,33.8186
0.028532,3.04991,-2.27802,0.68,0,52.4054,33.805
0.028533,2.97348,-2.21042,0.67,0,52.4355,33.7899
0.028534,2.89701,-2.14286,0.66,0,52.4648,33.7735
0.028535,2.82053,-2.07533,0.65,0,52.4934,33.7556
0.028536,2.74402,-2.00784,0.64,0,52.5213,33.7364
0.028537,2.6675,-1.94038,0.63,0,52.5483,33.7157
0.028538,2.59097,-1.87297,0.62,0,52.5746,33.6937
0.028539,2.51443,-1.80561,0.61,0,52.6001,33.6702
0.02854,2.43789,-1.73829,0.6,0,52.6249,33.6454
0.028541,2.36135,-1.67103,0.59,0,52.6489,33.6192
0.028542,2.28482,-1.60382,0.58,0,52.6721,33.5916
0.028543,2.2083,-1.53666,0.57,0,52.6946,33.5626
0.028544,2.13179,-1.46957,0.56,0,52.7163,33.5322
0.028545,2.0553,-1.40254,0.55,0,52.7372,33.5005
0.028546,1.97884,-1.33557,0.54,0,52.7574,33.4674
0.028547,1.90241,-1.26867,0.53,0,52.7768,33.4329
0.028548,1.826,-1.20184,0.52,0,52.7954,33.3971
0.028549,1.74964,-1.13508,0.51,0,52.8133,33.3599
0.02855,1.67331,-1.0684,0.5,0,52.8304,33.3213
0.028551,1.59703,-1.0018,0.49,0,52.8468,33.2814
0.028552,1.5208,-0.935276,0.48,0,52.8624,33.2402
0.028553,1.44462,-0.868838,0.47,0,52.8772,33.1976
0.028554,1.3685,-0.802486,0.46,0,52.8913,33.1537
0.028555,1.29245,-0.736224,0.45,0,52.9046,33.1084
0.028556,1.21645,-0.670054,0.44,0,52.9171,33.0618
0.028557,1.14053,-0.603978,0.43,0,52.9289,33.0139
0.028558,1.06469,-0.538,0.42,0,52.9399,32.9646
0.028559,0.988917,-0.472121,0.41,0,52.9502,32.9141
0.02856,0.913231,-0.406345,0.4,0,52.9597,32.8622
0.028561,1.00923,-0.512257,0.39,1,52.9548,32.7966
0.028562,1.10523,-0.618158,0.38,1,52.9489,32.7311
0.028563,1.20123,-0.724049,0.37,1,52.9422,32.6657
0.028564,1.29723,-0.829926,0.36,1,52.9344,32.6004
0.028565,1.39323,-0.935786,0.35,1,52.9256,32.5353
0.028566,1.48923,-1.04163,0.34,1,52.9157,32.4703
0.028567,1.58523,-1.14745,0.33,1,52.9048,32.4054
0.028568,1.68123,-1.25324,0.32,1,52.8928,32.3407
0.028569,1.77723,-1.35902,0.31,1,52.8797,32.2761
0.02857,1.87323,-1.46476,0.3,1,52.8656,32.2116
0.028571,1.96923,-1.57048,0.29,1,52.8504,32.1472
0.028572,2.06523,-1.67616,0.28,1,52.8342,32.083
0.028573,2.16123,-1.78181,0.27,1,52.8169,32.0189
0.028574,2.25723,-1.88743,0.26,1,52.7986,31.9549
0.028575,2.35323,-1.99301,0.25,1,52.7792,31.8911
0.028576,2.44923,-2.09854,0.24,1,52.7587,31.8273
0.028577,2.54523,-2.20404,0.23,1,52.7372,31.7637
0.028578,2.64123,-2.30949,0.22,1,52.7146,31.7003
0.028579,2.73723,-2.4149,0.21,1,52.691,31.6369
0.02858,2.83323,-2.52026,0.2,1,52.6663,31.5737
0.028581,2.92923,-2.62556,0.19,1,52.6406,31.5106
0.028582,3.02523,-2.73082,0.18,1,52.6138,31.4477
0.028583,3.12123,-2.83602,0.17,1,52.586,31.3849
0.028584,3.21723,-2.94116,0.16,1,52.5571,31.3221
0.028585,3.31323,-3.04624,0.15,1,52.5272,31.2596
0.028586,3.40923,-3.15127,0.14,1,52.4962,31.1971
0.028587,3.50523,-3.25623,0.13,1,52.4641,31.1348
0.028588,3.60123,-3.36112,0.12,1,52.431,31.0726
0.028589,3.69723,-3.46595,0.11,1,52.3969,31.0105
0.02859,3.79323,-3.57071,0.1,1,52.3617,30.9485
0.028591,3.88923,-3.67539,0.09,1,52.3255,30.8867
0.028592,3.98523,-3.78001,0.08,1,52.2882,30.825
0.028593,4.08123,-3.88455,0.07,1,52.2499,30.7634
0.028594,4.17723,-3.98901,0.06,1,52.2105,30.7019
0.028595,4.27323,-4.09339,0.05,1,52.1701,30.6406
0.028596,4.36923,-4.19769,0.04,1,52.1287,30.5794
0.028597,4.46523,-4.3019,0.03,1,52.0862,30.5183
0.028598,4.56123,-4.40603,0.02,1,52.0426,30.4573
0.028599,4.65723,-4.51007,0.01,1,51.998,30.3964
0.0286,4.75323,-4.61402,8.01095e-011,1,51.9524,30.3357
0.028601,4.84923,-4.71788,0.01,1,51.9058,30.2751
0.028602,4.94523,-4.82164,0.02,1,51.8581,30.2146
0.028603,5.04123,-4.92531,0.03,1,51.8093,30.1542
0.028604,5.13723,-5.02888,0.04,1,51.7596,30.094
0.028605,5.23322,-5.13234,0.05,1,51.7087,30.0339
0.028606,5.32922,-5.23571,0.06,1,51.6569,29.9739
0.028607,5.42522,-5.33897,0.07,1,51.604,29.914
0.028608,5.52122,-5.44212,0.08,1,51.5501,29.8542
0.028609,5.61722,-5.54517,0.09,1,51.4952,29.7945
0.02861,5.71322,-5.6481,0.1,1,51.4392,29.735
0.028611,5.80922,-5.75093,0.11,1,51.3822,29.6756
0.028612,5.90522,-5.85363,0.12,1,51.3242,29.6163
0.028613,6.00122,-5.95622,0.13,1,51.2652,29.5571
0.028614,6.09722,-6.05869,0.14,1,51.2051,29.4981
0.028615,6.19322,-6.16104,0.15,1,51.144,29.4391
0.028616,6.28922,-6.26326,0.16,1,51.0819,29.3803
0.028617,6.38522,-6.36537,0.17,1,51.0187,29.3216
0.028618,6.48122,-6.46734,0.18,1,50.9546,29.263
0.028619,6.57722,-6.56918,0.19,1,50.8894,29.2046
0.02862,6.67322,-6.67089,0.2,1,50.8232,29.1462
0.028621,6.76922,-6.77247,0.21,1,50.756,29.088
0.028622,6.86522,-6.87392,0.22,1,50.6877,29.0299
0.028623,6.96122,-6.97522,0.23,1,50.6185,28.9719
0.028624,7.05722,-7.07639,0.24,1,50.5482,28.914
0.028625,7.15322,-7.17741,0.25,1,50.4769,28.8562
0.028626,7.24922,-7.27829,0.26,1,50.4047,28.7986
0.028627,7.34522,-7.37903,0.27,1,50.3314,28.741
0.028628,7.44122,-7.47962,0.28,1,50.2571,28.6836
0.028629,7.53722,-7.58006,0.29,1,50.1818,28.6263
0.02863,7.63322,-7.68034,0.3,1,50.1055,28.5691
0.028631,7.72922,-7.78048,0.31,1,50.0282,28.512
0.028632,7.82522,-7.88046,0.32,1,49.9499,28.455
0.028633,7.92122,-7.98028,0.33,1,49.8706,28.3982
0.028634,8.01722,-8.07994,0.34,1,49.7903,28.3414
0.028635,8.11322,-8.17943,0.35,1,49.709,28.2848
0.028636,8.20922,-8.27877,0.36,1,49.6267,28.2283
0.028637,8.30522,-8.37794,0.37,1,49.5434,28.1719
0.028638,8.40122,-8.47694,0.38,1,49.4591,28.1156
0.028639,8.49722,-8.57577,0.39,1,49.3739,28.0594
0.02864,8.59321,-8.67444,0.4,1,49.2876,28.0034
0.028641,8.53433,-8.61826,0.41,0,49.3731,28.119
0.028642,8.47505,-8.56185,0.42,0,49.458,28.2333
0.028643,8.41547,-8.50527,0.43,0,49.5425,28.3465
0.028644,8.35549,-8.44846,0.44,0,49.6263,28.4583
0.028645,8.29513,-8.39143,0.45,0,49.7096,28.5687
0.028646,8.23438,-8.33419,0.46,0,49.7922,28.6777
0.028647,8.17325,-8.27672,0.47,0,49.8743,28.7854
0.028648,8.11174,-8.21905,0.48,0,49.9557,28.8916
0.028649,8.04986,-8.16116,0.49,0,50.0365,28.9964
0.02865,7.98761,-8.10306,0.5,0,50.1167,29.0998
0.028651,7.925,-8.04476,0.51,0,50.1962,29.2018
0.028652,7.86202,-7.98625,0.52,0,50.2752,29.3024
0.028653,7.79869,-7.92755,0.53,0,50.3535,29.4016
0.028654,7.735,-7.86865,0.54,0,50.4311,29.4993
0.028655,7.67097,-7.80955,0.55,0,50.5082,29.5957
0.028656,7.60659,-7.75027,0.56,0,50.5846,29.6906
0.028657,7.54187,-7.69079,0.57,0,50.6603,29.784
0.028658,7.47681,-7.63113,0.58,0,50.7354,29.8761
0.028659,7.41143,-7.57129,0.59,0,50.8098,29.9667
0.02866,7.34571,-7.51126,0.6,0,50.8836,30.0559
0.028661,7.27967,-7.45107,0.61,0,50.9567,30.1436
0.028662,7.21331,-7.39069,0.62,0,51.0292,30.2299
0.028663,7.14663,-7.33015,0.63,0,51.101,30.3148
0.028664,7.07965,-7.26943,0.64,0,51.1721,30.3982
0.028665,7.01235,-7.20855,0.65,0,51.2426,30.4802
0.028666,6.94476,-7.14751,0.66,0,51.3124,30.5607
0.028667,6.87686,-7.08631,0.67,0,51.3815,30.6398
0.028668,6.80867,-7.02496,0.68,0,51.4499,30.7174
0.028669,6.7402,-6.96344,0.69,0,51.5177,30.7936
0.02867,6.67143,-6.90178,0.7,0,51.5847,30.8683
0.028671,6.60239,-6.83997,0.71,0,51.6511,30.9415
0.028672,6.53306,-6.77802,0.72,0,51.7168,31.0134
0.028673,6.46347,-6.71592,0.73,0,51.7818,31.0837
0.028674,6.3936,-6.65368,0.74,0,51.846,31.1526
0.028675,6.32347,-6.59131,0.75,0,51.9096,31.22
0.028676,6.25308,-6.5288,0.76,0,51.9725,31.286
0.028677,6.18244,-6.46617,0.77,0,52.0347,31.3505
0.028678,6.11155,-6.4034,0.78,0,52.0962,31.4136
0.028679,6.0404,-6.34051,0.79,0,52.1569,31.4752
0.02868,5.96902,-6.2775,0.8,0,52.217,31.5353
0.028681,5.8974,-6.21437,0.81,0,52.2763,31.594
0.028682,5.82554,-6.15113,0.82,0,52.3349,31.6512
0.028683,5.75345,-6.08777,0.83,0,52.3928,31.7069
0.028684,5.68114,-6.0243,0.84,0,52.45,31.7612
0.028685,5.60861,-5.96073,0.85,0,52.5064,31.814
0.028686,5.53586,-5.89705,0.86,0,52.5621,31.8653
0.028687,5.4629,-5.83327,0.87,0,52.6171,31.9152
0.028688,5.38974,-5.76939,0.88,0,52.6714,31.9636
0.028689,5.31636,-5.70541,0.89,0,52.7249,32.0105
0.02869,5.2428,-5.64135,0.9,0,52.7777,32.056
0.028691,5.16903,-5.57719,0.91,0,52.8298,32.0999
0.028692,5.09508,-5.51295,0.92,0,52.8811,32.1425
0.028693,5.02094,-5.44862,0.93,0,52.9317,32.1835
0.028694,4.94662,-5.38421,0.94,0,52.9815,32.2231
0.028695,4.87212,-5.31973,0.95,0,53.0306,32.2613
0.028696,4.79745,-5.25517,0.96,0,53.079,32.2979
0.028697,4.72262,-5.19054,0.97,0,53.1266,32.3331
0.028698,4.64762,-5.12584,0.98,0,53.1734,32.3669
0.028699,4.57246,-5.06107,0.99,0,53.2195,32.3991
0.0287,4.49714,-4.99624,1,0,53.2649,32.4299
0.028701,4.42168,-4.93135,0.99,0,53.3095,32.4593
0.028702,4.34607,-4.86641,0.98,0,53.3533,32.4872
0.028703,4.27032,-4.80141,0.97,0,53.3964,32.5136
0.028704,4.19443,-4.73635,0.96,0,53.4387,32.5385
0.028705,4.11841,-4.67125,0.95,0,53.4803,32.562
0.028706,4.04226,-4.60611,0.94,0,53.5211,32.5841
0.028707,3.96599,-4.54092,0.93,0,53.5611,32.6047
0.028708,3.8896,-4.47569,0.92,0,53.6004,32.6238
0.028709,3.8131,-4.41042,0.91,0,53.6389,32.6415
0.02871,3.73648,-4.34512,0.9,0,53.6767,32.6577
0.028711,3.65976,-4.27979,0.89,0,53.7136,32.6725
0.028712,3.58294,-4.21443,0.88,0,53.7498,32.6858
0.028713,3.50602,-4.14905,0.87,0,53.7853,32.6977
0.028714,3.42901,-4.08365,0.86,0,53.82,32.7081
0.028715,3.35191,-4.01822,0.85,0,53.8539,32.7171
0.028716,3.27473,-3.95278,0.84,0,53.887,32.7247
0.028717,3.19747,-3.88732,0.83,0,53.9194,32.7308
0.028718,3.12013,-3.82186,0.82,0,53.951,32.7354
0.028719,3.04272,-3.75638,0.81,0,53.9818,32.7387
0.02872,2.96525,-3.6909,0.8,0,54.0118,32.7405
0.028721,2.88772,-3.62542,0.79,0,54.0411,32.7408
0.028722,2.81013,-3.55994,0.78,0,54.0696,32.7398
0.028723,2.73248,-3.49446,0.77,0,54.0973,32.7373
0.028724,2.65479,-3.42899,0.76,0,54.1242,32.7333
0.028725,2.57705,-3.36353,0.75,0,54.1504,32.728
0.028726,2.49928,-3.29808,0.74,0,54.1758,32.7212
0.028727,2.42147,-3.23265,0.73,0,54.2004,32.7131
0.028728,2.34363,-3.16723,0.72,0,54.2242,32.7035
0.028729,2.26576,-3.10183,0.71,0,54.2472,32.6925
0.02873,2.18787,-3.03646,0.7,0,54.2695,32.6801
0.028731,2.10996,-2.97112,0.69,0,54.291,32.6662
0.028732,2.03204,-2.9058,0.68,0,54.3117,32.651
0.028733,1.95411,-2.84051,0.67,0,54.3316,32.6344
0.028734,1.87618,-2.77526,0.66,0,54.3508,32.6164
0.028735,1.79825,-2.71005,0.65,0,54.3692,32.597
0.028736,1.72032,-2.64487,0.64,0,54.3867,32.5762
0.028737,1.6424,-2.57974,0.63,0,54.4036,32.554
0.028738,1.56449,-2.51466,0.62,0,54.4196,32.5304
0.028739,1.4866,-2.44962,0.61,0,54.4348,32.5054
0.02874,1.40873,-2.38464,0.6,0,54.4493,32.4791
0.028741,1.33089,-2.31971,0.59,0,54.463,32.4514
0.028742,1.25307,-2.25484,0.58,0,54.4759,32.4223
0.028743,1.1753,-2.19002,0.57,0,54.4881,32.3918
0.028744,1.09756,-2.12527,0.56,0,54.4994,32.36
0.028745,1.01986,-2.06058,0.55,0,54.51,32.3269
0.028746,0.942211,-1.99596,0.54,0,54.5198,32.2923
0.028747,0.864613,-1.93141,0.53,0,54.5289,32.2565
0.028748,0.787072,-1.86694,0.52,0,54.5371,32.2192
0.028749,0.70959,-1.80254,0.51,0,54.5446,32.1807
0.02875,0.632172,-1.73822,0.5,0,54.5513,32.1408
0.028751,0.554824,-1.67398,0.49,0,54.5573,32.0995
0.028752,0.477547,-1.60982,0.48,0,54.5624,32.0569
0.028753,0.400348,-1.54575,0.47,0,54.5668,32.013
0.028754,0.32323,-1.48177,0.46,0,54.5704,31.9678
0.028755,0.246197,-1.41788,0.45,0,54.5733,31.9213
0.028756,0.169254,-1.35409,0.44,0,54.5754,31.8734
0.028757,0.0924041,-1.29039,0.43,0,54.5767,31.8242
0.028758,0.0156522,-1.22679,0.42,0,54.5772,31.7738
0.028759,-0.0609978,-1.16329,0.41,0,54.577,31.722
0.02876,-0.137542,-1.0999,0.4,0,54.576,31.6689
0.028761,-0.0415417,-1.20904,0.39,1,54.5642,31.6057
0.028762,0.0544582,-1.31815,0.38,1,54.5513,31.5426
0.028763,0.150458,-1.42724,0.37,1,54.5375,31.4795
0.028764,0.246458,-1.5363,0.36,1,54.5227,31.4167
0.028765,0.342458,-1.64532,0.35,1,54.5068,31.3539
0.028766,0.438458,-1.75432,0.34,1,54.4898,31.2912
0.028767,0.534458,-1.86328,0.33,1,54.4717,31.2287
0.028768,0.630458,-1.97221,0.32,1,54.4525,31.1663
0.028769,0.726458,-2.08109,0.31,1,54.4323,31.1041
0.02877,0.822458,-2.18993,0.3,1,54.4109,31.0419
0.028771,0.918458,-2.29873,0.29,1,54.3885,30.9799
0.028772,1.01446,-2.40749,0.28,1,54.3649,30.918
0.028773,1.11046,-2.51619,0.27,1,54.3403,30.8562
0.028774,1.20646,-2.62485,0.26,1,54.3146,30.7946
0.028775,1.30246,-2.73345,0.25,1,54.2878,30.733
0.028776,1.39846,-2.842,0.24,1,54.26,30.6716
0.028777,1.49446,-2.95049,0.23,1,54.231,30.6103
0.028778,1.59046,-3.05892,0.22,1,54.2009,30.5492
0.028779,1.68646,-3.16729,0.21,1,54.1698,30.4881
0.02878,1.78246,-3.2756,0.2,1,54.1376,30.4272
0.028781,1.87846,-3.38384,0.19,1,54.1043,30.3664
0.028782,1.97446,-3.49201,0.18,1,54.0699,30.3058
0.028783,2.07046,-3.60012,0.17,1,54.0345,30.2452
0.028784,2.16646,-3.70815,0.16,1,53.9979,30.1848
0.028785,2.26246,-3.81611,0.15,1,53.9603,30.1245
0.028786,2.35846,-3.92399,0.14,1,53.9216,30.0643
0.028787,2.45446,-4.03179,0.13,1,53.8818,30.0042
0.028788,2.55046,-4.13952,0.12,1,53.841,29.9443
0.028789,2.64646,-4.24716,0.11,1,53.799,29.8844
0.02879,2.74246,-4.35471,0.1,1,53.756,29.8247
0.028791,2.83846,-4.46218,0.09,1,53.7119,29.7651
0.028792,2.93446,-4.56956,0.08,1,53.6668,29.7057
