Time,iL,Vout,V2,V3
0.013903,-2.1619,-8.51632,0.4,0.97
0.013904,-2.24086,-8.5213,0.4,0.96
0.013905,-2.31981,-8.52706,0.4,0.95
0.013906,-2.39875,-8.53359,0.4,0.94
0.013907,-2.47768,-8.5409,0.4,0.93
0.013908,-2.55659,-8.54898,0.4,0.92
0.013909,-2.63548,-8.55783,0.4,0.91
0.01391,-2.71436,-8.56745,0.4,0.9
0.013911,-2.79321,-8.57785,0.4,0.89
0.013912,-2.87204,-8.58901,0.4,0.88
0.013913,-2.95085,-8.60093,0.4,0.87
0.013914,-3.02964,-8.61362,0.4,0.86
0.013915,-3.1084,-8.62707,0.4,0.85
0.013916,-3.18713,-8.64128,0.4,0.84
0.013917,-3.26583,-8.65625,0.4,0.83
0.013918,-3.3445,-8.67197,0.4,0.82
0.013919,-3.42314,-8.68845,0.4,0.81
0.01392,-3.50175,-8.70568,0.4,0.8
0.013921,-3.58032,-8.72366,0.4,0.79
0.013922,-3.65885,-8.74239,0.4,0.78
0.013923,-3.73735,-8.76186,0.4,0.77
0.013924,-3.8158,-8.78209,0.4,0.76
0.013925,-3.89422,-8.80305,0.4,0.75
0.013926,-3.97259,-8.82476,0.4,0.74
0.013927,-4.05092,-8.8472,0.4,0.73
0.013928,-4.1292,-8.87039,0.4,0.72
0.013929,-4.20744,-8.8943,0.4,0.71
0.01393,-4.28562,-8.91896,0.4,0.7
0.013931,-4.36376,-8.94434,0.4,0.69
0.013932,-4.44184,-8.97045,0.4,0.68
0.013933,-4.51988,-8.99729,0.4,0.67
0.013934,-4.59785,-9.02486,0.4,0.66
0.013935,-4.67578,-9.05315,0.4,0.65
0.013936,-4.75364,-9.08216,0.4,0.64
0.013937,-4.83145,-9.11189,0.4,0.63
0.013938,-4.90919,-9.14234,0.4,0.62
0.013939,-4.98688,-9.17351,0.4,0.61
0.01394,-5.0645,-9.20539,0.4,0.6
0.013941,-5.14205,-9.23797,0.4,0.59
0.013942,-5.21954,-9.27127,0.4,0.58
0.013943,-5.29697,-9.30528,0.4,0.57
0.013944,-5.37432,-9.33999,0.4,0.56
0.013945,-5.45161,-9.3754,0.4,0.55
0.013946,-5.52882,-9.41152,0.4,0.54
0.013947,-5.60596,-9.44833,0.4,0.53
0.013948,-5.68302,-9.48584,0.4,0.52
0.013949,-5.76001,-9.52405,0.4,0.51
0.01395,-5.83693,-9.56295,0.4,0.5
0.013951,-5.91376,-9.60254,0.4,0.49
0.013952,-5.99052,-9.64281,0.4,0.48
0.013953,-6.06719,-9.68377,0.4,0.47
0.013954,-6.14378,-9.72542,0.4,0.46
0.013955,-6.22029,-9.76775,0.4,0.45
0.013956,-6.29671,-9.81075,0.4,0.44
0.013957,-6.37304,-9.85444,0.4,0.43
0.013958,-6.44929,-9.8988,0.4,0.42
0.013959,-6.52544,-9.94383,0.4,0.41
0.01396,-6.60151,-9.98953,0.4,0.4
0.013961,-6.48546,-10.0346,0.4,0.39
0.013962,-6.36933,-10.0785,0.4,0.38
0.013963,-6.25313,-10.1214,0.4,0.37
0.013964,-6.13684,-10.1631,0.4,0.36
0.013965,-6.02048,-10.2035,0.4,0.35
0.013966,-5.90403,-10.2426,0.4,0.34
0.013967,-5.78751,-10.2806,0.4,0.33
0.013968,-5.67091,-10.3173,0.4,0.32
0.013969,-5.55424,-10.3527,0.4,0.31
0.01397,-5.4375,-10.387,0.4,0.3
0.013971,-5.32069,-10.4199,0.4,0.29
0.013972,-5.20382,-10.4517,0.4,0.28
0.013973,-5.08689,-10.4822,0.4,0.27
0.013974,-4.96989,-10.5115,0.4,0.26
0.013975,-4.85284,-10.5396,0.4,0.25
0.013976,-4.73573,-10.5664,0.4,0.24
0.013977,-4.61858,-10.592,0.4,0.23
0.013978,-4.50137,-10.6164,0.4,0.22
0.013979,-4.38411,-10.6396,0.4,0.21
0.01398,-4.26681,-10.6615,0.4,0.2
0.013981,-4.14947,-10.6823,0.4,0.19
0.013982,-4.03208,-10.7018,0.4,0.18
0.013983,-3.91466,-10.7201,0.4,0.17
0.013984,-3.7972,-10.7372,0.4,0.16
0.013985,-3.67971,-10.7531,0.4,0.15
0.013986,-3.56219,-10.7678,0.4,0.14
0.013987,-3.44464,-10.7813,0.4,0.13
0.013988,-3.32707,-10.7936,0.4,0.12
0.013989,-3.20947,-10.8046,0.4,0.11
0.01399,-3.09185,-10.8145,0.4,0.1
0.013991,-2.97421,-10.8232,0.4,0.09
0.013992,-2.85656,-10.8307,0.4,0.08
0.013993,-2.73889,-10.837,0.4,0.07
0.013994,-2.62121,-10.8421,0.4,0.06
0.013995,-2.50352,-10.8461,0.4,0.05
0.013996,-2.38583,-10.8488,0.4,0.04
0.013997,-2.26813,-10.8504,0.4,0.03
0.013998,-2.15043,-10.8508,0.4,0.02
0.013999,-2.03272,-10.85,0.4,0.01
0.014,-1.91503,-10.8481,0.4,3.84415e-011
0.014001,-1.79733,-10.8449,0.4,0.01
0.014002,-1.67965,-10.8406,0.4,0.02
0.014003,-1.56197,-10.8352,0.4,0.03
0.014004,-1.44431,-10.8285,0.4,0.04
0.014005,-1.32666,-10.8207,0.4,0.05
0.014006,-1.20903,-10.8118,0.4,0.06
0.014007,-1.09141,-10.8017,0.4,0.07
0.014008,-0.973821,-10.7904,0.4,0.08
0.014009,-0.856253,-10.778,0.4,0.09
0.01401,-0.73871,-10.7644,0.4,0.1
0.014011,-0.621196,-10.7497,0.4,0.11
0.014012,-0.503713,-10.7338,0.4,0.12
0.014013,-0.386262,-10.7168,0.4,0.13
0.014014,-0.268846,-10.6987,0.4,0.14
0.014015,-0.151468,-10.6794,0.4,0.15
0.014016,-0.0341298,-10.659,0.4,0.16
0.014017,0.0831667,-10.6375,0.4,0.17
0.014018,0.200419,-10.6148,0.4,0.18
0.014019,0.317625,-10.591,0.4,0.19
0.01402,0.434782,-10.5661,0.4,0.2
0.014021,0.551888,-10.54,0.4,0.21
0.014022,0.668941,-10.5129,0.4,0.22
0.014023,0.785938,-10.4846,0.4,0.23
0.014024,0.902878,-10.4552,0.4,0.24
0.014025,1.01976,-10.4247,0.4,0.25
0.014026,1.13658,-10.3931,0.4,0.26
0.014027,1.25333,-10.3604,0.4,0.27
0.014028,1.37002,-10.3266,0.4,0.28
0.014029,1.48663,-10.2917,0.4,0.29
0.01403,1.60318,-10.2557,0.4,0.3
0.014031,1.71966,-10.2186,0.4,0.31
0.014032,1.83606,-10.1805,0.4,0.32
0.014033,1.95238,-10.1412,0.4,0.33
0.014034,2.06862,-10.1009,0.4,0.34
0.014035,2.18478,-10.0594,0.4,0.35
0.014036,2.30086,-10.0169,0.4,0.36
0.014037,2.41685,-9.97334,0.4,0.37
0.014038,2.53275,-9.92869,0.4,0.38
0.014039,2.64856,-9.88298,0.4,0.39
0.01404,2.76428,-9.83619,0.4,0.4
0.014041,2.68788,-9.78952,0.4,0.41
0.014042,2.61139,-9.7437,0.4,0.42
0.014043,2.53483,-9.69853,0.4,0.43
0.014044,2.45819,-9.65421,0.4,0.44
0.014045,2.38145,-9.61075,0.4,0.45
0.014046,2.30463,-9.56814,0.4,0.46
0.014047,2.22772,-9.52638,0.4,0.47
0.014048,2.15074,-9.48548,0.4,0.48
0.014049,2.07367,-9.44543,0.4,0.49
0.01405,1.99652,-9.40622,0.4,0.5
0.014051,1.91929,-9.36787,0.4,0.51
0.014052,1.84199,-9.33037,0.4,0.52
0.014053,1.76461,-9.29371,0.4,0.53
0.014054,1.68717,-9.2579,0.4,0.54
0.014055,1.60965,-9.22293,0.4,0.55
0.014056,1.53206,-9.18881,0.4,0.56
0.014057,1.4544,-9.15554,0.4,0.57
0.014058,1.37668,-9.1231,0.4,0.58
0.014059,1.29889,-9.09151,0.4,0.59
0.01406,1.22105,-9.06076,0.4,0.6
0.014061,1.14314,-9.03085,0.4,0.61
0.014062,1.06517,-9.00177,0.4,0.62
0.014063,0.987147,-8.97354,0.4,0.63
0.014064,0.909066,-8.94613,0.4,0.64
0.014065,0.830932,-8.91957,0.4,0.65
0.014066,0.752745,-8.89384,0.4,0.66
0.014067,0.674508,-8.86894,0.4,0.67
0.014068,0.596222,-8.84487,0.4,0.68
0.014069,0.517888,-8.82163,0.4,0.69
0.01407,0.439509,-8.79923,0.4,0.7
0.014071,0.361086,-8.77765,0.4,0.71
0.014072,0.28262,-8.75689,0.4,0.72
0.014073,0.204114,-8.73697,0.4,0.73
0.014074,0.125569,-8.71786,0.4,0.74
0.014075,0.0469866,-8.69958,0.4,0.75
0.014076,-0.0316317,-8.68212,0.4,0.76
0.014077,-0.110284,-8.66549,0.4,0.77
0.014078,-0.188969,-8.64967,0.4,0.78
0.014079,-0.267685,-8.63467,0.4,0.79
0.01408,-0.346429,-8.62048,0.4,0.8
0.014081,-0.425202,-8.60711,0.4,0.81
0.014082,-0.504,-8.59456,0.4,0.82
0.014083,-0.582823,-8.58281,0.4,0.83
0.014084,-0.661668,-8.57188,0.4,0.84
0.014085,-0.740534,-8.56176,0.4,0.85
0.014086,-0.81942,-8.55244,0.4,0.86
0.014087,-0.898324,-8.54394,0.4,0.87
0.014088,-0.977243,-8.53623,0.4,0.88
0.014089,-1.05618,-8.52933,0.4,0.89
0.01409,-1.13513,-8.52324,0.4,0.9
0.014091,-1.21408,-8.51794,0.4,0.91
0.014092,-1.29305,-8.51345,0.4,0.92
0.014093,-1.37203,-8.50975,0.4,0.93
0.014094,-1.45101,-8.50685,0.4,0.94
0.014095,-1.53,-8.50474,0.4,0.95
0.014096,-1.60899,-8.50343,0.4,0.96
0.014097,-1.68799,-8.50291,0.4,0.97
0.014098,-1.76698,-8.50318,0.4,0.98
0.014099,-1.84597,-8.50423,0.4,0.99
0.0141,-1.92496,-8.50608,0.4,1
0.014101,-2.00395,-8.50871,0.4,0.99
0.014102,-2.08293,-8.51212,0.4,0.98
0.014103,-2.1619,-8.51632,0.4,0.97
0.014104,-2.24086,-8.52129,0.4,0.96
0.014105,-2.31981,-8.52705,0.4,0.95
0.014106,-2.39875,-8.53358,0.4,0.94
0.014107,-2.47768,-8.54089,0.4,0.93
0.014108,-2.55659,-8.54897,0.4,0.92
0.014109,-2.63548,-8.55782,0.4,0.91
0.01411,-2.71435,-8.56745,0.4,0.9
0.014111,-2.79321,-8.57784,0.4,0.89
0.014112,-2.87204,-8.589,0.4,0.88
0.014113,-2.95085,-8.60092,0.4,0.87
0.014114,-3.02964,-8.61361,0.4,0.86
0.014115,-3.1084,-8.62706,0.4,0.85
0.014116,-3.18713,-8.64127,0.4,0.84
0.014117,-3.26583,-8.65624,0.4,0.83
0.014118,-3.3445,-8.67196,0.4,0.82
0.014119,-3.42314,-8.68844,0.4,0.81
0.01412,-3.50175,-8.70567,0.4,0.8
0.014121,-3.58032,-8.72365,0.4,0.79
0.014122,-3.65885,-8.74238,0.4,0.78
0.014123,-3.73735,-8.76186,0.4,0.77
0.014124,-3.8158,-8.78208,0.4,0.76
0.014125,-3.89422,-8.80304,0.4,0.75
0.014126,-3.97259,-8.82475,0.4,0.74
0.014127,-4.05092,-8.8472,0.4,0.73
0.014128,-4.1292,-8.87038,0.4,0.72
0.014129,-4.20744,-8.8943,0.4,0.71
0.01413,-4.28562,-8.91895,0.4,0.7
0.014131,-4.36376,-8.94433,0.4,0.69
0.014132,-4.44184,-8.97045,0.4,0.68
0.014133,-4.51988,-8.99729,0.4,0.67
0.014134,-4.59785,-9.02485,0.4,0.66
0.014135,-4.67577,-9.05314,0.4,0.65
0.014136,-4.75364,-9.08216,0.4,0.64
0.014137,-4.83145,-9.11189,0.4,0.63
0.014138,-4.90919,-9.14234,0.4,0.62
0.014139,-4.98687,-9.1735,0.4,0.61
0.01414,-5.0645,-9.20538,0.4,0.6
0.014141,-5.14205,-9.23797,0.4,0.59
0.014142,-5.21954,-9.27127,0.4,0.58
0.014143,-5.29697,-9.30527,0.4,0.57
0.014144,-5.37432,-9.33998,0.4,0.56
0.014145,-5.4516,-9.3754,0.4,0.55
0.014146,-5.52882,-9.41151,0.4,0.54
0.014147,-5.60596,-9.44833,0.4,0.53
0.014148,-5.68302,-9.48584,0.4,0.52
0.014149,-5.76001,-9.52404,0.4,0.51
0.01415,-5.83693,-9.56294,0.4,0.5
0.014151,-5.91376,-9.60253,0.4,0.49
0.014152,-5.99051,-9.6428,0.4,0.48
0.014153,-6.06719,-9.68377,0.4,0.47
0.014154,-6.14378,-9.72541,0.4,0.46
0.014155,-6.22028,-9.76774,0.4,0.45
0.014156,-6.29671,-9.81075,0.4,0.44
0.014157,-6.37304,-9.85443,0.4,0.43
0.014158,-6.44929,-9.89879,0.4,0.42
0.014159,-6.52544,-9.94382,0.4,0.41
0.01416,-6.60151,-9.98952,0.4,0.4
0.014161,-6.48546,-10.0346,0.4,0.39
0.014162,-6.36933,-10.0785,0.4,0.38
0.014163,-6.25313,-10.1214,0.4,0.37
0.014164,-6.13684,-10.163,0.4,0.36
0.014165,-6.02048,-10.2035,0.4,0.35
0.014166,-5.90403,-10.2426,0.4,0.34
0.014167,-5.78751,-10.2806,0.4,0.33
0.014168,-5.67091,-10.3173,0.4,0.32
0.014169,-5.55424,-10.3527,0.4,0.31
0.01417,-5.4375,-10.3869,0.4,0.3
0.014171,-5.32069,-10.4199,0.4,0.29
0.014172,-5.20382,-10.4517,0.4,0.28
0.014173,-5.08689,-10.4822,0.4,0.27
0.014174,-4.96989,-10.5115,0.4,0.26
0.014175,-4.85284,-10.5396,0.4,0.25
0.014176,-4.73573,-10.5664,0.4,0.24
0.014177,-4.61858,-10.592,0.4,0.23
0.014178,-4.50137,-10.6164,0.4,0.22
0.014179,-4.38411,-10.6396,0.4,0.21
0.01418,-4.26681,-10.6615,0.4,0.2
0.014181,-4.14947,-10.6823,0.4,0.19
0.014182,-4.03208,-10.7018,0.4,0.18
0.014183,-3.91466,-10.7201,0.4,0.17
0.014184,-3.7972,-10.7372,0.4,0.16
0.014185,-3.67971,-10.7531,0.4,0.15
0.014186,-3.56219,-10.7678,0.4,0.14
0.014187,-3.44464,-10.7813,0.4,0.13
0.014188,-3.32707,-10.7935,0.4,0.12
0.014189,-3.20947,-10.8046,0.4,0.11
0.01419,-3.09185,-10.8145,0.4,0.1
0.014191,-2.97421,-10.8232,0.4,0.09
0.014192,-2.85656,-10.8307,0.4,0.08
0.014193,-2.73889,-10.837,0.4,0.07
0.014194,-2.62121,-10.8421,0.4,0.06
0.014195,-2.50352,-10.8461,0.4,0.05
0.014196,-2.38583,-10.8488,0.4,0.04
0.014197,-2.26813,-10.8504,0.4,0.03
0.014198,-2.15043,-10.8508,0.4,0.02
0.014199,-2.03272,-10.85,0.4,0.01
0.0142,-1.91503,-10.848,0.4,3.9916e-011
0.014201,-1.79733,-10.8449,0.4,0.01
0.014202,-1.67965,-10.8406,0.4,0.02
0.014203,-1.56197,-10.8351,0.4,0.03
0.014204,-1.44431,-10.8285,0.4,0.04
0.014205,-1.32666,-10.8207,0.4,0.05
0.014206,-1.20903,-10.8118,0.4,0.06
0.014207,-1.09141,-10.8017,0.4,0.07
0.014208,-0.973821,-10.7904,0.4,0.08
0.014209,-0.856253,-10.778,0.4,0.09
0.01421,-0.73871,-10.7644,0.4,0.1
0.014211,-0.621196,-10.7497,0.4,0.11
0.014212,-0.503713,-10.7338,0.4,0.12
0.014213,-0.386262,-10.7168,0.4,0.13
0.014214,-0.268847,-10.6987,0.4,0.14
0.014215,-0.151468,-10.6794,0.4,0.15
0.014216,-0.03413,-10.659,0.4,0.16
0.014217,0.0831665,-10.6375,0.4,0.17
0.014218,0.200419,-10.6148,0.4,0.18
0.014219,0.317624,-10.591,0.4,0.19
0.01422,0.434782,-10.5661,0.4,0.2
0.014221,0.551888,-10.54,0.4,0.21
0.014222,0.66894,-10.5129,0.4,0.22
0.014223,0.785938,-10.4846,0.4,0.23
0.014224,0.902878,-10.4552,0.4,0.24
0.014225,1.01976,-10.4247,0.4,0.25
0.014226,1.13658,-10.3931,0.4,0.26
0.014227,1.25333,-10.3604,0.4,0.27
0.014228,1.37002,-10.3266,0.4,0.28
0.014229,1.48663,-10.2917,0.4,0.29
0.01423,1.60318,-10.2557,0.4,0.3
0.014231,1.71966,-10.2186,0.4,0.31
0.014232,1.83605,-10.1805,0.4,0.32
0.014233,1.95238,-10.1412,0.4,0.33
0.014234,2.06862,-10.1008,0.4,0.34
0.014235,2.18478,-10.0594,0.4,0.35
0.014236,2.30085,-10.0169,0.4,0.36
0.014237,2.41685,-9.97334,0.4,0.37
0.014238,2.53275,-9.92869,0.4,0.38
0.014239,2.64856,-9.88297,0.4,0.39
0.01424,2.76428,-9.83619,0.4,0.4
0.014241,2.68788,-9.78951,0.4,0.41
0.014242,2.61139,-9.7437,0.4,0.42
0.014243,2.53483,-9.69852,0.4,0.43
0.014244,2.45818,-9.65421,0.4,0.44
0.014245,2.38145,-9.61074,0.4,0.45
0.014246,2.30463,-9.56813,0.4,0.46
0.014247,2.22772,-9.52638,0.4,0.47
0.014248,2.15073,-9.48547,0.4,0.48
0.014249,2.07367,-9.44542,0.4,0.49
0.01425,1.99652,-9.40622,0.4,0.5
0.014251,1.91929,-9.36787,0.4,0.51
0.014252,1.84199,-9.33036,0.4,0.52
0.014253,1.76461,-9.2937,0.4,0.53
0.014254,1.68716,-9.25789,0.4,0.54
0.014255,1.60965,-9.22293,0.4,0.55
0.014256,1.53206,-9.18881,0.4,0.56
0.014257,1.4544,-9.15553,0.4,0.57
0.014258,1.37668,-9.1231,0.4,0.58
0.014259,1.29889,-9.09151,0.4,0.59
0.01426,1.22105,-9.06075,0.4,0.6
0.014261,1.14314,-9.03084,0.4,0.61
0.014262,1.06517,-9.00177,0.4,0.62
0.014263,0.987146,-8.97353,0.4,0.63
0.014264,0.909065,-8.94613,0.4,0.64
0.014265,0.830931,-8.91956,0.4,0.65
0.014266,0.752744,-8.89383,0.4,0.66
0.014267,0.674507,-8.86893,0.4,0.67
0.014268,0.596221,-8.84487,0.4,0.68
0.014269,0.517887,-8.82163,0.4,0.69
0.01427,0.439508,-8.79922,0.4,0.7
0.014271,0.361085,-8.77764,0.4,0.71
0.014272,0.28262,-8.75689,0.4,0.72
0.014273,0.204113,-8.73696,0.4,0.73
0.014274,0.125568,-8.71786,0.4,0.74
0.014275,0.0469856,-8.69958,0.4,0.75
0.014276,-0.0316327,-8.68212,0.4,0.76
0.014277,-0.110285,-8.66548,0.4,0.77
0.014278,-0.18897,-8.64966,0.4,0.78
0.014279,-0.267686,-8.63466,0.4,0.79
0.01428,-0.34643,-8.62048,0.4,0.8
0.014281,-0.425203,-8.60711,0.4,0.81
0.014282,-0.504001,-8.59455,0.4,0.82
0.014283,-0.582824,-8.58281,0.4,0.83
0.014284,-0.661669,-8.57187,0.4,0.84
0.014285,-0.740535,-8.56175,0.4,0.85
0.014286,-0.819421,-8.55244,0.4,0.86
0.014287,-0.898325,-8.54393,0.4,0.87
0.014288,-0.977245,-8.53623,0.4,0.88
0.014289,-1.05618,-8.52933,0.4,0.89
0.01429,-1.13513,-8.52323,0.4,0.9
0.014291,-1.21409,-8.51794,0.4,0.91
0.014292,-1.29305,-8.51344,0.4,0.92
0.014293,-1.37203,-8.50974,0.4,0.93
0.014294,-1.45101,-8.50684,0.4,0.94
0.014295,-1.53,-8.50474,0.4,0.95
0.014296,-1.60899,-8.50342,0.4,0.96
0.014297,-1.68799,-8.5029,0.4,0.97
0.014298,-1.76698,-8.50317,0.4,0.98
0.014299,-1.84597,-8.50423,0.4,0.99
0.0143,-1.92496,-8.50607,0.4,1
0.014301,-2.00395,-8.5087,0.4,0.99
0.014302,-2.08293,-8.51212,0.4,0.98
0.014303,-2.1619,-8.51631,0.4,0.97
0.014304,-2.24086,-8.52129,0.4,0.96
0.014305,-2.31981,-8.52704,0.4,0.95
0.014306,-2.39875,-8.53358,0.4,0.94
0.014307,-2.47768,-8.54088,0.4,0.93
0.014308,-2.55659,-8.54896,0.4,0.92
0.014309,-2.63548,-8.55782,0.4,0.91
0.01431,-2.71436,-8.56744,0.4,0.9
0.014311,-2.79321,-8.57783,0.4,0.89
0.014312,-2.87204,-8.58899,0.4,0.88
0.014313,-2.95085,-8.60092,0.4,0.87
0.014314,-3.02964,-8.61361,0.4,0.86
0.014315,-3.1084,-8.62706,0.4,0.85
0.014316,-3.18713,-8.64127,0.4,0.84
0.014317,-3.26583,-8.65623,0.4,0.83
0.014318,-3.3445,-8.67196,0.4,0.82
0.014319,-3.42314,-8.68843,0.4,0.81
0.01432,-3.50175,-8.70566,0.4,0.8
0.014321,-3.58032,-8.72365,0.4,0.79
0.014322,-3.65885,-8.74238,0.4,0.78
0.014323,-3.73735,-8.76185,0.4,0.77
0.014324,-3.8158,-8.78207,0.4,0.76
0.014325,-3.89422,-8.80304,0.4,0.75
0.014326,-3.97259,-8.82475,0.4,0.74
0.014327,-4.05092,-8.84719,0.4,0.73
0.014328,-4.1292,-8.87037,0.4,0.72
0.014329,-4.20744,-8.89429,0.4,0.71
0.01433,-4.28562,-8.91894,0.4,0.7
0.014331,-4.36376,-8.94433,0.4,0.69
0.014332,-4.44184,-8.97044,0.4,0.68
0.014333,-4.51988,-8.99728,0.4,0.67
0.014334,-4.59785,-9.02485,0.4,0.66
0.014335,-4.67578,-9.05314,0.4,0.65
0.014336,-4.75364,-9.08215,0.4,0.64
0.014337,-4.83145,-9.11188,0.4,0.63
0.014338,-4.90919,-9.14233,0.4,0.62
0.014339,-4.98688,-9.1735,0.4,0.61
0.01434,-5.0645,-9.20537,0.4,0.6
0.014341,-5.14205,-9.23796,0.4,0.59
0.014342,-5.21954,-9.27126,0.4,0.58
0.014343,-5.29697,-9.30527,0.4,0.57
0.014344,-5.37432,-9.33998,0.4,0.56
0.014345,-5.45161,-9.37539,0.4,0.55
0.014346,-5.52882,-9.41151,0.4,0.54
0.014347,-5.60596,-9.44832,0.4,0.53
0.014348,-5.68302,-9.48583,0.4,0.52
0.014349,-5.76001,-9.52404,0.4,0.51
0.01435,-5.83693,-9.56294,0.4,0.5
0.014351,-5.91376,-9.60252,0.4,0.49
0.014352,-5.99052,-9.6428,0.4,0.48
0.014353,-6.06719,-9.68376,0.4,0.47
0.014354,-6.14378,-9.72541,0.4,0.46
0.014355,-6.22029,-9.76774,0.4,0.45
0.014356,-6.29671,-9.81074,0.4,0.44
0.014357,-6.37304,-9.85443,0.4,0.43
0.014358,-6.44929,-9.89878,0.4,0.42
0.014359,-6.52545,-9.94381,0.4,0.41
0.01436,-6.60151,-9.98952,0.4,0.4
0.014361,-6.48547,-10.0346,0.4,0.39
0.014362,-6.36933,-10.0785,0.4,0.38
0.014363,-6.25313,-10.1214,0.4,0.37
0.014364,-6.13685,-10.163,0.4,0.36
0.014365,-6.02048,-10.2035,0.4,0.35
0.014366,-5.90403,-10.2426,0.4,0.34
0.014367,-5.78751,-10.2806,0.4,0.33
0.014368,-5.67091,-10.3173,0.4,0.32
0.014369,-5.55424,-10.3527,0.4,0.31
0.01437,-5.4375,-10.3869,0.4,0.3
0.014371,-5.32069,-10.4199,0.4,0.29
0.014372,-5.20382,-10.4517,0.4,0.28
0.014373,-5.08689,-10.4822,0.4,0.27
0.014374,-4.96989,-10.5115,0.4,0.26
0.014375,-4.85284,-10.5395,0.4,0.25
0.014376,-4.73574,-10.5664,0.4,0.24
0.014377,-4.61858,-10.592,0.4,0.23
0.014378,-4.50137,-10.6164,0.4,0.22
0.014379,-4.38411,-10.6396,0.4,0.21
0.01438,-4.26681,-10.6615,0.4,0.2
0.014381,-4.14947,-10.6823,0.4,0.19
0.014382,-4.03208,-10.7018,0.4,0.18
0.014383,-3.91466,-10.7201,0.4,0.17
0.014384,-3.7972,-10.7372,0.4,0.16
0.014385,-3.67971,-10.7531,0.4,0.15
0.014386,-3.56219,-10.7678,0.4,0.14
0.014387,-3.44464,-10.7813,0.4,0.13
0.014388,-3.32707,-10.7935,0.4,0.12
0.014389,-3.20947,-10.8046,0.4,0.11
0.01439,-3.09185,-10.8145,0.4,0.1
0.014391,-2.97421,-10.8232,0.4,0.09
0.014392,-2.85656,-10.8307,0.4,0.08
0.014393,-2.73889,-10.837,0.4,0.07
0.014394,-2.62121,-10.8421,0.4,0.06
0.014395,-2.50352,-10.8461,0.4,0.05
0.014396,-2.38583,-10.8488,0.4,0.04
0.014397,-2.26813,-10.8504,0.4,0.03
0.014398,-2.15043,-10.8508,0.4,0.02
0.014399,-2.03273,-10.85,0.4,0.01
0.0144,-1.91503,-10.848,0.4,4.13905e-011
0.014401,-1.79734,-10.8449,0.4,0.01
0.014402,-1.67965,-10.8406,0.4,0.02
0.014403,-1.56197,-10.8351,0.4,0.03
0.014404,-1.44431,-10.8285,0.4,0.04
0.014405,-1.32666,-10.8207,0.4,0.05
0.014406,-1.20903,-10.8118,0.4,0.06
0.014407,-1.09142,-10.8017,0.4,0.07
0.014408,-0.973823,-10.7904,0.4,0.08
0.014409,-0.856255,-10.778,0.4,0.09
0.01441,-0.738712,-10.7644,0.4,0.1
0.014411,-0.621198,-10.7497,0.4,0.11
0.014412,-0.503715,-10.7338,0.4,0.12
0.014413,-0.386264,-10.7168,0.4,0.13
0.014414,-0.268849,-10.6987,0.4,0.14
0.014415,-0.151471,-10.6794,0.4,0.15
0.014416,-0.0341321,-10.659,0.4,0.16
0.014417,0.0831643,-10.6375,0.4,0.17
0.014418,0.200417,-10.6148,0.4,0.18
0.014419,0.317622,-10.591,0.4,0.19
0.01442,0.434779,-10.5661,0.4,0.2
0.014421,0.551885,-10.54,0.4,0.21
0.014422,0.668938,-10.5129,0.4,0.22
0.014423,0.785936,-10.4846,0.4,0.23
0.014424,0.902876,-10.4552,0.4,0.24
0.014425,1.01976,-10.4247,0.4,0.25
0.014426,1.13657,-10.3931,0.4,0.26
0.014427,1.25333,-10.3604,0.4,0.27
0.014428,1.37001,-10.3266,0.4,0.28
0.014429,1.48663,-10.2917,0.4,0.29
0.01443,1.60318,-10.2557,0.4,0.3
0.014431,1.71965,-10.2186,0.4,0.31
0.014432,1.83605,-10.1805,0.4,0.32
0.014433,1.95237,-10.1412,0.4,0.33
0.014434,2.06862,-10.1008,0.4,0.34
0.014435,2.18478,-10.0594,0.4,0.35
0.014436,2.30085,-10.0169,0.4,0.36
0.014437,2.41684,-9.97334,0.4,0.37
0.014438,2.53274,-9.92869,0.4,0.38
0.014439,2.64856,-9.88297,0.4,0.39
0.01444,2.76428,-9.83618,0.4,0.4
0.014441,2.68788,-9.78951,0.4,0.41
0.014442,2.61139,-9.7437,0.4,0.42
0.014443,2.53483,-9.69852,0.4,0.43
0.014444,2.45818,-9.65421,0.4,0.44
0.014445,2.38145,-9.61074,0.4,0.45
0.014446,2.30463,-9.56813,0.4,0.46
0.014447,2.22772,-9.52638,0.4,0.47
0.014448,2.15073,-9.48547,0.4,0.48
0.014449,2.07366,-9.44542,0.4,0.49
0.01445,1.99651,-9.40622,0.4,0.5
0.014451,1.91929,-9.36786,0.4,0.51
0.014452,1.84199,-9.33036,0.4,0.52
0.014453,1.76461,-9.2937,0.4,0.53
0.014454,1.68716,-9.25789,0.4,0.54
0.014455,1.60964,-9.22293,0.4,0.55
0.014456,1.53205,-9.18881,0.4,0.56
0.014457,1.4544,-9.15553,0.4,0.57
0.014458,1.37668,-9.1231,0.4,0.58
0.014459,1.29889,-9.0915,0.4,0.59
0.01446,1.22104,-9.06075,0.4,0.6
0.014461,1.14314,-9.03084,0.4,0.61
0.014462,1.06517,-9.00177,0.4,0.62
0.014463,0.987143,-8.97353,0.4,0.63
0.014464,0.909063,-8.94613,0.4,0.64
0.014465,0.830929,-8.91956,0.4,0.65
0.014466,0.752742,-8.89383,0.4,0.66
0.014467,0.674505,-8.86893,0.4,0.67
0.014468,0.596219,-8.84486,0.4,0.68
