Time,iL1,iL2,vC1,vC2,V2,V3,V1
0.043998,1.91881,4.29607,48.221,21.3528,0.45,0.02,1
0.043999,1.9186,4.32292,48.1971,21.3531,0.45,0.01,1
0.044,1.91842,4.34975,48.1729,21.3538,0.45,2.3502e-010,1
0.044001,1.91826,4.37656,48.1484,21.3547,0.45,0.01,1
0.044002,1.91812,4.40334,48.1237,21.3559,0.45,0.02,1
0.044003,1.91801,4.4301,48.0987,21.3574,0.45,0.03,1
0.044004,1.91792,4.45682,48.0735,21.3591,0.45,0.04,1
0.044005,1.91786,4.48352,48.048,21.3611,0.45,0.05,1
0.044006,1.91783,4.5102,48.0222,21.3633,0.45,0.06,1
0.044007,1.91782,4.53684,47.9961,21.3658,0.45,0.07,1
0.044008,1.91783,4.56346,47.9698,21.3686,0.45,0.08,1
0.044009,1.91788,4.59004,47.9432,21.3716,0.45,0.09,1
0.04401,1.91795,4.6166,47.9163,21.3749,0.45,0.1,1
0.044011,1.91805,4.64313,47.8892,21.3784,0.45,0.11,1
0.044012,1.91817,4.66962,47.8618,21.3823,0.45,0.12,1
0.044013,1.91832,4.69609,47.8342,21.3863,0.45,0.13,1
0.044014,1.9185,4.72252,47.8063,21.3906,0.45,0.14,1
0.044015,1.91871,4.74892,47.7781,21.3952,0.45,0.15,1
0.044016,1.91895,4.77528,47.7497,21.4,0.45,0.16,1
0.044017,1.91921,4.80162,47.721,21.4051,0.45,0.17,1
0.044018,1.9195,4.82791,47.692,21.4104,0.45,0.18,1
0.044019,1.91983,4.85418,47.6628,21.416,0.45,0.19,1
0.04402,1.92018,4.88041,47.6334,21.4219,0.45,0.2,1
0.044021,1.92056,4.9066,47.6036,21.4279,0.45,0.21,1
0.044022,1.92097,4.93276,47.5736,21.4343,0.45,0.22,1
0.044023,1.92141,4.95888,47.5434,21.4409,0.45,0.23,1
0.044024,1.92188,4.98496,47.5129,21.4477,0.45,0.24,1
0.044025,1.92239,5.01101,47.4821,21.4548,0.45,0.25,1
0.044026,1.92292,5.03702,47.4511,21.4621,0.45,0.26,1
0.044027,1.92349,5.06299,47.4198,21.4697,0.45,0.27,1
0.044028,1.92408,5.08892,47.3883,21.4775,0.45,0.28,1
0.044029,1.92471,5.11481,47.3565,21.4855,0.45,0.29,1
0.04403,1.92537,5.14066,47.3245,21.4938,0.45,0.3,1
0.044031,1.92606,5.16647,47.2922,21.5024,0.45,0.31,1
0.044032,1.92678,5.19224,47.2597,21.5111,0.45,0.32,1
0.044033,1.92754,5.21797,47.2269,21.5202,0.45,0.33,1
0.044034,1.92833,5.24365,47.1939,21.5294,0.45,0.34,1
0.044035,1.92915,5.26929,47.1606,21.5389,0.45,0.35,1
0.044036,1.93001,5.29489,47.1271,21.5487,0.45,0.36,1
0.044037,1.9309,5.32045,47.0933,21.5586,0.45,0.37,1
0.044038,1.93182,5.34596,47.0593,21.5688,0.45,0.38,1
0.044039,1.93278,5.37143,47.025,21.5793,0.45,0.39,1
0.04404,1.93377,5.39686,46.9905,21.5899,0.45,0.4,1
0.044041,1.9348,5.42223,46.9558,21.6008,0.45,0.41,1
0.044042,1.93586,5.44756,46.9208,21.612,0.45,0.42,1
0.044043,1.93696,5.47285,46.8855,21.6233,0.45,0.43,1
0.044044,1.93809,5.49809,46.8501,21.6349,0.45,0.44,1
0.044045,1.93926,5.52328,46.8143,21.6468,0.45,0.45,1
0.044046,1.94043,5.50162,46.8337,21.6585,0.45,0.46,0
0.044047,1.94158,5.47996,46.8532,21.67,0.45,0.47,0
0.044048,1.94272,5.45828,46.8726,21.6814,0.45,0.48,0
0.044049,1.94384,5.43659,46.892,21.6925,0.45,0.49,0
0.04405,1.94493,5.4149,46.9115,21.7033,0.45,0.5,0
0.044051,1.94601,5.39319,46.9309,21.714,0.45,0.51,0
0.044052,1.94707,5.37147,46.9504,21.7244,0.45,0.52,0
0.044053,1.94811,5.34974,46.9699,21.7345,0.45,0.53,0
0.044054,1.94913,5.328,46.9893,21.7444,0.45,0.54,0
0.044055,1.95013,5.30625,47.0088,21.7541,0.45,0.55,0
0.044056,1.95111,5.28449,47.0283,21.7635,0.45,0.56,0
0.044057,1.95208,5.26272,47.0479,21.7727,0.45,0.57,0
0.044058,1.95302,5.24095,47.0674,21.7817,0.45,0.58,0
0.044059,1.95394,5.21916,47.0869,21.7904,0.45,0.59,0
0.04406,1.95484,5.19736,47.1065,21.7989,0.45,0.6,0
0.044061,1.95573,5.17556,47.126,21.8072,0.45,0.61,0
0.044062,1.95659,5.15375,47.1456,21.8152,0.45,0.62,0
0.044063,1.95744,5.13193,47.1651,21.823,0.45,0.63,0
0.044064,1.95826,5.1101,47.1847,21.8305,0.45,0.64,0
0.044065,1.95907,5.08827,47.2043,21.8379,0.45,0.65,0
0.044066,1.95985,5.06643,47.2239,21.8449,0.45,0.66,0
0.044067,1.96062,5.04458,47.2435,21.8518,0.45,0.67,0
0.044068,1.96137,5.02273,47.2631,21.8584,0.45,0.68,0
0.044069,1.96209,5.00086,47.2827,21.8648,0.45,0.69,0
0.04407,1.9628,4.979,47.3024,21.871,0.45,0.7,0
0.044071,1.96349,4.95712,47.322,21.8769,0.45,0.71,0
0.044072,1.96416,4.93524,47.3416,21.8826,0.45,0.72,0
0.044073,1.96481,4.91336,47.3613,21.8881,0.45,0.73,0
0.044074,1.96543,4.89147,47.3809,21.8933,0.45,0.74,0
0.044075,1.96604,4.86957,47.4006,21.8984,0.45,0.75,0
0.044076,1.96663,4.84767,47.4202,21.9031,0.45,0.76,0
0.044077,1.9672,4.82576,47.4399,21.9077,0.45,0.77,0
0.044078,1.96775,4.80385,47.4596,21.912,0.45,0.78,0
0.044079,1.96828,4.78194,47.4793,21.9161,0.45,0.79,0
0.04408,1.9688,4.76002,47.499,21.92,0.45,0.8,0
0.044081,1.96929,4.7381,47.5186,21.9236,0.45,0.81,0
0.044082,1.96976,4.71617,47.5383,21.9271,0.45,0.82,0
0.044083,1.97021,4.69425,47.558,21.9303,0.45,0.83,0
0.044084,1.97064,4.67231,47.5777,21.9332,0.45,0.84,0
0.044085,1.97105,4.65038,47.5975,21.936,0.45,0.85,0
0.044086,1.97145,4.62844,47.6172,21.9385,0.45,0.86,0
0.044087,1.97182,4.6065,47.6369,21.9408,0.45,0.87,0
0.044088,1.97217,4.58456,47.6566,21.9429,0.45,0.88,0
0.044089,1.97251,4.56262,47.6763,21.9447,0.45,0.89,0
0.04409,1.97282,4.54067,47.6961,21.9463,0.45,0.9,0
0.044091,1.97311,4.51872,47.7158,21.9477,0.45,0.91,0
0.044092,1.97339,4.49678,47.7355,21.9489,0.45,0.92,0
0.044093,1.97364,4.47483,47.7553,21.9499,0.45,0.93,0
0.044094,1.97388,4.45288,47.775,21.9506,0.45,0.94,0
0.044095,1.97409,4.43092,47.7947,21.9511,0.45,0.95,0
0.044096,1.97429,4.40897,47.8145,21.9514,0.45,0.96,0
0.044097,1.97446,4.38702,47.8342,21.9515,0.45,0.97,0
0.044098,1.97462,4.36507,47.854,21.9514,0.45,0.98,0
0.044099,1.97476,4.34312,47.8737,21.951,0.45,0.99,0
0.0441,1.97487,4.32117,47.8935,21.9504,0.45,1,0
0.044101,1.97497,4.29922,47.9132,21.9496,0.45,0.99,0
0.044102,1.97505,4.27727,47.933,21.9486,0.45,0.98,0
0.044103,1.9751,4.25532,47.9527,21.9474,0.45,0.97,0
0.044104,1.97514,4.23337,47.9725,21.9459,0.45,0.96,0
0.044105,1.97516,4.21143,47.9922,21.9443,0.45,0.95,0
0.044106,1.97516,4.18949,48.012,21.9424,0.45,0.94,0
0.044107,1.97514,4.16754,48.0317,21.9403,0.45,0.93,0
0.044108,1.97509,4.14561,48.0515,21.938,0.45,0.92,0
0.044109,1.97503,4.12367,48.0712,21.9354,0.45,0.91,0
0.04411,1.97495,4.10173,48.091,21.9327,0.45,0.9,0
0.044111,1.97485,4.0798,48.1107,21.9297,0.45,0.89,0
0.044112,1.97473,4.05787,48.1305,21.9266,0.45,0.88,0
0.044113,1.97459,4.03595,48.1502,21.9232,0.45,0.87,0
0.044114,1.97443,4.01403,48.17,21.9196,0.45,0.86,0
0.044115,1.97425,3.99211,48.1897,21.9158,0.45,0.85,0
0.044116,1.97405,3.9702,48.2094,21.9118,0.45,0.84,0
0.044117,1.97383,3.94829,48.2292,21.9076,0.45,0.83,0
0.044118,1.97359,3.92638,48.2489,21.9031,0.45,0.82,0
0.044119,1.97333,3.90448,48.2686,21.8985,0.45,0.81,0
0.04412,1.97305,3.88258,48.2884,21.8936,0.45,0.8,0
0.044121,1.97276,3.86069,48.3081,21.8885,0.45,0.79,0
0.044122,1.97244,3.83881,48.3278,21.8833,0.45,0.78,0
0.044123,1.9721,3.81693,48.3476,21.8778,0.45,0.77,0
0.044124,1.97174,3.79505,48.3673,21.8721,0.45,0.76,0
0.044125,1.97137,3.77318,48.387,21.8662,0.45,0.75,0
0.044126,1.97097,3.75132,48.4067,21.8601,0.45,0.74,0
0.044127,1.97055,3.72946,48.4264,21.8538,0.45,0.73,0
0.044128,1.97012,3.70761,48.4461,21.8473,0.45,0.72,0
0.044129,1.96966,3.68577,48.4658,21.8406,0.45,0.71,0
0.04413,1.96918,3.66393,48.4855,21.8336,0.45,0.7,0
0.044131,1.96869,3.6421,48.5052,21.8265,0.45,0.69,0
0.044132,1.96817,3.62028,48.5249,21.8192,0.45,0.68,0
0.044133,1.96764,3.59846,48.5446,21.8116,0.45,0.67,0
0.044134,1.96708,3.57665,48.5642,21.8039,0.45,0.66,0
0.044135,1.96651,3.55485,48.5839,21.7959,0.45,0.65,0
0.044136,1.96592,3.53306,48.6036,21.7878,0.45,0.64,0
0.044137,1.9653,3.51128,48.6232,21.7795,0.45,0.63,0
0.044138,1.96467,3.4895,48.6429,21.7709,0.45,0.62,0
0.044139,1.96402,3.46774,48.6625,21.7622,0.45,0.61,0
0.04414,1.96335,3.44598,48.6821,21.7532,0.45,0.6,0
0.044141,1.96265,3.42423,48.7018,21.7441,0.45,0.59,0
0.044142,1.96194,3.40249,48.7214,21.7347,0.45,0.58,0
0.044143,1.96121,3.38076,48.741,21.7252,0.45,0.57,0
0.044144,1.96046,3.35904,48.7606,21.7154,0.45,0.56,0
0.044145,1.95969,3.33733,48.7802,21.7055,0.45,0.55,0
0.044146,1.9589,3.31563,48.7998,21.6954,0.45,0.54,0
0.044147,1.95809,3.29394,48.8194,21.685,0.45,0.53,0
0.044148,1.95726,3.27226,48.839,21.6745,0.45,0.52,0
0.044149,1.95641,3.25059,48.8585,21.6638,0.45,0.51,0
0.04415,1.95554,3.22893,48.8781,21.6529,0.45,0.5,0
0.044151,1.95466,3.20729,48.8977,21.6417,0.45,0.49,0
0.044152,1.95375,3.18565,48.9172,21.6304,0.45,0.48,0
0.044153,1.95282,3.16402,48.9367,21.6189,0.45,0.47,0
0.044154,1.95187,3.14241,48.9563,21.6072,0.45,0.46,0
0.044155,1.95091,3.12081,48.9758,21.5954,0.45,0.45,0
0.044156,1.94994,3.14819,48.9639,21.5836,0.45,0.44,1
0.044157,1.94899,3.17557,48.9517,21.5721,0.45,0.43,1
0.044158,1.94804,3.20295,48.9393,21.5609,0.45,0.42,1
0.044159,1.94711,3.23033,48.9266,21.55,0.45,0.41,1
0.04416,1.94619,3.2577,48.9136,21.5393,0.45,0.4,1
0.044161,1.94528,3.28507,48.9003,21.5289,0.45,0.39,1
0.044162,1.94439,3.31244,48.8868,21.5189,0.45,0.38,1
0.044163,1.94351,3.33981,48.873,21.5091,0.45,0.37,1
0.044164,1.94264,3.36717,48.8589,21.4996,0.45,0.36,1
0.044165,1.94179,3.39453,48.8445,21.4905,0.45,0.35,1
0.044166,1.94095,3.42188,48.8298,21.4816,0.45,0.34,1
0.044167,1.94013,3.44922,48.8149,21.473,0.45,0.33,1
0.044168,1.93932,3.47656,48.7996,21.4647,0.45,0.32,1
0.044169,1.93853,3.50389,48.7841,21.4566,0.45,0.31,1
0.04417,1.93776,3.53122,48.7683,21.4489,0.45,0.3,1
0.044171,1.937,3.55853,48.7523,21.4415,0.45,0.29,1
0.044172,1.93625,3.58584,48.7359,21.4343,0.45,0.28,1
0.044173,1.93552,3.61314,48.7193,21.4275,0.45,0.27,1
0.044174,1.93481,3.64042,48.7023,21.4209,0.45,0.26,1
0.044175,1.93412,3.6677,48.6851,21.4146,0.45,0.25,1
0.044176,1.93344,3.69496,48.6677,21.4086,0.45,0.24,1
0.044177,1.93278,3.72222,48.6499,21.4028,0.45,0.23,1
0.044178,1.93214,3.74946,48.6319,21.3974,0.45,0.22,1
0.044179,1.93152,3.77668,48.6136,21.3922,0.45,0.21,1
0.04418,1.93092,3.8039,48.595,21.3874,0.45,0.2,1
0.044181,1.93033,3.8311,48.5761,21.3828,0.45,0.19,1
0.044182,1.92976,3.85828,48.557,21.3785,0.45,0.18,1
0.044183,1.92922,3.88546,48.5375,21.3744,0.45,0.17,1
0.044184,1.92869,3.91261,48.5178,21.3707,0.45,0.16,1
0.044185,1.92818,3.93975,48.4979,21.3672,0.45,0.15,1
0.044186,1.92769,3.96687,48.4776,21.364,0.45,0.14,1
0.044187,1.92723,3.99398,48.4571,21.3611,0.45,0.13,1
0.044188,1.92678,4.02106,48.4363,21.3584,0.45,0.12,1
0.044189,1.92635,4.04813,48.4152,21.3561,0.45,0.11,1
0.04419,1.92595,4.07518,48.3938,21.354,0.45,0.1,1
0.044191,1.92557,4.10221,48.3722,21.3521,0.45,0.09,1
0.044192,1.92521,4.12922,48.3503,21.3506,0.45,0.08,1
0.044193,1.92487,4.15621,48.3281,21.3493,0.45,0.07,1
0.044194,1.92455,4.18318,48.3057,21.3483,0.45,0.06,1
0.044195,1.92425,4.21012,48.283,21.3476,0.45,0.05,1
0.044196,1.92398,4.23705,48.26,21.3471,0.45,0.04,1
0.044197,1.92373,4.26395,48.2367,21.347,0.45,0.03,1
0.044198,1.92351,4.29083,48.2132,21.347,0.45,0.02,1
0.044199,1.92331,4.31768,48.1894,21.3474,0.45,0.01,1
0.0442,1.92313,4.34451,48.1653,21.348,0.45,2.37033e-010,1
0.044201,1.92298,4.37132,48.1409,21.3489,0.45,0.01,1
0.044202,1.92285,4.3981,48.1163,21.35,0.45,0.02,1
0.044203,1.92275,4.42485,48.0914,21.3514,0.45,0.03,1
0.044204,1.92267,4.45157,48.0663,21.3531,0.45,0.04,1
0.044205,1.92261,4.47827,48.0408,21.3551,0.45,0.05,1
0.044206,1.92259,4.50495,48.0152,21.3573,0.45,0.06,1
0.044207,1.92258,4.53159,47.9892,21.3597,0.45,0.07,1
0.044208,1.92261,4.5582,47.963,21.3625,0.45,0.08,1
0.044209,1.92266,4.58479,47.9365,21.3654,0.45,0.09,1
0.04421,1.92273,4.61135,47.9097,21.3687,0.45,0.1,1
0.044211,1.92284,4.63787,47.8827,21.3722,0.45,0.11,1
0.044212,1.92297,4.66437,47.8554,21.376,0.45,0.12,1
0.044213,1.92313,4.69083,47.8279,21.38,0.45,0.13,1
0.044214,1.92331,4.71726,47.8001,21.3843,0.45,0.14,1
0.044215,1.92353,4.74366,47.772,21.3888,0.45,0.15,1
0.044216,1.92377,4.77003,47.7437,21.3936,0.45,0.16,1
0.044217,1.92404,4.79636,47.7151,21.3986,0.45,0.17,1
0.044218,1.92434,4.82266,47.6862,21.4039,0.45,0.18,1
0.044219,1.92467,4.84893,47.6571,21.4094,0.45,0.19,1
0.04422,1.92503,4.87516,47.6277,21.4152,0.45,0.2,1
0.044221,1.92541,4.90135,47.5981,21.4213,0.45,0.21,1
0.044222,1.92583,4.92751,47.5682,21.4276,0.45,0.22,1
0.044223,1.92628,4.95363,47.5381,21.4341,0.45,0.23,1
0.044224,1.92675,4.97972,47.5077,21.4409,0.45,0.24,1
0.044225,1.92726,5.00576,47.477,21.448,0.45,0.25,1
0.044226,1.9278,5.03177,47.4461,21.4552,0.45,0.26,1
0.044227,1.92837,5.05775,47.4149,21.4628,0.45,0.27,1
0.044228,1.92897,5.08368,47.3835,21.4705,0.45,0.28,1
0.044229,1.9296,5.10957,47.3518,21.4786,0.45,0.29,1
0.04423,1.93027,5.13542,47.3199,21.4868,0.45,0.3,1
0.044231,1.93096,5.16124,47.2877,21.4953,0.45,0.31,1
0.044232,1.93169,5.18701,47.2553,21.5041,0.45,0.32,1
0.044233,1.93245,5.21274,47.2226,21.513,0.45,0.33,1
0.044234,1.93325,5.23843,47.1897,21.5223,0.45,0.34,1
0.044235,1.93407,5.26407,47.1565,21.5317,0.45,0.35,1
0.044236,1.93493,5.28968,47.1231,21.5414,0.45,0.36,1
0.044237,1.93583,5.31524,47.0894,21.5514,0.45,0.37,1
0.044238,1.93675,5.34075,47.0555,21.5615,0.45,0.38,1
0.044239,1.93772,5.36622,47.0214,21.5719,0.45,0.39,1
0.04424,1.93871,5.39165,46.9869,21.5826,0.45,0.4,1
0.044241,1.93974,5.41703,46.9523,21.5934,0.45,0.41,1
0.044242,1.94081,5.44237,46.9174,21.6045,0.45,0.42,1
0.044243,1.94191,5.46766,46.8823,21.6159,0.45,0.43,1
0.044244,1.94304,5.4929,46.8469,21.6274,0.45,0.44,1
0.044245,1.94421,5.5181,46.8113,21.6392,0.45,0.45,1
0.044246,1.94539,5.49645,46.8307,21.6509,0.45,0.46,0
0.044247,1.94654,5.47479,46.8502,21.6624,0.45,0.47,0
0.044248,1.94768,5.45312,46.8697,21.6737,0.45,0.48,0
0.044249,1.9488,5.43144,46.8891,21.6848,0.45,0.49,0
0.04425,1.9499,5.40975,46.9086,21.6956,0.45,0.5,0
0.044251,1.95099,5.38805,46.9281,21.7062,0.45,0.51,0
0.044252,1.95205,5.36634,46.9477,21.7165,0.45,0.52,0
0.044253,1.95309,5.34462,46.9672,21.7266,0.45,0.53,0
0.044254,1.95411,5.32289,46.9867,21.7365,0.45,0.54,0
0.044255,1.95512,5.30114,47.0063,21.7462,0.45,0.55,0
0.044256,1.9561,5.27939,47.0258,21.7556,0.45,0.56,0
0.044257,1.95707,5.25763,47.0454,21.7647,0.45,0.57,0
0.044258,1.95801,5.23586,47.065,21.7737,0.45,0.58,0
0.044259,1.95894,5.21409,47.0845,21.7823,0.45,0.59,0
0.04426,1.95984,5.1923,47.1041,21.7908,0.45,0.6,0
0.044261,1.96073,5.1705,47.1237,21.799,0.45,0.61,0
0.044262,1.96159,5.1487,47.1433,21.807,0.45,0.62,0
0.044263,1.96244,5.12689,47.163,21.8148,0.45,0.63,0
0.044264,1.96327,5.10507,47.1826,21.8223,0.45,0.64,0
0.044265,1.96407,5.08325,47.2022,21.8296,0.45,0.65,0
0.044266,1.96486,5.06141,47.2219,21.8366,0.45,0.66,0
0.044267,1.96563,5.03957,47.2415,21.8435,0.45,0.67,0
0.044268,1.96638,5.01773,47.2612,21.8501,0.45,0.68,0
0.044269,1.96711,4.99587,47.2809,21.8564,0.45,0.69,0
0.04427,1.96782,4.97401,47.3005,21.8626,0.45,0.7,0
0.044271,1.96851,4.95215,47.3202,21.8685,0.45,0.71,0
0.044272,1.96918,4.93028,47.3399,21.8741,0.45,0.72,0
0.044273,1.96983,4.9084,47.3596,21.8796,0.45,0.73,0
0.044274,1.97046,4.88652,47.3793,21.8848,0.45,0.74,0
0.044275,1.97107,4.86463,47.399,21.8898,0.45,0.75,0
0.044276,1.97166,4.84274,47.4187,21.8945,0.45,0.76,0
0.044277,1.97223,4.82084,47.4384,21.899,0.45,0.77,0
0.044278,1.97278,4.79894,47.4582,21.9033,0.45,0.78,0
0.044279,1.97332,4.77703,47.4779,21.9074,0.45,0.79,0
0.04428,1.97383,4.75512,47.4976,21.9112,0.45,0.8,0
0.044281,1.97432,4.73321,47.5174,21.9149,0.45,0.81,0
0.044282,1.97479,4.71129,47.5371,21.9182,0.45,0.82,0
0.044283,1.97525,4.68938,47.5569,21.9214,0.45,0.83,0
0.044284,1.97568,4.66745,47.5766,21.9243,0.45,0.84,0
0.044285,1.97609,4.64553,47.5964,21.9271,0.45,0.85,0
0.044286,1.97649,4.6236,47.6161,21.9296,0.45,0.86,0
0.044287,1.97686,4.60167,47.6359,21.9318,0.45,0.87,0
0.044288,1.97721,4.57973,47.6557,21.9339,0.45,0.88,0
0.044289,1.97755,4.5578,47.6755,21.9357,0.45,0.89,0
0.04429,1.97786,4.53586,47.6952,21.9373,0.45,0.9,0
0.044291,1.97816,4.51393,47.715,21.9386,0.45,0.91,0
0.044292,1.97843,4.49199,47.7348,21.9398,0.45,0.92,0
0.044293,1.97869,4.47005,47.7546,21.9407,0.45,0.93,0
0.044294,1.97892,4.4481,47.7744,21.9414,0.45,0.94,0
0.044295,1.97914,4.42616,47.7942,21.9419,0.45,0.95,0
0.044296,1.97934,4.40422,47.814,21.9422,0.45,0.96,0
0.044297,1.97951,4.38228,47.8337,21.9422,0.45,0.97,0
0.044298,1.97967,4.36034,47.8535,21.9421,0.45,0.98,0
0.044299,1.97981,4.33839,47.8733,21.9417,0.45,0.99,0
0.0443,1.97992,4.31645,47.8931,21.9411,0.45,1,0
0.044301,1.98002,4.29451,47.9129,21.9402,0.45,0.99,0
0.044302,1.9801,4.27257,47.9327,21.9392,0.45,0.98,0
0.044303,1.98015,4.25063,47.9525,21.9379,0.45,0.97,0
0.044304,1.98019,4.2287,47.9723,21.9365,0.45,0.96,0
0.044305,1.98021,4.20676,47.9921,21.9348,0.45,0.95,0
0.044306,1.98021,4.18483,48.0119,21.9329,0.45,0.94,0
0.044307,1.98018,4.1629,48.0317,21.9307,0.45,0.93,0
0.044308,1.98014,4.14097,48.0515,21.9284,0.45,0.92,0
0.044309,1.98008,4.11904,48.0713,21.9258,0.45,0.91,0
0.04431,1.98,4.09711,48.0911,21.9231,0.45,0.9,0
0.044311,1.9799,4.07519,48.1109,21.9201,0.45,0.89,0
0.044312,1.97978,4.05327,48.1307,21.9169,0.45,0.88,0
0.044313,1.97964,4.03136,48.1505,21.9135,0.45,0.87,0
0.044314,1.97948,4.00945,48.1703,21.9099,0.45,0.86,0
0.044315,1.9793,3.98754,48.1901,21.906,0.45,0.85,0
0.044316,1.9791,3.96563,48.2099,21.902,0.45,0.84,0
0.044317,1.97888,3.94373,48.2297,21.8977,0.45,0.83,0
0.044318,1.97864,3.92184,48.2495,21.8933,0.45,0.82,0
0.044319,1.97838,3.89995,48.2693,21.8886,0.45,0.81,0
0.04432,1.9781,3.87806,48.2891,21.8837,0.45,0.8,0
0.044321,1.9778,3.85618,48.3088,21.8786,0.45,0.79,0
0.044322,1.97748,3.8343,48.3286,21.8733,0.45,0.78,0
0.044323,1.97714,3.81243,48.3484,21.8678,0.45,0.77,0
0.044324,1.97678,3.79057,48.3682,21.8621,0.45,0.76,0
0.044325,1.97641,3.76871,48.3879,21.8562,0.45,0.75,0
0.044326,1.97601,3.74686,48.4077,21.8501,0.45,0.74,0
0.044327,1.97559,3.72501,48.4275,21.8437,0.45,0.73,0
0.044328,1.97515,3.70317,48.4472,21.8372,0.45,0.72,0
0.044329,1.9747,3.68134,48.467,21.8304,0.45,0.71,0
0.04433,1.97422,3.65951,48.4867,21.8235,0.45,0.7,0
0.044331,1.97372,3.63769,48.5064,21.8163,0.45,0.69,0
0.044332,1.97321,3.61588,48.5262,21.809,0.45,0.68,0
0.044333,1.97267,3.59407,48.5459,21.8014,0.45,0.67,0
0.044334,1.97212,3.57227,48.5656,21.7937,0.45,0.66,0
0.044335,1.97154,3.55048,48.5853,21.7857,0.45,0.65,0
0.044336,1.97094,3.5287,48.6051,21.7775,0.45,0.64,0
0.044337,1.97033,3.50693,48.6248,21.7692,0.45,0.63,0
0.044338,1.9697,3.48516,48.6445,21.7606,0.45,0.62,0
0.044339,1.96904,3.46341,48.6642,21.7518,0.45,0.61,0
0.04434,1.96837,3.44166,48.6838,21.7428,0.45,0.6,0
0.044341,1.96767,3.41992,48.7035,21.7337,0.45,0.59,0
0.044342,1.96696,3.39819,48.7232,21.7243,0.45,0.58,0
0.044343,1.96623,3.37647,48.7429,21.7147,0.45,0.57,0
0.044344,1.96547,3.35476,48.7625,21.705,0.45,0.56,0
0.044345,1.9647,3.33306,48.7822,21.695,0.45,0.55,0
0.044346,1.96391,3.31137,48.8018,21.6849,0.45,0.54,0
0.044347,1.9631,3.28969,48.8215,21.6745,0.45,0.53,0
0.044348,1.96227,3.26802,48.8411,21.664,0.45,0.52,0
0.044349,1.96142,3.24637,48.8607,21.6532,0.45,0.51,0
0.04435,1.96055,3.22472,48.8803,21.6423,0.45,0.5,0
0.044351,1.95966,3.20308,48.8999,21.6311,0.45,0.49,0
0.044352,1.95875,3.18146,48.9195,21.6198,0.45,0.48,0
0.044353,1.95782,3.15984,48.9391,21.6083,0.45,0.47,0
0.044354,1.95687,3.13824,48.9587,21.5966,0.45,0.46,0
0.044355,1.9559,3.11665,48.9782,21.5847,0.45,0.45,0
0.044356,1.95493,3.14404,48.9664,21.5729,0.45,0.44,1
0.044357,1.95397,3.17143,48.9543,21.5614,0.45,0.43,1
0.044358,1.95302,3.19883,48.942,21.5501,0.45,0.42,1
0.044359,1.95209,3.22622,48.9294,21.5392,0.45,0.41,1
0.04436,1.95117,3.25361,48.9165,21.5285,0.45,0.4,1
0.044361,1.95026,3.28099,48.9033,21.5181,0.45,0.39,1
0.044362,1.94936,3.30838,48.8899,21.5081,0.45,0.38,1
0.044363,1.94848,3.33576,48.8762,21.4983,0.45,0.37,1
0.044364,1.94761,3.36313,48.8621,21.4888,0.45,0.36,1
0.044365,1.94675,3.3905,48.8478,21.4796,0.45,0.35,1
0.044366,1.94591,3.41787,48.8333,21.4707,0.45,0.34,1
0.044367,1.94509,3.44523,48.8184,21.4621,0.45,0.33,1
0.044368,1.94427,3.47258,48.8033,21.4537,0.45,0.32,1
0.044369,1.94348,3.49993,48.7878,21.4457,0.45,0.31,1
0.04437,1.9427,3.52726,48.7721,21.4379,0.45,0.3,1
0.044371,1.94193,3.55459,48.7561,21.4305,0.45,0.29,1
0.044372,1.94119,3.58192,48.7399,21.4233,0.45,0.28,1
0.044373,1.94046,3.60923,48.7233,21.4164,0.45,0.27,1
0.044374,1.93974,3.63653,48.7065,21.4098,0.45,0.26,1
0.044375,1.93904,3.66382,48.6894,21.4035,0.45,0.25,1
0.044376,1.93836,3.6911,48.672,21.3975,0.45,0.24,1
0.044377,1.9377,3.71837,48.6543,21.3917,0.45,0.23,1
0.044378,1.93705,3.74563,48.6364,21.3863,0.45,0.22,1
0.044379,1.93643,3.77287,48.6182,21.3811,0.45,0.21,1
0.04438,1.93582,3.8001,48.5997,21.3762,0.45,0.2,1
0.044381,1.93523,3.82732,48.5809,21.3716,0.45,0.19,1
0.044382,1.93466,3.85452,48.5618,21.3673,0.45,0.18,1
0.044383,1.9341,3.8817,48.5425,21.3632,0.45,0.17,1
0.044384,1.93357,3.90888,48.5229,21.3595,0.45,0.16,1
0.044385,1.93306,3.93603,48.503,21.356,0.45,0.15,1
0.044386,1.93256,3.96317,48.4828,21.3528,0.45,0.14,1
0.044387,1.93209,3.99029,48.4624,21.3498,0.45,0.13,1
0.044388,1.93164,4.01739,48.4416,21.3472,0.45,0.12,1
0.044389,1.93121,4.04448,48.4207,21.3448,0.45,0.11,1
0.04439,1.9308,4.07155,48.3994,21.3427,0.45,0.1,1
0.044391,1.93041,4.09859,48.3778,21.3408,0.45,0.09,1
0.044392,1.93004,4.12562,48.356,21.3393,0.45,0.08,1
0.044393,1.9297,4.15263,48.3339,21.338,0.45,0.07,1
0.044394,1.92938,4.17961,48.3116,21.337,0.45,0.06,1
0.044395,1.92908,4.20657,48.2889,21.3362,0.45,0.05,1
0.044396,1.9288,4.23352,48.266,21.3358,0.45,0.04,1
0.044397,1.92854,4.26043,48.2428,21.3356,0.45,0.03,1
0.044398,1.92831,4.28733,48.2194,21.3356,0.45,0.02,1
