Time,Il,VD,V2,V3,Vout
0.000532,13.4196,0,0.4,0.68,-22.2203
0.000533,13.3751,0,0.4,0.67,-22.3097
0.000534,13.3304,0,0.4,0.66,-22.3986
0.000535,13.2855,0,0.4,0.65,-22.4867
0.000536,13.2404,0,0.4,0.64,-22.5743
0.000537,13.1952,0,0.4,0.63,-22.6613
0.000538,13.1498,0,0.4,0.62,-22.7476
0.000539,13.1042,0,0.4,0.61,-22.8333
0.00054,13.0585,0,0.4,0.6,-22.9183
0.000541,13.0125,0,0.4,0.59,-23.0028
0.000542,12.9665,0,0.4,0.58,-23.0866
0.000543,12.9202,0,0.4,0.57,-23.1697
0.000544,12.8738,0,0.4,0.56,-23.2523
0.000545,12.8272,0,0.4,0.55,-23.3342
0.000546,12.7804,0,0.4,0.54,-23.4155
0.000547,12.7335,0,0.4,0.53,-23.4962
0.000548,12.6864,0,0.4,0.52,-23.5762
0.000549,12.6392,0,0.4,0.51,-23.6556
0.00055,12.5918,0,0.4,0.5,-23.7343
0.000551,12.5443,0,0.4,0.49,-23.8125
0.000552,12.4966,0,0.4,0.48,-23.89
0.000553,12.4487,0,0.4,0.47,-23.9668
0.000554,12.4007,0,0.4,0.46,-24.0431
0.000555,12.3525,0,0.4,0.45,-24.1187
0.000556,12.3042,0,0.4,0.44,-24.1937
0.000557,12.2558,0,0.4,0.43,-24.268
0.000558,12.2072,0,0.4,0.42,-24.3417
0.000559,12.1584,0,0.4,0.41,-24.4148
0.00056,12.1095,0,0.4,0.4,-24.4872
0.000561,12.2055,1,0.4,0.39,-24.4383
0.000562,12.3015,1,0.4,0.38,-24.3895
0.000563,12.3975,1,0.4,0.37,-24.3408
0.000564,12.4935,1,0.4,0.36,-24.2921
0.000565,12.5895,1,0.4,0.35,-24.2436
0.000566,12.6855,1,0.4,0.34,-24.1952
0.000567,12.7815,1,0.4,0.33,-24.1468
0.000568,12.8775,1,0.4,0.32,-24.0986
0.000569,12.9735,1,0.4,0.31,-24.0504
0.00057,13.0695,1,0.4,0.3,-24.0024
0.000571,13.1655,1,0.4,0.29,-23.9544
0.000572,13.2615,1,0.4,0.28,-23.9066
0.000573,13.3575,1,0.4,0.27,-23.8588
0.000574,13.4535,1,0.4,0.26,-23.8111
0.000575,13.5495,1,0.4,0.25,-23.7636
0.000576,13.6455,1,0.4,0.24,-23.7161
0.000577,13.7415,1,0.4,0.23,-23.6687
0.000578,13.8375,1,0.4,0.22,-23.6214
0.000579,13.9335,1,0.4,0.21,-23.5742
0.00058,14.0295,1,0.4,0.2,-23.5271
0.000581,14.1255,1,0.4,0.19,-23.4801
0.000582,14.2215,1,0.4,0.18,-23.4332
0.000583,14.3175,1,0.4,0.17,-23.3864
0.000584,14.4135,1,0.4,0.16,-23.3396
0.000585,14.5095,1,0.4,0.15,-23.293
0.000586,14.6055,1,0.4,0.14,-23.2465
0.000587,14.7015,1,0.4,0.13,-23.2
0.000588,14.7975,1,0.4,0.12,-23.1537
0.000589,14.8935,1,0.4,0.11,-23.1074
0.00059,14.9895,1,0.4,0.1,-23.0612
0.000591,15.0855,1,0.4,0.09,-23.0152
0.000592,15.1815,1,0.4,0.08,-22.9692
0.000593,15.2775,1,0.4,0.07,-22.9233
0.000594,15.3735,1,0.4,0.06,-22.8775
0.000595,15.4695,1,0.4,0.05,-22.8318
0.000596,15.5655,1,0.4,0.04,-22.7862
0.000597,15.6615,1,0.4,0.03,-22.7406
0.000598,15.7575,1,0.4,0.02,-22.6952
0.000599,15.8535,1,0.4,0.01,-22.6498
0.0006,15.9495,1,0.4,-8.0231e-014,-22.6046
0.000601,16.0455,1,0.4,0.01,-22.5594
0.000602,16.1415,1,0.4,0.02,-22.5144
0.000603,16.2375,1,0.4,0.03,-22.4694
0.000604,16.3335,1,0.4,0.04,-22.4245
0.000605,16.4295,1,0.4,0.05,-22.3797
0.000606,16.5255,1,0.4,0.06,-22.335
0.000607,16.6215,1,0.4,0.07,-22.2903
0.000608,16.7175,1,0.4,0.08,-22.2458
0.000609,16.8135,1,0.4,0.09,-22.2013
0.00061,16.9095,1,0.4,0.1,-22.157
0.000611,17.0055,1,0.4,0.11,-22.1127
0.000612,17.1015,1,0.4,0.12,-22.0685
0.000613,17.1975,1,0.4,0.13,-22.0244
0.000614,17.2935,1,0.4,0.14,-21.9804
0.000615,17.3895,1,0.4,0.15,-21.9365
0.000616,17.4855,1,0.4,0.16,-21.8927
0.000617,17.5815,1,0.4,0.17,-21.8489
0.000618,17.6775,1,0.4,0.18,-21.8053
0.000619,17.7735,1,0.4,0.19,-21.7617
0.00062,17.8695,1,0.4,0.2,-21.7182
0.000621,17.9655,1,0.4,0.21,-21.6749
0.000622,18.0615,1,0.4,0.22,-21.6315
0.000623,18.1575,1,0.4,0.23,-21.5883
0.000624,18.2535,1,0.4,0.24,-21.5452
0.000625,18.3495,1,0.4,0.25,-21.5021
0.000626,18.4455,1,0.4,0.26,-21.4592
0.000627,18.5415,1,0.4,0.27,-21.4163
0.000628,18.6375,1,0.4,0.28,-21.3735
0.000629,18.7335,1,0.4,0.29,-21.3308
0.00063,18.8295,1,0.4,0.3,-21.2882
0.000631,18.9255,1,0.4,0.31,-21.2457
0.000632,19.0215,1,0.4,0.32,-21.2032
0.000633,19.1175,1,0.4,0.33,-21.1608
0.000634,19.2135,1,0.4,0.34,-21.1186
0.000635,19.3095,1,0.4,0.35,-21.0764
0.000636,19.4055,1,0.4,0.36,-21.0343
0.000637,19.5015,1,0.4,0.37,-20.9922
0.000638,19.5975,1,0.4,0.38,-20.9503
0.000639,19.6935,1,0.4,0.39,-20.9084
0.00064,19.7895,1,0.4,0.4,-20.8667
0.000641,19.7475,0,0.4,0.41,-21.0223
0.000642,19.7052,0,0.4,0.42,-21.1772
0.000643,19.6627,0,0.4,0.43,-21.3315
0.000644,19.6199,0,0.4,0.44,-21.4851
0.000645,19.5768,0,0.4,0.45,-21.6379
0.000646,19.5334,0,0.4,0.46,-21.7901
0.000647,19.4896,0,0.4,0.47,-21.9414
0.000648,19.4456,0,0.4,0.48,-22.0921
0.000649,19.4013,0,0.4,0.49,-22.242
0.00065,19.3566,0,0.4,0.5,-22.3911
0.000651,19.3117,0,0.4,0.51,-22.5396
0.000652,19.2665,0,0.4,0.52,-22.6872
0.000653,19.2209,0,0.4,0.53,-22.8341
0.000654,19.1751,0,0.4,0.54,-22.9803
0.000655,19.129,0,0.4,0.55,-23.1257
0.000656,19.0826,0,0.4,0.56,-23.2704
0.000657,19.0359,0,0.4,0.57,-23.4143
0.000658,18.989,0,0.4,0.58,-23.5574
0.000659,18.9417,0,0.4,0.59,-23.6998
0.00066,18.8942,0,0.4,0.6,-23.8415
0.000661,18.8463,0,0.4,0.61,-23.9824
0.000662,18.7982,0,0.4,0.62,-24.1225
0.000663,18.7499,0,0.4,0.63,-24.2618
0.000664,18.7012,0,0.4,0.64,-24.4004
0.000665,18.6522,0,0.4,0.65,-24.5382
0.000666,18.603,0,0.4,0.66,-24.6753
0.000667,18.5535,0,0.4,0.67,-24.8116
0.000668,18.5038,0,0.4,0.68,-24.9471
0.000669,18.4538,0,0.4,0.69,-25.0819
0.00067,18.4035,0,0.4,0.7,-25.2159
0.000671,18.3529,0,0.4,0.71,-25.3491
0.000672,18.3021,0,0.4,0.72,-25.4815
0.000673,18.251,0,0.4,0.73,-25.6132
0.000674,18.1996,0,0.4,0.74,-25.7441
0.000675,18.148,0,0.4,0.75,-25.8742
0.000676,18.0961,0,0.4,0.76,-26.0036
0.000677,18.044,0,0.4,0.77,-26.1321
0.000678,17.9916,0,0.4,0.78,-26.2599
0.000679,17.9389,0,0.4,0.79,-26.3869
0.00068,17.886,0,0.4,0.8,-26.5132
0.000681,17.8329,0,0.4,0.81,-26.6386
0.000682,17.7795,0,0.4,0.82,-26.7633
0.000683,17.7258,0,0.4,0.83,-26.8871
0.000684,17.6719,0,0.4,0.84,-27.0102
0.000685,17.6178,0,0.4,0.85,-27.1325
0.000686,17.5634,0,0.4,0.86,-27.254
0.000687,17.5088,0,0.4,0.87,-27.3748
0.000688,17.4539,0,0.4,0.88,-27.4947
0.000689,17.3988,0,0.4,0.89,-27.6139
0.00069,17.3435,0,0.4,0.9,-27.7322
0.000691,17.2879,0,0.4,0.91,-27.8498
0.000692,17.2321,0,0.4,0.92,-27.9666
0.000693,17.176,0,0.4,0.93,-28.0826
0.000694,17.1197,0,0.4,0.94,-28.1978
0.000695,17.0632,0,0.4,0.95,-28.3122
0.000696,17.0065,0,0.4,0.96,-28.4258
0.000697,16.9495,0,0.4,0.97,-28.5386
0.000698,16.8923,0,0.4,0.98,-28.6506
0.000699,16.8349,0,0.4,0.99,-28.7619
0.0007,16.7773,0,0.4,1,-28.8723
0.000701,16.7194,0,0.4,0.99,-28.9819
0.000702,16.6613,0,0.4,0.98,-29.0908
0.000703,16.6031,0,0.4,0.97,-29.1988
0.000704,16.5445,0,0.4,0.96,-29.306
0.000705,16.4858,0,0.4,0.95,-29.4125
0.000706,16.4269,0,0.4,0.94,-29.5181
0.000707,16.3678,0,0.4,0.93,-29.6229
0.000708,16.3084,0,0.4,0.92,-29.7269
0.000709,16.2488,0,0.4,0.91,-29.8302
0.00071,16.1891,0,0.4,0.9,-29.9326
0.000711,16.1291,0,0.4,0.89,-30.0342
0.000712,16.0689,0,0.4,0.88,-30.135
0.000713,16.0086,0,0.4,0.87,-30.2351
0.000714,15.948,0,0.4,0.86,-30.3343
0.000715,15.8872,0,0.4,0.85,-30.4327
0.000716,15.8263,0,0.4,0.84,-30.5303
0.000717,15.7651,0,0.4,0.83,-30.6271
0.000718,15.7038,0,0.4,0.82,-30.7231
0.000719,15.6422,0,0.4,0.81,-30.8183
0.00072,15.5805,0,0.4,0.8,-30.9127
0.000721,15.5186,0,0.4,0.79,-31.0062
0.000722,15.4565,0,0.4,0.78,-31.099
0.000723,15.3942,0,0.4,0.77,-31.191
0.000724,15.3317,0,0.4,0.76,-31.2821
0.000725,15.2691,0,0.4,0.75,-31.3725
0.000726,15.2062,0,0.4,0.74,-31.462
0.000727,15.1432,0,0.4,0.73,-31.5507
0.000728,15.08,0,0.4,0.72,-31.6387
0.000729,15.0167,0,0.4,0.71,-31.7258
0.00073,14.9531,0,0.4,0.7,-31.8121
0.000731,14.8894,0,0.4,0.69,-31.8976
0.000732,14.8255,0,0.4,0.68,-31.9823
0.000733,14.7615,0,0.4,0.67,-32.0662
0.000734,14.6973,0,0.4,0.66,-32.1493
0.000735,14.6329,0,0.4,0.65,-32.2315
0.000736,14.5683,0,0.4,0.64,-32.313
0.000737,14.5036,0,0.4,0.63,-32.3937
0.000738,14.4388,0,0.4,0.62,-32.4735
0.000739,14.3737,0,0.4,0.61,-32.5525
0.00074,14.3085,0,0.4,0.6,-32.6308
0.000741,14.2432,0,0.4,0.59,-32.7082
0.000742,14.1777,0,0.4,0.58,-32.7848
0.000743,14.1121,0,0.4,0.57,-32.8606
0.000744,14.0463,0,0.4,0.56,-32.9356
0.000745,13.9803,0,0.4,0.55,-33.0098
0.000746,13.9142,0,0.4,0.54,-33.0832
0.000747,13.848,0,0.4,0.53,-33.1557
0.000748,13.7816,0,0.4,0.52,-33.2275
0.000749,13.7151,0,0.4,0.51,-33.2985
0.00075,13.6484,0,0.4,0.5,-33.3686
0.000751,13.5816,0,0.4,0.49,-33.4379
0.000752,13.5147,0,0.4,0.48,-33.5065
0.000753,13.4476,0,0.4,0.47,-33.5742
0.000754,13.3804,0,0.4,0.46,-33.6411
0.000755,13.313,0,0.4,0.45,-33.7073
0.000756,13.2455,0,0.4,0.44,-33.7726
0.000757,13.1779,0,0.4,0.43,-33.8371
0.000758,13.1102,0,0.4,0.42,-33.9008
0.000759,13.0423,0,0.4,0.41,-33.9637
0.00076,12.9743,0,0.4,0.4,-34.0258
0.000761,13.0703,1,0.4,0.39,-33.9578
0.000762,13.1663,1,0.4,0.38,-33.89
0.000763,13.2623,1,0.4,0.37,-33.8223
0.000764,13.3583,1,0.4,0.36,-33.7547
0.000765,13.4543,1,0.4,0.35,-33.6873
0.000766,13.5503,1,0.4,0.34,-33.62
0.000767,13.6463,1,0.4,0.33,-33.5528
0.000768,13.7423,1,0.4,0.32,-33.4858
0.000769,13.8383,1,0.4,0.31,-33.4189
0.00077,13.9343,1,0.4,0.3,-33.3521
0.000771,14.0303,1,0.4,0.29,-33.2854
0.000772,14.1263,1,0.4,0.28,-33.2189
0.000773,14.2223,1,0.4,0.27,-33.1526
0.000774,14.3183,1,0.4,0.26,-33.0863
0.000775,14.4143,1,0.4,0.25,-33.0202
0.000776,14.5103,1,0.4,0.24,-32.9542
0.000777,14.6063,1,0.4,0.23,-32.8884
0.000778,14.7023,1,0.4,0.22,-32.8227
0.000779,14.7983,1,0.4,0.21,-32.7571
0.00078,14.8943,1,0.4,0.2,-32.6917
0.000781,14.9903,1,0.4,0.19,-32.6263
0.000782,15.0863,1,0.4,0.18,-32.5612
0.000783,15.1823,1,0.4,0.17,-32.4961
0.000784,15.2783,1,0.4,0.16,-32.4312
0.000785,15.3743,1,0.4,0.15,-32.3664
0.000786,15.4703,1,0.4,0.14,-32.3017
0.000787,15.5663,1,0.4,0.13,-32.2372
0.000788,15.6623,1,0.4,0.12,-32.1728
0.000789,15.7583,1,0.4,0.11,-32.1085
0.00079,15.8543,1,0.4,0.1,-32.0443
0.000791,15.9503,1,0.4,0.09,-31.9803
0.000792,16.0463,1,0.4,0.08,-31.9164
0.000793,16.1423,1,0.4,0.07,-31.8526
0.000794,16.2383,1,0.4,0.06,-31.789
0.000795,16.3343,1,0.4,0.05,-31.7255
0.000796,16.4303,1,0.4,0.04,-31.6621
0.000797,16.5263,1,0.4,0.03,-31.5988
0.000798,16.6223,1,0.4,0.02,-31.5357
0.000799,16.7183,1,0.4,0.01,-31.4727
0.0008,16.8143,1,0.4,-1.2902e-013,-31.4098
0.000801,16.9103,1,0.4,0.01,-31.347
0.000802,17.0063,1,0.4,0.02,-31.2844
0.000803,17.1023,1,0.4,0.03,-31.2219
0.000804,17.1983,1,0.4,0.04,-31.1595
0.000805,17.2943,1,0.4,0.05,-31.0973
0.000806,17.3903,1,0.4,0.06,-31.0351
0.000807,17.4863,1,0.4,0.07,-30.9731
0.000808,17.5823,1,0.4,0.08,-30.9112
0.000809,17.6783,1,0.4,0.09,-30.8495
0.00081,17.7743,1,0.4,0.1,-30.7878
0.000811,17.8703,1,0.4,0.11,-30.7263
0.000812,17.9663,1,0.4,0.12,-30.6649
0.000813,18.0623,1,0.4,0.13,-30.6037
0.000814,18.1583,1,0.4,0.14,-30.5425
0.000815,18.2543,1,0.4,0.15,-30.4815
0.000816,18.3503,1,0.4,0.16,-30.4206
0.000817,18.4463,1,0.4,0.17,-30.3598
0.000818,18.5423,1,0.4,0.18,-30.2992
0.000819,18.6383,1,0.4,0.19,-30.2386
0.00082,18.7343,1,0.4,0.2,-30.1782
0.000821,18.8303,1,0.4,0.21,-30.1179
0.000822,18.9263,1,0.4,0.22,-30.0577
0.000823,19.0223,1,0.4,0.23,-29.9977
0.000824,19.1183,1,0.4,0.24,-29.9377
0.000825,19.2143,1,0.4,0.25,-29.8779
0.000826,19.3103,1,0.4,0.26,-29.8182
0.000827,19.4063,1,0.4,0.27,-29.7587
0.000828,19.5023,1,0.4,0.28,-29.6992
0.000829,19.5983,1,0.4,0.29,-29.6399
0.00083,19.6943,1,0.4,0.3,-29.5806
0.000831,19.7903,1,0.4,0.31,-29.5215
0.000832,19.8863,1,0.4,0.32,-29.4626
0.000833,19.9823,1,0.4,0.33,-29.4037
0.000834,20.0783,1,0.4,0.34,-29.3449
0.000835,20.1743,1,0.4,0.35,-29.2863
0.000836,20.2703,1,0.4,0.36,-29.2278
0.000837,20.3663,1,0.4,0.37,-29.1694
0.000838,20.4623,1,0.4,0.38,-29.1111
0.000839,20.5583,1,0.4,0.39,-29.0529
0.00084,20.6543,1,0.4,0.4,-28.9949
0.000841,20.5961,0,0.4,0.41,-29.1428
0.000842,20.5376,0,0.4,0.42,-29.2898
0.000843,20.4789,0,0.4,0.43,-29.4362
0.000844,20.4198,0,0.4,0.44,-29.5816
0.000845,20.3605,0,0.4,0.45,-29.7262
0.000846,20.3009,0,0.4,0.46,-29.8699
0.000847,20.2411,0,0.4,0.47,-30.0128
0.000848,20.1809,0,0.4,0.48,-30.1547
0.000849,20.1204,0,0.4,0.49,-30.2958
0.00085,20.0597,0,0.4,0.5,-30.4359
0.000851,19.9987,0,0.4,0.51,-30.5752
0.000852,19.9374,0,0.4,0.52,-30.7136
0.000853,19.8758,0,0.4,0.53,-30.8511
0.000854,19.814,0,0.4,0.54,-30.9877
0.000855,19.7519,0,0.4,0.55,-31.1234
0.000856,19.6895,0,0.4,0.56,-31.2583
0.000857,19.6269,0,0.4,0.57,-31.3922
0.000858,19.5639,0,0.4,0.58,-31.5252
0.000859,19.5008,0,0.4,0.59,-31.6574
0.00086,19.4373,0,0.4,0.6,-31.7886
0.000861,19.3736,0,0.4,0.61,-31.919
0.000862,19.3096,0,0.4,0.62,-32.0484
0.000863,19.2454,0,0.4,0.63,-32.177
0.000864,19.1809,0,0.4,0.64,-32.3046
0.000865,19.1162,0,0.4,0.65,-32.4314
0.000866,19.0512,0,0.4,0.66,-32.5572
0.000867,18.986,0,0.4,0.67,-32.6822
0.000868,18.9205,0,0.4,0.68,-32.8062
0.000869,18.8547,0,0.4,0.69,-32.9293
0.00087,18.7888,0,0.4,0.7,-33.0516
0.000871,18.7225,0,0.4,0.71,-33.1729
0.000872,18.6561,0,0.4,0.72,-33.2933
0.000873,18.5894,0,0.4,0.73,-33.4129
0.000874,18.5224,0,0.4,0.74,-33.5315
0.000875,18.4552,0,0.4,0.75,-33.6492
0.000876,18.3878,0,0.4,0.76,-33.766
0.000877,18.3202,0,0.4,0.77,-33.8819
0.000878,18.2523,0,0.4,0.78,-33.9969
0.000879,18.1842,0,0.4,0.79,-34.1109
0.00088,18.1158,0,0.4,0.8,-34.2241
0.000881,18.0473,0,0.4,0.81,-34.3364
0.000882,17.9785,0,0.4,0.82,-34.4477
0.000883,17.9095,0,0.4,0.83,-34.5581
0.000884,17.8403,0,0.4,0.84,-34.6677
0.000885,17.7708,0,0.4,0.85,-34.7763
0.000886,17.7012,0,0.4,0.86,-34.884
0.000887,17.6313,0,0.4,0.87,-34.9908
0.000888,17.5612,0,0.4,0.88,-35.0966
0.000889,17.4909,0,0.4,0.89,-35.2016
0.00089,17.4204,0,0.4,0.9,-35.3056
0.000891,17.3497,0,0.4,0.91,-35.4088
0.000892,17.2788,0,0.4,0.92,-35.511
0.000893,17.2076,0,0.4,0.93,-35.6123
0.000894,17.1363,0,0.4,0.94,-35.7127
0.000895,17.0648,0,0.4,0.95,-35.8122
0.000896,16.9931,0,0.4,0.96,-35.9107
0.000897,16.9211,0,0.4,0.97,-36.0084
0.000898,16.849,0,0.4,0.98,-36.1051
0.000899,16.7767,0,0.4,0.99,-36.201
0.0009,16.7042,0,0.4,1,-36.2959
0.000901,16.6315,0,0.4,0.99,-36.3899
0.000902,16.5587,0,0.4,0.98,-36.4829
0.000903,16.4856,0,0.4,0.97,-36.5751
0.000904,16.4124,0,0.4,0.96,-36.6664
0.000905,16.3389,0,0.4,0.95,-36.7567
0.000906,16.2653,0,0.4,0.94,-36.8461
0.000907,16.1916,0,0.4,0.93,-36.9346
0.000908,16.1176,0,0.4,0.92,-37.0222
0.000909,16.0435,0,0.4,0.91,-37.1089
0.00091,15.9692,0,0.4,0.9,-37.1946
0.000911,15.8947,0,0.4,0.89,-37.2795
0.000912,15.82,0,0.4,0.88,-37.3634
0.000913,15.7452,0,0.4,0.87,-37.4464
0.000914,15.6703,0,0.4,0.86,-37.5285
0.000915,15.5951,0,0.4,0.85,-37.6097
0.000916,15.5198,0,0.4,0.84,-37.69
0.000917,15.4444,0,0.4,0.83,-37.7693
0.000918,15.3687,0,0.4,0.82,-37.8478
0.000919,15.293,0,0.4,0.81,-37.9253
0.00092,15.217,0,0.4,0.8,-38.002
0.000921,15.141,0,0.4,0.79,-38.0777
0.000922,15.0647,0,0.4,0.78,-38.1525
0.000923,14.9884,0,0.4,0.77,-38.2263
0.000924,14.9118,0,0.4,0.76,-38.2993
0.000925,14.8352,0,0.4,0.75,-38.3714
0.000926,14.7583,0,0.4,0.74,-38.4425
0.000927,14.6814,0,0.4,0.73,-38.5128
0.000928,14.6043,0,0.4,0.72,-38.5821
0.000929,14.5271,0,0.4,0.71,-38.6505
0.00093,14.4497,0,0.4,0.7,-38.7181
0.000931,14.3722,0,0.4,0.69,-38.7847
0.000932,14.2946,0,0.4,0.68,-38.8504
0.000933,14.2168,0,0.4,0.67,-38.9152
0.000934,14.1389,0,0.4,0.66,-38.979
0.000935,14.0609,0,0.4,0.65,-39.042
0.000936,13.9827,0,0.4,0.64,-39.1041
0.000937,13.9045,0,0.4,0.63,-39.1653
0.000938,13.8261,0,0.4,0.62,-39.2255
0.000939,13.7476,0,0.4,0.61,-39.2849
0.00094,13.6689,0,0.4,0.6,-39.3433
0.000941,13.5902,0,0.4,0.59,-39.4009
0.000942,13.5113,0,0.4,0.58,-39.4575
0.000943,13.4323,0,0.4,0.57,-39.5133
0.000944,13.3533,0,0.4,0.56,-39.5681
0.000945,13.2741,0,0.4,0.55,-39.6221
0.000946,13.1948,0,0.4,0.54,-39.6751
0.000947,13.1154,0,0.4,0.53,-39.7273
0.000948,13.0359,0,0.4,0.52,-39.7785
0.000949,12.9563,0,0.4,0.51,-39.8289
0.00095,12.8766,0,0.4,0.5,-39.8783
0.000951,12.7967,0,0.4,0.49,-39.9269
0.000952,12.7168,0,0.4,0.48,-39.9746
0.000953,12.6369,0,0.4,0.47,-40.0213
0.000954,12.5568,0,0.4,0.46,-40.0672
0.000955,12.4766,0,0.4,0.45,-40.1122
0.000956,12.3963,0,0.4,0.44,-40.1563
0.000957,12.316,0,0.4,0.43,-40.1995
0.000958,12.2355,0,0.4,0.42,-40.2418
0.000959,12.155,0,0.4,0.41,-40.2832
0.00096,12.0744,0,0.4,0.4,-40.3238
0.000961,12.1704,1,0.4,0.39,-40.2432
0.000962,12.2664,1,0.4,0.38,-40.1629
0.000963,12.3624,1,0.4,0.37,-40.0826
0.000964,12.4584,1,0.4,0.36,-40.0026
0.000965,12.5544,1,0.4,0.35,-39.9226
0.000966,12.6504,1,0.4,0.34,-39.8429
0.000967,12.7464,1,0.4,0.33,-39.7633
0.000968,12.8424,1,0.4,0.32,-39.6838
0.000969,12.9384,1,0.4,0.31,-39.6045
0.00097,13.0344,1,0.4,0.3,-39.5254
0.000971,13.1304,1,0.4,0.29,-39.4464
0.000972,13.2264,1,0.4,0.28,-39.3676
0.000973,13.3224,1,0.4,0.27,-39.2889
0.000974,13.4184,1,0.4,0.26,-39.2104
0.000975,13.5144,1,0.4,0.25,-39.1321
0.000976,13.6104,1,0.4,0.24,-39.0539
0.000977,13.7064,1,0.4,0.23,-38.9759
0.000978,13.8024,1,0.4,0.22,-38.898
0.000979,13.8984,1,0.4,0.21,-38.8203
0.00098,13.9944,1,0.4,0.2,-38.7427
0.000981,14.0904,1,0.4,0.19,-38.6653
0.000982,14.1864,1,0.4,0.18,-38.5881
0.000983,14.2824,1,0.4,0.17,-38.511
0.000984,14.3784,1,0.4,0.16,-38.434
0.000985,14.4744,1,0.4,0.15,-38.3572
0.000986,14.5704,1,0.4,0.14,-38.2806
0.000987,14.6664,1,0.4,0.13,-38.2041
0.000988,14.7624,1,0.4,0.12,-38.1278
0.000989,14.8584,1,0.4,0.11,-38.0516
0.00099,14.9544,1,0.4,0.1,-37.9756
0.000991,15.0504,1,0.4,0.09,-37.8997
0.000992,15.1464,1,0.4,0.08,-37.824
0.000993,15.2424,1,0.4,0.07,-37.7484
0.000994,15.3384,1,0.4,0.06,-37.673
0.000995,15.4344,1,0.4,0.05,-37.5977
0.000996,15.5304,1,0.4,0.04,-37.5226
0.000997,15.6264,1,0.4,0.03,-37.4476
0.000998,15.7224,1,0.4,0.02,-37.3728
0.000999,15.8184,1,0.4,0.01,-37.2981
0.001,15.9144,1,0.4,1.51788e-013,-37.2236
0.001001,16.0104,1,0.4,0.01,-37.1492
0.001002,16.1064,1,0.4,0.02,-37.075
0.001003,16.2024,1,0.4,0.03,-37.0009
0.001004,16.2984,1,0.4,0.04,-36.927
0.001005,16.3944,1,0.4,0.05,-36.8532
0.001006,16.4904,1,0.4,0.06,-36.7796
0.001007,16.5864,1,0.4,0.07,-36.7061
0.001008,16.6824,1,0.4,0.08,-36.6328
0.001009,16.7784,1,0.4,0.09,-36.5596
0.00101,16.8744,1,0.4,0.1,-36.4865
0.001011,16.9704,1,0.4,0.11,-36.4136
0.001012,17.0664,1,0.4,0.12,-36.3409
0.001013,17.1624,1,0.4,0.13,-36.2683
0.001014,17.2584,1,0.4,0.14,-36.1958
0.001015,17.3544,1,0.4,0.15,-36.1235
0.001016,17.4504,1,0.4,0.16,-36.0513
0.001017,17.5464,1,0.4,0.17,-35.9793
0.001018,17.6424,1,0.4,0.18,-35.9074
0.001019,17.7384,1,0.4,0.19,-35.8356
0.00102,17.8344,1,0.4,0.2,-35.764
0.001021,17.9304,1,0.4,0.21,-35.6926
0.001022,18.0264,1,0.4,0.22,-35.6213
0.001023,18.1224,1,0.4,0.23,-35.5501
0.001024,18.2184,1,0.4,0.24,-35.4791
0.001025,18.3144,1,0.4,0.25,-35.4082
0.001026,18.4104,1,0.4,0.26,-35.3374
0.001027,18.5064,1,0.4,0.27,-35.2668
0.001028,18.6024,1,0.4,0.28,-35.1964
0.001029,18.6984,1,0.4,0.29,-35.1261
0.00103,18.7944,1,0.4,0.3,-35.0559
0.001031,18.8904,1,0.4,0.31,-34.9858
0.001032,18.9864,1,0.4,0.32,-34.9159
0.001033,19.0824,1,0.4,0.33,-34.8462
0.001034,19.1784,1,0.4,0.34,-34.7765
0.001035,19.2744,1,0.4,0.35,-34.7071
0.001036,19.3704,1,0.4,0.36,-34.6377
0.001037,19.4664,1,0.4,0.37,-34.5685
0.001038,19.5624,1,0.4,0.38,-34.4994
0.001039,19.6584,1,0.4,0.39,-34.4305
0.00104,19.7544,1,0.4,0.4,-34.3617
0.001041,19.6854,0,0.4,0.41,-34.4898
0.001042,19.6163,0,0.4,0.42,-34.617
0.001043,19.5469,0,0.4,0.43,-34.7434
0.001044,19.4773,0,0.4,0.44,-34.869
0.001045,19.4074,0,0.4,0.45,-34.9935
0.001046,19.3373,0,0.4,0.46,-35.1171
0.001047,19.267,0,0.4,0.47,-35.2398
0.001048,19.1964,0,0.4,0.48,-35.3615
0.001049,19.1255,0,0.4,0.49,-35.4823
0.00105,19.0544,0,0.4,0.5,-35.6021
0.001051,18.9831,0,0.4,0.51,-35.721
0.001052,18.9115,0,0.4,0.52,-35.8389
0.001053,18.8398,0,0.4,0.53,-35.9558
0.001054,18.7677,0,0.4,0.54,-36.0718
0.001055,18.6955,0,0.4,0.55,-36.1869
0.001056,18.623,0,0.4,0.56,-36.301
0.001057,18.5503,0,0.4,0.57,-36.4142
0.001058,18.4773,0,0.4,0.58,-36.5263
0.001059,18.4042,0,0.4,0.59,-36.6376
0.00106,18.3308,0,0.4,0.6,-36.7479
0.001061,18.2572,0,0.4,0.61,-36.8572
0.001062,18.1833,0,0.4,0.62,-36.9656
0.001063,18.1093,0,0.4,0.63,-37.073
0.001064,18.0351,0,0.4,0.64,-37.1795
0.001065,17.9606,0,0.4,0.65,-37.285
0.001066,17.8859,0,0.4,0.66,-37.3896
0.001067,17.811,0,0.4,0.67,-37.4932
0.001068,17.7359,0,0.4,0.68,-37.5958
0.001069,17.6606,0,0.4,0.69,-37.6975
0.00107,17.5851,0,0.4,0.7,-37.7982
