Time,iL,v,V1,V2
0.031007,3.77663,9.37364,0,1
0.031008,3.78193,9.35492,0,1
0.031009,3.7871,9.33622,0,1
0.03101,3.79215,9.31757,0,1
0.031011,3.79708,9.29895,0,1
0.031012,3.80189,9.28037,0,1
0.031013,3.80659,9.26183,0,1
0.031014,3.81118,9.24333,0,1
0.031015,3.81565,9.22486,0,1
0.031016,3.82003,9.20643,0,1
0.031017,3.82429,9.18803,0,1
0.031018,3.82846,9.16968,0,1
0.031019,3.83253,9.15135,0,1
0.03102,3.8365,9.13307,0,1
0.031021,3.84038,9.11482,0,1
0.031022,3.84416,9.09661,0,1
0.031023,3.84786,9.07844,0,1
0.031024,3.85147,9.0603,0,1
0.031025,3.85499,9.04219,0,1
0.031026,3.85843,9.02413,0,1
0.031027,3.86179,9.0061,0,1
0.031028,3.86506,8.9881,0,1
0.031029,3.86826,8.97015,0,1
0.03103,3.87139,8.95222,0,1
0.031031,3.87444,8.93434,0,1
0.031032,3.87741,8.91649,0,1
0.031033,3.88032,8.89867,0,1
0.031034,3.88316,8.88089,0,1
0.031035,3.88593,8.86315,0,1
0.031036,3.88864,8.84544,0,1
0.031037,3.89128,8.82777,0,1
0.031038,3.89386,8.81013,0,1
0.031039,3.89637,8.79252,0,1
0.03104,3.89883,8.77496,0,1
0.031041,3.90123,8.75742,0,1
0.031042,3.90357,8.73993,0,1
0.031043,3.90586,8.72246,0,1
0.031044,3.90809,8.70504,0,1
0.031045,3.91027,8.68764,0,1
0.031046,3.89529,8.70923,1,0
0.031047,3.88061,8.73062,1,0
0.031048,3.86617,8.75187,1,0
0.031049,3.85203,8.77294,1,0
0.03105,3.83818,8.79382,1,0
0.031051,3.82461,8.81453,1,0
0.031052,3.81133,8.83506,1,0
0.031053,3.79833,8.85541,1,0
0.031054,3.78559,8.8756,1,0
0.031055,3.77311,8.89563,1,0
0.031056,3.76089,8.91548,1,0
0.031057,3.74893,8.93518,1,0
0.031058,3.7372,8.95472,1,0
0.031059,3.72572,8.97411,1,0
0.03106,3.71447,8.99334,1,0
0.031061,3.70345,9.01243,1,0
0.031062,3.69265,9.03136,1,0
0.031063,3.68207,9.05016,1,0
0.031064,3.67171,9.06881,1,0
0.031065,3.66155,9.08732,1,0
0.031066,3.6516,9.10569,1,0
0.031067,3.64185,9.12393,1,0
0.031068,3.63229,9.14203,1,0
0.031069,3.62293,9.16,1,0
0.03107,3.61375,9.17785,1,0
0.031071,3.60476,9.19557,1,0
0.031072,3.59594,9.21316,1,0
0.031073,3.5873,9.23064,1,0
0.031074,3.57882,9.24799,1,0
0.031075,3.57052,9.26522,1,0
0.031076,3.56238,9.28234,1,0
0.031077,3.55439,9.29934,1,0
0.031078,3.54657,9.31623,1,0
0.031079,3.53889,9.33301,1,0
0.03108,3.53137,9.34968,1,0
0.031081,3.52399,9.36624,1,0
0.031082,3.51675,9.38269,1,0
0.031083,3.50965,9.39904,1,0
0.031084,3.50269,9.41529,1,0
0.031085,3.49586,9.43144,1,0
0.031086,3.48916,9.44748,1,0
0.031087,3.48259,9.46343,1,0
0.031088,3.47614,9.47928,1,0
0.031089,3.46981,9.49504,1,0
0.03109,3.46361,9.5107,1,0
0.031091,3.45752,9.52627,1,0
0.031092,3.45154,9.54174,1,0
0.031093,3.44567,9.55713,1,0
0.031094,3.43992,9.57243,1,0
0.031095,3.43427,9.58764,1,0
0.031096,3.42872,9.60276,1,0
0.031097,3.42328,9.6178,1,0
0.031098,3.41793,9.63276,1,0
0.031099,3.41268,9.64763,1,0
0.0311,3.40753,9.66242,1,0
0.031101,3.40247,9.67713,1,0
0.031102,3.3975,9.69176,1,0
0.031103,3.39262,9.70632,1,0
0.031104,3.38783,9.72079,1,0
0.031105,3.38312,9.73519,1,0
0.031106,3.3785,9.74951,1,0
0.031107,3.37395,9.76376,1,0
0.031108,3.36949,9.77794,1,0
0.031109,3.36511,9.79204,1,0
0.03111,3.3608,9.80607,1,0
0.031111,3.35656,9.82003,1,0
0.031112,3.3524,9.83392,1,0
0.031113,3.34831,9.84775,1,0
0.031114,3.34429,9.8615,1,0
0.031115,3.34034,9.87519,1,0
0.031116,3.33645,9.88881,1,0
0.031117,3.33263,9.90236,1,0
0.031118,3.32888,9.91585,1,0
0.031119,3.32518,9.92928,1,0
0.03112,3.32155,9.94264,1,0
0.031121,3.31798,9.95594,1,0
0.031122,3.31446,9.96917,1,0
0.031123,3.311,9.98235,1,0
0.031124,3.3076,9.99546,1,0
0.031125,3.30426,10.0085,1,0
0.031126,3.30096,10.0215,1,0
0.031127,3.29772,10.0345,1,0
0.031128,3.29454,10.0473,1,0
0.031129,3.2914,10.0602,1,0
0.03113,3.28831,10.0729,1,0
0.031131,3.28527,10.0856,1,0
0.031132,3.28227,10.0983,1,0
0.031133,3.27932,10.1109,1,0
0.031134,3.27642,10.1234,1,0
0.031135,3.27356,10.1359,1,0
0.031136,3.27074,10.1484,1,0
0.031137,3.26797,10.1607,1,0
0.031138,3.26524,10.1731,1,0
0.031139,3.26255,10.1854,1,0
0.03114,3.25989,10.1976,1,0
0.031141,3.25728,10.2098,1,0
0.031142,3.2547,10.2219,1,0
0.031143,3.25217,10.234,1,0
0.031144,3.24966,10.246,1,0
0.031145,3.2472,10.258,1,0
0.031146,3.24477,10.2699,1,0
0.031147,3.24237,10.2818,1,0
0.031148,3.24001,10.2936,1,0
0.031149,3.23767,10.3054,1,0
0.03115,3.23537,10.3172,1,0
0.031151,3.23311,10.3289,1,0
0.031152,3.23087,10.3405,1,0
0.031153,3.22866,10.3521,1,0
0.031154,3.22648,10.3637,1,0
0.031155,3.22434,10.3752,1,0
0.031156,3.24262,10.3545,0,1
0.031157,3.26048,10.3338,0,1
0.031158,3.27802,10.3131,0,1
0.031159,3.29514,10.2925,0,1
0.03116,3.31185,10.272,0,1
0.031161,3.32817,10.2514,0,1
0.031162,3.34411,10.231,0,1
0.031163,3.35966,10.2105,0,1
0.031164,3.37485,10.1901,0,1
0.031165,3.38967,10.1698,0,1
0.031166,3.40415,10.1494,0,1
0.031167,3.41828,10.1292,0,1
0.031168,3.43207,10.1089,0,1
0.031169,3.44554,10.0887,0,1
0.03117,3.45869,10.0686,0,1
0.031171,3.47153,10.0485,0,1
0.031172,3.48406,10.0284,0,1
0.031173,3.4963,10.0083,0,1
0.031174,3.50824,9.98835,0,1
0.031175,3.5199,9.96839,0,1
0.031176,3.53129,9.94847,0,1
0.031177,3.5424,9.9286,0,1
0.031178,3.55326,9.90876,0,1
0.031179,3.56385,9.88896,0,1
0.03118,3.57419,9.8692,0,1
0.031181,3.58429,9.84948,0,1
0.031182,3.59415,9.82981,0,1
0.031183,3.60378,9.81017,0,1
0.031184,3.61317,9.79056,0,1
0.031185,3.62235,9.771,0,1
0.031186,3.6313,9.75148,0,1
0.031187,3.64005,9.732,0,1
0.031188,3.64858,9.71255,0,1
0.031189,3.65692,9.69315,0,1
0.03119,3.66505,9.67378,0,1
0.031191,3.673,9.65445,0,1
0.031192,3.68075,9.63516,0,1
0.031193,3.68832,9.61591,0,1
0.031194,3.69571,9.5967,0,1
0.031195,3.70293,9.57752,0,1
0.031196,3.70997,9.55839,0,1
0.031197,3.71685,9.53929,0,1
0.031198,3.72357,9.52023,0,1
0.031199,3.73012,9.50121,0,1
0.0312,3.73652,9.48223,0,1
0.031201,3.74277,9.46328,0,1
0.031202,3.74887,9.44437,0,1
0.031203,3.75483,9.4255,0,1
0.031204,3.76064,9.40667,0,1
0.031205,3.76632,9.38788,0,1
0.031206,3.77186,9.36912,0,1
0.031207,3.77727,9.3504,0,1
0.031208,3.78255,9.33172,0,1
0.031209,3.78771,9.31307,0,1
0.03121,3.79274,9.29447,0,1
0.031211,3.79766,9.2759,0,1
0.031212,3.80246,9.25736,0,1
0.031213,3.80714,9.23887,0,1
0.031214,3.81172,9.22041,0,1
0.031215,3.81618,9.20198,0,1
0.031216,3.82054,9.1836,0,1
0.031217,3.8248,9.16525,0,1
0.031218,3.82895,9.14694,0,1
0.031219,3.83301,9.12866,0,1
0.03122,3.83697,9.11042,0,1
0.031221,3.84083,9.09222,0,1
0.031222,3.84461,9.07405,0,1
0.031223,3.84829,9.05592,0,1
0.031224,3.85189,9.03783,0,1
0.031225,3.8554,9.01977,0,1
0.031226,3.85883,9.00175,0,1
0.031227,3.86218,8.98377,0,1
0.031228,3.86545,8.96582,0,1
0.031229,3.86864,8.9479,0,1
0.03123,3.87175,8.93002,0,1
0.031231,3.8748,8.91218,0,1
0.031232,3.87777,8.89438,0,1
0.031233,3.88066,8.8766,0,1
0.031234,3.88349,8.85887,0,1
0.031235,3.88626,8.84117,0,1
0.031236,3.88895,8.8235,0,1
0.031237,3.89159,8.80587,0,1
0.031238,3.89416,8.78828,0,1
0.031239,3.89667,8.77072,0,1
0.03124,3.89912,8.7532,0,1
0.031241,3.90151,8.73571,0,1
0.031242,3.90385,8.71825,0,1
0.031243,3.90613,8.70084,0,1
0.031244,3.90835,8.68345,0,1
0.031245,3.91053,8.6661,0,1
0.031246,3.89558,8.68773,1,0
0.031247,3.88094,8.70917,1,0
0.031248,3.86653,8.73047,1,0
0.031249,3.85242,8.75158,1,0
0.03125,3.83861,8.77251,1,0
0.031251,3.82508,8.79326,1,0
0.031252,3.81183,8.81384,1,0
0.031253,3.79885,8.83425,1,0
0.031254,3.78614,8.85448,1,0
0.031255,3.77369,8.87455,1,0
0.031256,3.7615,8.89446,1,0
0.031257,3.74956,8.91421,1,0
0.031258,3.73786,8.93379,1,0
0.031259,3.72641,8.95323,1,0
0.03126,3.71518,8.97251,1,0
0.031261,3.70418,8.99164,1,0
0.031262,3.69341,9.01063,1,0
0.031263,3.68285,9.02947,1,0
0.031264,3.67251,9.04817,1,0
0.031265,3.66238,9.06673,1,0
0.031266,3.65245,9.08515,1,0
0.031267,3.64272,9.10344,1,0
0.031268,3.63318,9.12159,1,0
0.031269,3.62384,9.13962,1,0
0.03127,3.61468,9.15751,1,0
0.031271,3.6057,9.17528,1,0
0.031272,3.5969,9.19293,1,0
0.031273,3.58828,9.21045,1,0
0.031274,3.57982,9.22785,1,0
0.031275,3.57153,9.24513,1,0
0.031276,3.5634,9.2623,1,0
0.031277,3.55544,9.27935,1,0
0.031278,3.54762,9.29629,1,0
0.031279,3.53996,9.31312,1,0
0.03128,3.53245,9.32984,1,0
0.031281,3.52508,9.34645,1,0
0.031282,3.51786,9.36296,1,0
0.031283,3.51077,9.37936,1,0
0.031284,3.50382,9.39566,1,0
0.031285,3.49701,9.41185,1,0
0.031286,3.49032,9.42795,1,0
0.031287,3.48376,9.44395,1,0
0.031288,3.47732,9.45985,1,0
0.031289,3.471,9.47566,1,0
0.03129,3.46481,9.49137,1,0
0.031291,3.45873,9.50699,1,0
0.031292,3.45276,9.52252,1,0
0.031293,3.4469,9.53795,1,0
0.031294,3.44115,9.5533,1,0
0.031295,3.43551,9.56856,1,0
0.031296,3.42997,9.58374,1,0
0.031297,3.42454,9.59883,1,0
0.031298,3.4192,9.61384,1,0
0.031299,3.41396,9.62876,1,0
0.0313,3.40881,9.6436,1,0
0.031301,3.40376,9.65836,1,0
0.031302,3.3988,9.67304,1,0
0.031303,3.39393,9.68765,1,0
0.031304,3.38914,9.70217,1,0
0.031305,3.38444,9.71662,1,0
0.031306,3.37982,9.73099,1,0
0.031307,3.37528,9.74529,1,0
0.031308,3.37082,9.75952,1,0
0.031309,3.36644,9.77367,1,0
0.03131,3.36214,9.78775,1,0
0.031311,3.35791,9.80176,1,0
0.031312,3.35375,9.81571,1,0
0.031313,3.34966,9.82958,1,0
0.031314,3.34565,9.84338,1,0
0.031315,3.3417,9.85712,1,0
0.031316,3.33782,9.87079,1,0
0.031317,3.334,9.88439,1,0
0.031318,3.33025,9.89793,1,0
0.031319,3.32655,9.9114,1,0
0.03132,3.32292,9.92482,1,0
0.031321,3.31935,9.93816,1,0
0.031322,3.31584,9.95145,1,0
0.031323,3.31239,9.96467,1,0
0.031324,3.30899,9.97784,1,0
0.031325,3.30564,9.99094,1,0
0.031326,3.30235,10.004,1,0
0.031327,3.29911,10.017,1,0
0.031328,3.29593,10.0299,1,0
0.031329,3.29279,10.0428,1,0
0.03133,3.2897,10.0556,1,0
0.031331,3.28666,10.0683,1,0
0.031332,3.28367,10.081,1,0
0.031333,3.28072,10.0937,1,0
0.031334,3.27782,10.1063,1,0
0.031335,3.27496,10.1188,1,0
0.031336,3.27214,10.1313,1,0
0.031337,3.26937,10.1437,1,0
0.031338,3.26664,10.1561,1,0
0.031339,3.26395,10.1685,1,0
0.03134,3.26129,10.1807,1,0
0.031341,3.25868,10.193,1,0
0.031342,3.25611,10.2051,1,0
0.031343,3.25357,10.2173,1,0
0.031344,3.25106,10.2293,1,0
0.031345,3.2486,10.2414,1,0
0.031346,3.24617,10.2533,1,0
0.031347,3.24377,10.2653,1,0
0.031348,3.2414,10.2772,1,0
0.031349,3.23907,10.289,1,0
0.03135,3.23677,10.3008,1,0
0.031351,3.2345,10.3125,1,0
0.031352,3.23226,10.3242,1,0
0.031353,3.23006,10.3359,1,0
0.031354,3.22788,10.3475,1,0
0.031355,3.22573,10.359,1,0
0.031356,3.24398,10.3384,0,1
0.031357,3.2618,10.3177,0,1
0.031358,3.27931,10.2971,0,1
0.031359,3.2964,10.2765,0,1
0.03136,3.31309,10.256,0,1
0.031361,3.32938,10.2355,0,1
0.031362,3.34528,10.215,0,1
0.031363,3.36081,10.1946,0,1
0.031364,3.37597,10.1743,0,1
0.031365,3.39077,10.1539,0,1
0.031366,3.40522,10.1337,0,1
0.031367,3.41932,10.1134,0,1
0.031368,3.43309,10.0932,0,1
0.031369,3.44654,10.073,0,1
0.03137,3.45966,10.0529,0,1
0.031371,3.47248,10.0328,0,1
0.031372,3.48499,10.0128,0,1
0.031373,3.4972,9.99277,0,1
0.031374,3.50912,9.9728,0,1
0.031375,3.52077,9.95288,0,1
0.031376,3.53213,9.93299,0,1
0.031377,3.54323,9.91315,0,1
0.031378,3.55406,9.89334,0,1
0.031379,3.56463,9.87357,0,1
0.03138,3.57496,9.85384,0,1
0.031381,3.58504,9.83416,0,1
0.031382,3.59488,9.81451,0,1
0.031383,3.60449,9.7949,0,1
0.031384,3.61387,9.77533,0,1
0.031385,3.62302,9.7558,0,1
0.031386,3.63196,9.73631,0,1
0.031387,3.64069,9.71685,0,1
0.031388,3.64921,9.69744,0,1
0.031389,3.65753,9.67806,0,1
0.03139,3.66565,9.65873,0,1
0.031391,3.67358,9.63943,0,1
0.031392,3.68132,9.62017,0,1
0.031393,3.68888,9.60095,0,1
0.031394,3.69626,9.58176,0,1
0.031395,3.70346,9.56262,0,1
0.031396,3.7105,9.54351,0,1
0.031397,3.71736,9.52445,0,1
0.031398,3.72406,9.50542,0,1
0.031399,3.73061,9.48642,0,1
0.0314,3.737,9.46747,0,1
0.031401,3.74323,9.44855,0,1
0.031402,3.74932,9.42968,0,1
0.031403,3.75527,9.41083,0,1
0.031404,3.76107,9.39203,0,1
0.031405,3.76674,9.37327,0,1
0.031406,3.77227,9.35454,0,1
0.031407,3.77767,9.33585,0,1
0.031408,3.78294,9.3172,0,1
0.031409,3.78809,9.29858,0,1
0.03141,3.79312,9.28,0,1
0.031411,3.79802,9.26146,0,1
0.031412,3.80281,9.24296,0,1
0.031413,3.80749,9.22449,0,1
0.031414,3.81205,9.20606,0,1
0.031415,3.81651,9.18766,0,1
0.031416,3.82086,9.16931,0,1
0.031417,3.82511,9.15099,0,1
0.031418,3.82926,9.1327,0,1
0.031419,3.83331,9.11446,0,1
0.03142,3.83726,9.09624,0,1
0.031421,3.84112,9.07807,0,1
0.031422,3.84489,9.05993,0,1
0.031423,3.84857,9.04183,0,1
0.031424,3.85216,9.02377,0,1
0.031425,3.85566,9.00574,0,1
0.031426,3.85909,8.98774,0,1
0.031427,3.86243,8.96978,0,1
0.031428,3.86569,8.95186,0,1
0.031429,3.86888,8.93398,0,1
0.03143,3.87199,8.91613,0,1
0.031431,3.87502,8.89831,0,1
0.031432,3.87798,8.88053,0,1
0.031433,3.88088,8.86279,0,1
0.031434,3.8837,8.84508,0,1
0.031435,3.88646,8.82741,0,1
0.031436,3.88915,8.80977,0,1
0.031437,3.89178,8.79217,0,1
0.031438,3.89435,8.7746,0,1
0.031439,3.89685,8.75707,0,1
0.03144,3.8993,8.73958,0,1
0.031441,3.90169,8.72211,0,1
0.031442,3.90402,8.70469,0,1
0.031443,3.9063,8.6873,0,1
0.031444,3.90852,8.66994,0,1
0.031445,3.91069,8.65262,0,1
0.031446,3.89576,8.67427,1,0
0.031447,3.88115,8.69574,1,0
0.031448,3.86676,8.71707,1,0
0.031449,3.85267,8.73821,1,0
0.03145,3.83887,8.75917,1,0
0.031451,3.82536,8.77995,1,0
0.031452,3.81213,8.80056,1,0
0.031453,3.79918,8.82099,1,0
0.031454,3.78649,8.84126,1,0
0.031455,3.77406,8.86136,1,0
0.031456,3.76188,8.8813,1,0
0.031457,3.74996,8.90107,1,0
0.031458,3.73828,8.92069,1,0
0.031459,3.72684,8.94016,1,0
0.03146,3.71563,8.95947,1,0
0.031461,3.70464,8.97863,1,0
0.031462,3.69389,8.99765,1,0
0.031463,3.68334,9.01652,1,0
0.031464,3.67302,9.03525,1,0
0.031465,3.6629,9.05384,1,0
0.031466,3.65298,9.07229,1,0
0.031467,3.64326,9.09061,1,0
0.031468,3.63374,9.1088,1,0
0.031469,3.62441,9.12685,1,0
0.03147,3.61526,9.14478,1,0
0.031471,3.60629,9.16258,1,0
0.031472,3.5975,9.18026,1,0
0.031473,3.58889,9.19781,1,0
0.031474,3.58044,9.21524,1,0
0.031475,3.57216,9.23256,1,0
0.031476,3.56405,9.24976,1,0
0.031477,3.55609,9.26684,1,0
0.031478,3.54829,9.28381,1,0
0.031479,3.54063,9.30067,1,0
0.03148,3.53313,9.31742,1,0
0.031481,3.52577,9.33407,1,0
0.031482,3.51856,9.3506,1,0
0.031483,3.51148,9.36704,1,0
0.031484,3.50453,9.38337,1,0
0.031485,3.49772,9.3996,1,0
0.031486,3.49104,9.41572,1,0
0.031487,3.48449,9.43175,1,0
0.031488,3.47806,9.44769,1,0
0.031489,3.47175,9.46352,1,0
0.03149,3.46556,9.47927,1,0
0.031491,3.45949,9.49492,1,0
0.031492,3.45352,9.51048,1,0
0.031493,3.44767,9.52595,1,0
0.031494,3.44193,9.54133,1,0
0.031495,3.43629,9.55662,1,0
0.031496,3.43076,9.57183,1,0
0.031497,3.42533,9.58695,1,0
0.031498,3.42,9.60199,1,0
0.031499,3.41476,9.61694,1,0
0.0315,3.40962,9.63182,1,0
0.031501,3.40457,9.64661,1,0
0.031502,3.39961,9.66132,1,0
0.031503,3.39474,9.67596,1,0
0.031504,3.38996,9.69051,1,0
0.031505,3.38526,9.70499,1,0
0.031506,3.38065,9.7194,1,0
0.031507,3.37611,9.73373,1,0
0.031508,3.37166,9.74799,1,0
0.031509,3.36728,9.76217,1,0
0.03151,3.36298,9.77628,1,0
0.031511,3.35875,9.79033,1,0
0.031512,3.35459,9.8043,1,0
0.031513,3.35051,9.8182,1,0
0.031514,3.3465,9.83204,1,0
0.031515,3.34255,9.8458,1,0
0.031516,3.33867,9.8595,1,0
0.031517,3.33485,9.87314,1,0
0.031518,3.3311,9.88671,1,0
0.031519,3.32741,9.90022,1,0
0.03152,3.32379,9.91366,1,0
0.031521,3.32022,9.92704,1,0
0.031522,3.31671,9.94035,1,0
0.031523,3.31325,9.95361,1,0
0.031524,3.30986,9.96681,1,0
0.031525,3.30651,9.97994,1,0
0.031526,3.30322,9.99302,1,0
0.031527,3.29998,10.006,1,0
0.031528,3.2968,10.019,1,0
0.031529,3.29366,10.0319,1,0
0.03153,3.29057,10.0447,1,0
0.031531,3.28753,10.0575,1,0
0.031532,3.28454,10.0703,1,0
0.031533,3.28159,10.0829,1,0
0.031534,3.27869,10.0956,1,0
0.031535,3.27583,10.1081,1,0
0.031536,3.27302,10.1206,1,0
0.031537,3.27025,10.1331,1,0
0.031538,3.26751,10.1455,1,0
0.031539,3.26482,10.1579,1,0
0.03154,3.26217,10.1702,1,0
0.031541,3.25956,10.1824,1,0
0.031542,3.25698,10.1946,1,0
0.031543,3.25444,10.2068,1,0
0.031544,3.25194,10.2189,1,0
0.031545,3.24947,10.231,1,0
0.031546,3.24704,10.243,1,0
0.031547,3.24464,10.2549,1,0
0.031548,3.24228,10.2668,1,0
0.031549,3.23995,10.2787,1,0
0.03155,3.23765,10.2905,1,0
0.031551,3.23538,10.3023,1,0
0.031552,3.23314,10.314,1,0
0.031553,3.23093,10.3257,1,0
0.031554,3.22875,10.3373,1,0
0.031555,3.2266,10.3489,1,0
0.031556,3.24483,10.3283,0,1
0.031557,3.26264,10.3076,0,1
0.031558,3.28012,10.287,0,1
0.031559,3.29719,10.2665,0,1
0.03156,3.31386,10.246,0,1
0.031561,3.33013,10.2255,0,1
0.031562,3.34602,10.2051,0,1
0.031563,3.36153,10.1847,0,1
0.031564,3.37667,10.1643,0,1
0.031565,3.39145,10.144,0,1
0.031566,3.40588,10.1238,0,1
0.031567,3.41997,10.1035,0,1
0.031568,3.43373,10.0833,0,1
0.031569,3.44716,10.0632,0,1
0.03157,3.46027,10.0431,0,1
0.031571,3.47307,10.023,0,1
0.031572,3.48557,10.003,0,1
0.031573,3.49777,9.98302,0,1
0.031574,3.50968,9.96307,0,1
0.031575,3.5213,9.94317,0,1
0.031576,3.53266,9.9233,0,1
0.031577,3.54374,9.90347,0,1
0.031578,3.55456,9.88369,0,1
0.031579,3.56512,9.86394,0,1
0.03158,3.57544,9.84423,0,1
0.031581,3.58551,9.82456,0,1
0.031582,3.59534,9.80493,0,1
0.031583,3.60493,9.78534,0,1
0.031584,3.6143,9.76579,0,1
0.031585,3.62345,9.74628,0,1
0.031586,3.63238,9.7268,0,1
0.031587,3.6411,9.70737,0,1
0.031588,3.64961,9.68798,0,1
0.031589,3.65792,9.66862,0,1
0.03159,3.66603,9.6493,0,1
0.031591,3.67395,9.63002,0,1
0.031592,3.68168,9.61078,0,1
0.031593,3.68923,9.59158,0,1
0.031594,3.6966,9.57241,0,1
0.031595,3.7038,9.55329,0,1
0.031596,3.71082,9.5342,0,1
0.031597,3.71768,9.51515,0,1
0.031598,3.72437,9.49614,0,1
0.031599,3.73091,9.47717,0,1
0.0316,3.73729,9.45823,0,1
0.031601,3.74352,9.43933,0,1
0.031602,3.74961,9.42047,0,1
0.031603,3.75554,9.40165,0,1
0.031604,3.76134,9.38287,0,1
0.031605,3.767,9.36412,0,1
0.031606,3.77253,9.34541,0,1
0.031607,3.77792,9.32674,0,1
0.031608,3.78319,9.3081,0,1
0.031609,3.78833,9.28951,0,1
0.03161,3.79335,9.27095,0,1
0.031611,3.79825,9.25242,0,1
0.031612,3.80303,9.23394,0,1
0.031613,3.8077,9.21549,0,1
0.031614,3.81227,9.19707,0,1
0.031615,3.81672,9.1787,0,1
0.031616,3.82106,9.16036,0,1
0.031617,3.82531,9.14206,0,1
0.031618,3.82945,9.12379,0,1
0.031619,3.83349,9.10556,0,1
0.03162,3.83744,9.08737,0,1
0.031621,3.8413,9.06921,0,1
0.031622,3.84506,9.05109,0,1
0.031623,3.84874,9.03301,0,1
0.031624,3.85232,9.01496,0,1
0.031625,3.85583,8.99695,0,1
0.031626,3.85924,8.97897,0,1
0.031627,3.86258,8.96103,0,1
0.031628,3.86584,8.94313,0,1
0.031629,3.86902,8.92526,0,1
0.03163,3.87213,8.90743,0,1
0.031631,3.87516,8.88963,0,1
0.031632,3.87812,8.87187,0,1
0.031633,3.88101,8.85414,0,1
0.031634,3.88383,8.83645,0,1
0.031635,3.88659,8.8188,0,1
0.031636,3.88928,8.80118,0,1
0.031637,3.8919,8.78359,0,1
0.031638,3.89447,8.76604,0,1
0.031639,3.89697,8.74853,0,1
0.03164,3.89941,8.73105,0,1
0.031641,3.9018,8.7136,0,1
0.031642,3.90413,8.69619,0,1
0.031643,3.9064,8.67882,0,1
0.031644,3.90862,8.66148,0,1
0.031645,3.91079,8.64417,0,1
0.031646,3.89588,8.66585,1,0
0.031647,3.88128,8.68733,1,0
0.031648,3.8669,8.70868,1,0
0.031649,3.85283,8.72984,1,0
0.03165,3.83904,8.75082,1,0
0.031651,3.82554,8.77162,1,0
0.031652,3.81233,8.79224,1,0
0.031653,3.79938,8.8127,1,0
0.031654,3.7867,8.83298,1,0
0.031655,3.77428,8.8531,1,0
0.031656,3.76212,8.87306,1,0
0.031657,3.75021,8.89285,1,0
0.031658,3.73854,8.91249,1,0
0.031659,3.7271,8.93197,1,0
0.03166,3.71591,8.95131,1,0
0.031661,3.70493,8.97049,1,0
0.031662,3.69418,8.98952,1,0
0.031663,3.68365,9.00841,1,0
0.031664,3.67333,9.02716,1,0
0.031665,3.66322,9.04577,1,0
0.031666,3.65331,9.06425,1,0
0.031667,3.6436,9.08258,1,0
0.031668,3.63409,9.10079,1,0
0.031669,3.62476,9.11886,1,0
0.03167,3.61562,9.13681,1,0
0.031671,3.60666,9.15463,1,0
0.031672,3.59788,9.17233,1,0
0.031673,3.58927,9.1899,1,0
0.031674,3.58083,9.20735,1,0
0.031675,3.57256,9.22469,1,0
0.031676,3.56445,9.24191,1,0
0.031677,3.5565,9.25901,1,0
0.031678,3.5487,9.276,1,0
0.031679,3.54105,9.29288,1,0
0.03168,3.53356,9.30965,1,0
0.031681,3.5262,9.32631,1,0
0.031682,3.51899,9.34287,1,0
0.031683,3.51192,9.35932,1,0
0.031684,3.50498,9.37567,1,0
0.031685,3.49817,9.39192,1,0
0.031686,3.4915,9.40807,1,0
0.031687,3.48495,9.42412,1,0
0.031688,3.47852,9.44007,1,0
0.031689,3.47222,9.45593,1,0
0.03169,3.46603,9.47169,1,0
0.031691,3.45996,9.48736,1,0
0.031692,3.454,9.50294,1,0
0.031693,3.44815,9.51843,1,0
0.031694,3.44242,9.53383,1,0
0.031695,3.43678,9.54915,1,0
0.031696,3.43125,9.56437,1,0
0.031697,3.42582,9.57951,1,0
0.031698,3.42049,9.59457,1,0
0.031699,3.41526,9.60955,1,0
0.0317,3.41012,9.62444,1,0
0.031701,3.40508,9.63925,1,0
0.031702,3.40012,9.65399,1,0
0.031703,3.39525,9.66864,1,0
0.031704,3.39047,9.68322,1,0
0.031705,3.38578,9.69772,1,0
0.031706,3.38116,9.71214,1,0
0.031707,3.37663,9.72649,1,0
0.031708,3.37218,9.74077,1,0
0.031709,3.3678,9.75497,1,0
0.03171,3.3635,9.7691,1,0
0.031711,3.35928,9.78317,1,0
0.031712,3.35512,9.79716,1,0
0.031713,3.35104,9.81108,1,0
0.031714,3.34703,9.82494,1,0
0.031715,3.34308,9.83872,1,0
0.031716,3.3392,9.85244,1,0
0.031717,3.33539,9.8661,1,0
0.031718,3.33164,9.87969,1,0
0.031719,3.32795,9.89321,1,0
0.03172,3.32432,9.90667,1,0
0.031721,3.32076,9.92007,1,0
0.031722,3.31725,9.93341,1,0
0.031723,3.31379,9.94668,1,0
0.031724,3.3104,9.9599,1,0
0.031725,3.30706,9.97305,1,0
0.031726,3.30377,9.98615,1,0
0.031727,3.30053,9.99918,1,0
0.031728,3.29734,10.0122,1,0
0.031729,3.29421,10.0251,1,0
0.03173,3.29112,10.0379,1,0
0.031731,3.28808,10.0508,1,0
0.031732,3.28509,10.0635,1,0
0.031733,3.28214,10.0762,1,0
0.031734,3.27924,10.0888,1,0
0.031735,3.27638,10.1014,1,0
0.031736,3.27357,10.114,1,0
0.031737,3.2708,10.1264,1,0
0.031738,3.26806,10.1389,1,0
0.031739,3.26537,10.1513,1,0
0.03174,3.26272,10.1636,1,0
0.031741,3.26011,10.1759,1,0
0.031742,3.25753,10.1881,1,0
0.031743,3.25499,10.2003,1,0
0.031744,3.25249,10.2124,1,0
