Time,I(L1),Vout
0.002847,-3.24089,27.3293
0.002848,-3.28219,27.374
0.002849,-3.32339,27.4203
0.00285,-3.3645,27.4684
0.002851,-3.40552,27.5181
0.002852,-3.44643,27.5695
0.002853,-3.48724,27.6225
0.002854,-3.52794,27.6772
0.002855,-3.43194,27.5727
0.002856,-3.33594,27.4686
0.002857,-3.23994,27.3647
0.002858,-3.14394,27.2613
0.002859,-3.04794,27.1582
0.00286,-2.95194,27.0555
0.002861,-2.99378,27.0885
0.002862,-3.03555,27.1233
0.002863,-3.07726,27.1595
0.002864,-3.11891,27.1973
0.002865,-3.16047,27.2369
0.002866,-3.20196,27.2783
0.002867,-3.24336,27.3214
0.002868,-3.28467,27.3662
0.002869,-3.32589,27.4127
0.00287,-3.36702,27.4608
0.002871,-3.40804,27.5107
0.002872,-3.44897,27.5622
0.002873,-3.48979,27.6154
0.002874,-3.53051,27.6703
0.002875,-3.43451,27.5658
0.002876,-3.33851,27.4616
0.002877,-3.24251,27.3578
0.002878,-3.14651,27.2544
0.002879,-3.05051,27.1514
0.00288,-2.95451,27.0487
0.002881,-2.99636,27.0819
0.002882,-3.03814,27.1168
0.002883,-3.07987,27.1531
0.002884,-3.12153,27.1911
0.002885,-3.16311,27.2309
0.002886,-3.2046,27.2723
0.002887,-3.24602,27.3156
0.002888,-3.28734,27.3605
0.002889,-3.32857,27.4071
0.00289,-3.36971,27.4555
0.002891,-3.41075,27.5055
0.002892,-3.45169,27.5571
0.002893,-3.49252,27.6105
0.002894,-3.53324,27.6655
0.002895,-3.43724,27.561
0.002896,-3.34124,27.4569
0.002897,-3.24524,27.3531
0.002898,-3.14924,27.2497
0.002899,-3.05324,27.1466
0.0029,-2.95724,27.044
0.002901,-2.9991,27.0773
0.002902,-3.0409,27.1124
0.002903,-3.08263,27.1488
0.002904,-3.1243,27.187
0.002905,-3.16588,27.2269
0.002906,-3.20739,27.2685
0.002907,-3.24881,27.3119
0.002908,-3.29014,27.3569
0.002909,-3.33138,27.4037
0.00291,-3.37252,27.4522
0.002911,-3.41357,27.5023
0.002912,-3.45451,27.5541
0.002913,-3.49535,27.6076
0.002914,-3.53608,27.6627
0.002915,-3.44008,27.5583
0.002916,-3.34408,27.4542
0.002917,-3.24808,27.3504
0.002918,-3.15208,27.247
0.002919,-3.05608,27.144
0.00292,-2.96008,27.0413
0.002921,-3.00195,27.0748
0.002922,-3.04374,27.11
0.002923,-3.08549,27.1465
0.002924,-3.12716,27.1848
0.002925,-3.16875,27.2249
0.002926,-3.21025,27.2667
0.002927,-3.25168,27.3102
0.002928,-3.29301,27.3554
0.002929,-3.33425,27.4023
0.00293,-3.3754,27.4509
0.002931,-3.41645,27.5012
0.002932,-3.45739,27.5531
0.002933,-3.49823,27.6067
0.002934,-3.53896,27.662
0.002935,-3.44296,27.5575
0.002936,-3.34696,27.4534
0.002937,-3.25096,27.3496
0.002938,-3.15496,27.2462
0.002939,-3.05896,27.1432
0.00294,-2.96296,27.0406
0.002941,-3.00483,27.0742
0.002942,-3.04663,27.1095
0.002943,-3.08838,27.1462
0.002944,-3.13004,27.1846
0.002945,-3.17163,27.2248
0.002946,-3.21314,27.2667
0.002947,-3.25457,27.3103
0.002948,-3.2959,27.3557
0.002949,-3.33714,27.4027
0.00295,-3.37829,27.4515
0.002951,-3.41933,27.5019
0.002952,-3.46028,27.554
0.002953,-3.50112,27.6077
0.002954,-3.54184,27.6631
0.002955,-3.44584,27.5586
0.002956,-3.34984,27.4545
0.002957,-3.25384,27.3507
0.002958,-3.15784,27.2473
0.002959,-3.06184,27.1443
0.00296,-2.96584,27.0417
0.002961,-3.00771,27.0754
0.002962,-3.04951,27.1109
0.002963,-3.09125,27.1477
0.002964,-3.13291,27.1862
0.002965,-3.1745,27.2265
0.002966,-3.21601,27.2685
0.002967,-3.25742,27.3123
0.002968,-3.29875,27.3577
0.002969,-3.33999,27.4049
0.00297,-3.38113,27.4538
0.002971,-3.42217,27.5043
0.002972,-3.46311,27.5565
0.002973,-3.50395,27.6104
0.002974,-3.54467,27.6659
0.002975,-3.44867,27.5614
0.002976,-3.35267,27.4573
0.002977,-3.25667,27.3535
0.002978,-3.16067,27.25
0.002979,-3.06467,27.147
0.00298,-2.96867,27.0444
0.002981,-3.01053,27.0782
0.002982,-3.05232,27.1138
0.002983,-3.09406,27.1507
0.002984,-3.13572,27.1894
0.002985,-3.1773,27.2298
0.002986,-3.21879,27.2719
0.002987,-3.26021,27.3158
0.002988,-3.30153,27.3614
0.002989,-3.34276,27.4087
0.00299,-3.38389,27.4576
0.002991,-3.42493,27.5083
0.002992,-3.46586,27.5606
0.002993,-3.50668,27.6146
0.002994,-3.5474,27.6702
0.002995,-3.4514,27.5657
0.002996,-3.3554,27.4615
0.002997,-3.2594,27.3577
0.002998,-3.1634,27.2543
0.002999,-3.0674,27.1512
0.003,-2.9714,27.0486
0.003001,-3.01325,27.0825
0.003002,-3.05503,27.1182
0.003003,-3.09676,27.1552
0.003004,-3.13841,27.194
0.003005,-3.17998,27.2345
0.003006,-3.22147,27.2768
0.003007,-3.26287,27.3208
0.003008,-3.30418,27.3664
0.003009,-3.3454,27.4138
0.00301,-3.38652,27.4629
0.003011,-3.42755,27.5136
0.003012,-3.46847,27.566
0.003013,-3.50928,27.6201
0.003014,-3.54999,27.6758
0.003015,-3.45399,27.5713
0.003016,-3.35799,27.4671
0.003017,-3.26199,27.3633
0.003018,-3.16599,27.2598
0.003019,-3.06999,27.1568
0.00302,-2.97398,27.0541
0.003021,-3.01583,27.0881
0.003022,-3.0576,27.1239
0.003023,-3.09931,27.161
0.003024,-3.14095,27.1999
0.003025,-3.18251,27.2405
0.003026,-3.22399,27.2829
0.003027,-3.26538,27.3269
0.003028,-3.30668,27.3727
0.003029,-3.34788,27.4202
0.00303,-3.38899,27.4693
0.003031,-3.43,27.5201
0.003032,-3.47091,27.5726
0.003033,-3.51171,27.6268
0.003034,-3.5524,27.6826
0.003035,-3.4564,27.578
0.003036,-3.3604,27.4739
0.003037,-3.2644,27.37
0.003038,-3.1684,27.2665
0.003039,-3.0724,27.1634
0.00304,-2.9764,27.0607
0.003041,-3.01823,27.0948
0.003042,-3.05999,27.1307
0.003043,-3.10169,27.1679
0.003044,-3.14331,27.2069
0.003045,-3.18486,27.2476
0.003046,-3.22632,27.29
0.003047,-3.26769,27.3341
0.003048,-3.30898,27.38
0.003049,-3.35017,27.4275
0.00305,-3.39127,27.4767
0.003051,-3.43226,27.5276
0.003052,-3.47316,27.5802
0.003053,-3.51394,27.6344
0.003054,-3.55462,27.6903
0.003055,-3.45862,27.5857
0.003056,-3.36262,27.4815
0.003057,-3.26662,27.3776
0.003058,-3.17062,27.2741
0.003059,-3.07462,27.171
0.00306,-2.97862,27.0683
0.003061,-3.02043,27.1025
0.003062,-3.06217,27.1384
0.003063,-3.10386,27.1757
0.003064,-3.14546,27.2147
0.003065,-3.18699,27.2554
0.003066,-3.22844,27.2979
0.003067,-3.2698,27.3421
0.003068,-3.31107,27.388
0.003069,-3.35225,27.4357
0.00307,-3.39333,27.4849
0.003071,-3.4343,27.5359
0.003072,-3.47518,27.5885
0.003073,-3.51595,27.6428
0.003074,-3.55661,27.6988
0.003075,-3.46061,27.5941
0.003076,-3.36461,27.4899
0.003077,-3.26861,27.386
0.003078,-3.17261,27.2824
0.003079,-3.07661,27.1793
0.00308,-2.98061,27.0765
0.003081,-3.0224,27.1108
0.003082,-3.06413,27.1468
0.003083,-3.1058,27.1841
0.003084,-3.14739,27.2232
0.003085,-3.1889,27.264
0.003086,-3.23033,27.3065
0.003087,-3.27167,27.3508
0.003088,-3.31292,27.3968
0.003089,-3.35408,27.4444
0.00309,-3.39515,27.4938
0.003091,-3.43611,27.5448
0.003092,-3.47696,27.5974
0.003093,-3.51771,27.6518
0.003094,-3.55835,27.7078
0.003095,-3.46235,27.6031
0.003096,-3.36635,27.4988
0.003097,-3.27035,27.3949
0.003098,-3.17435,27.2913
0.003099,-3.07835,27.1881
0.0031,-2.98235,27.0853
0.003101,-3.02413,27.1196
0.003102,-3.06584,27.1557
0.003103,-3.10749,27.193
0.003104,-3.14906,27.2322
0.003105,-3.19056,27.273
0.003106,-3.23197,27.3156
0.003107,-3.2733,27.3599
0.003108,-3.31453,27.4059
0.003109,-3.35567,27.4536
0.00311,-3.39671,27.503
0.003111,-3.43766,27.554
0.003112,-3.47849,27.6067
0.003113,-3.51923,27.6611
0.003114,-3.55985,27.7171
0.003115,-3.46385,27.6124
0.003116,-3.36785,27.5081
0.003117,-3.27185,27.4041
0.003118,-3.17585,27.3005
0.003119,-3.07985,27.1973
0.00312,-2.98385,27.0945
0.003121,-3.02561,27.1288
0.003122,-3.0673,27.1649
0.003123,-3.10893,27.2023
0.003124,-3.15048,27.2414
0.003125,-3.19196,27.2823
0.003126,-3.23335,27.3249
0.003127,-3.27466,27.3692
0.003128,-3.31587,27.4153
0.003129,-3.357,27.463
0.00313,-3.39802,27.5124
0.003131,-3.43894,27.5635
0.003132,-3.47976,27.6162
0.003133,-3.52048,27.6706
0.003134,-3.56108,27.7266
0.003135,-3.46508,27.6219
0.003136,-3.36908,27.5176
0.003137,-3.27308,27.4135
0.003138,-3.17708,27.3099
0.003139,-3.08108,27.2066
0.00314,-2.98508,27.1038
0.003141,-3.02682,27.1381
0.003142,-3.06849,27.1742
0.003143,-3.1101,27.2116
0.003144,-3.15164,27.2508
0.003145,-3.1931,27.2917
0.003146,-3.23447,27.3343
0.003147,-3.27576,27.3787
0.003148,-3.31696,27.4247
0.003149,-3.35806,27.4724
0.00315,-3.39906,27.5218
0.003151,-3.43997,27.5729
0.003152,-3.48077,27.6257
0.003153,-3.52147,27.6801
0.003154,-3.56205,27.7361
0.003155,-3.46605,27.6313
0.003156,-3.37005,27.527
0.003157,-3.27405,27.4229
0.003158,-3.17805,27.3192
0.003159,-3.08205,27.2159
0.00316,-2.98605,27.113
0.003161,-3.02777,27.1474
0.003162,-3.06942,27.1835
0.003163,-3.11102,27.2209
0.003164,-3.15254,27.2601
0.003165,-3.19397,27.301
0.003166,-3.23533,27.3436
0.003167,-3.2766,27.388
0.003168,-3.31778,27.434
0.003169,-3.35886,27.4818
0.00317,-3.39985,27.5312
0.003171,-3.44073,27.5823
0.003172,-3.48152,27.635
0.003173,-3.52219,27.6894
0.003174,-3.56276,27.7454
0.003175,-3.46676,27.6406
0.003176,-3.37076,27.5362
0.003177,-3.27476,27.4321
0.003178,-3.17876,27.3284
0.003179,-3.08276,27.2251
0.00318,-2.98676,27.1222
0.003181,-3.02846,27.1565
0.003182,-3.07009,27.1926
0.003183,-3.11167,27.23
0.003184,-3.15317,27.2692
0.003185,-3.19459,27.3101
0.003186,-3.23593,27.3527
0.003187,-3.27718,27.3971
0.003188,-3.31834,27.4431
0.003189,-3.3594,27.4908
0.00319,-3.40037,27.5402
0.003191,-3.44124,27.5913
0.003192,-3.48201,27.644
0.003193,-3.52266,27.6984
0.003194,-3.56321,27.7544
0.003195,-3.46721,27.6496
0.003196,-3.37121,27.5452
0.003197,-3.27521,27.441
0.003198,-3.17921,27.3373
0.003199,-3.08321,27.2339
0.0032,-2.98721,27.131
0.003201,-3.0289,27.1653
0.003202,-3.07051,27.2014
0.003203,-3.11207,27.2388
0.003204,-3.15355,27.2779
0.003205,-3.19496,27.3188
0.003206,-3.23628,27.3614
0.003207,-3.27751,27.4057
0.003208,-3.31865,27.4518
0.003209,-3.3597,27.4995
0.00321,-3.40065,27.5489
0.003211,-3.4415,27.5999
0.003212,-3.48225,27.6526
0.003213,-3.52289,27.707
0.003214,-3.56342,27.763
0.003215,-3.46742,27.6581
0.003216,-3.37142,27.5536
0.003217,-3.27542,27.4495
0.003218,-3.17942,27.3457
0.003219,-3.08342,27.2423
0.00322,-2.98742,27.1393
0.003221,-3.02909,27.1736
0.003222,-3.07069,27.2097
0.003223,-3.11223,27.2471
0.003224,-3.1537,27.2862
0.003225,-3.19509,27.3271
0.003226,-3.23639,27.3696
0.003227,-3.2776,27.4139
0.003228,-3.31873,27.4599
0.003229,-3.35976,27.5076
0.00323,-3.4007,27.557
0.003231,-3.44153,27.608
0.003232,-3.48226,27.6607
0.003233,-3.52289,27.715
0.003234,-3.5634,27.771
0.003235,-3.4674,27.6661
0.003236,-3.3714,27.5616
0.003237,-3.2754,27.4574
0.003238,-3.1794,27.3536
0.003239,-3.0834,27.2501
0.00324,-2.9874,27.1471
0.003241,-3.02906,27.1814
0.003242,-3.07064,27.2174
0.003243,-3.11217,27.2548
0.003244,-3.15362,27.2939
0.003245,-3.19499,27.3347
0.003246,-3.23628,27.3773
0.003247,-3.27748,27.4215
0.003248,-3.31859,27.4675
0.003249,-3.35961,27.5151
0.00325,-3.40053,27.5644
0.003251,-3.44135,27.6154
0.003252,-3.48206,27.6681
0.003253,-3.52267,27.7224
0.003254,-3.56317,27.7783
0.003255,-3.46717,27.6734
0.003256,-3.37117,27.5688
0.003257,-3.27517,27.4646
0.003258,-3.17917,27.3608
0.003259,-3.08317,27.2573
0.00326,-2.98717,27.1543
0.003261,-3.02881,27.1885
0.003262,-3.07038,27.2245
0.003263,-3.11189,27.2618
0.003264,-3.15333,27.3009
0.003265,-3.19469,27.3417
0.003266,-3.23596,27.3842
0.003267,-3.27715,27.4284
0.003268,-3.31825,27.4743
0.003269,-3.35925,27.5219
0.00327,-3.40016,27.5712
0.003271,-3.44096,27.6221
0.003272,-3.48167,27.6747
0.003273,-3.52226,27.729
0.003274,-3.56275,27.7849
0.003275,-3.46675,27.6799
0.003276,-3.37075,27.5754
0.003277,-3.27475,27.4711
0.003278,-3.17875,27.3673
0.003279,-3.08275,27.2638
0.00328,-2.98675,27.1607
0.003281,-3.02838,27.1949
0.003282,-3.06993,27.2309
0.003283,-3.11143,27.2681
0.003284,-3.15286,27.3071
0.003285,-3.1942,27.3479
0.003286,-3.23546,27.3903
0.003287,-3.27664,27.4345
0.003288,-3.31772,27.4804
0.003289,-3.35872,27.5279
0.00329,-3.39961,27.5772
0.003291,-3.4404,27.6281
0.003292,-3.4811,27.6806
0.003293,-3.52168,27.7348
0.003294,-3.56215,27.7907
0.003295,-3.46615,27.6857
0.003296,-3.37015,27.5811
0.003297,-3.27415,27.4768
0.003298,-3.17815,27.373
0.003299,-3.08215,27.2695
0.0033,-2.98615,27.1664
0.003301,-3.02777,27.2005
0.003302,-3.06932,27.2364
0.003303,-3.11081,27.2736
0.003304,-3.15222,27.3126
0.003305,-3.19355,27.3533
0.003306,-3.2348,27.3957
0.003307,-3.27597,27.4398
0.003308,-3.31704,27.4856
0.003309,-3.35802,27.5331
0.00331,-3.39891,27.5823
0.003311,-3.43969,27.6332
0.003312,-3.48037,27.6857
0.003313,-3.52095,27.7398
0.003314,-3.56141,27.7956
0.003315,-3.46541,27.6906
0.003316,-3.36941,27.586
0.003317,-3.27341,27.4817
0.003318,-3.17741,27.3778
0.003319,-3.08141,27.2743
0.00332,-2.98541,27.1712
0.003321,-3.02702,27.2053
0.003322,-3.06855,27.2412
0.003323,-3.11003,27.2783
0.003324,-3.15144,27.3172
0.003325,-3.19276,27.3579
0.003326,-3.234,27.4002
0.003327,-3.27516,27.4443
0.003328,-3.31623,27.49
0.003329,-3.3572,27.5375
0.00333,-3.39807,27.5866
0.003331,-3.43885,27.6374
0.003332,-3.47952,27.6899
0.003333,-3.52009,27.744
0.003334,-3.56054,27.7997
0.003335,-3.46454,27.6947
0.003336,-3.36854,27.5901
0.003337,-3.27254,27.4858
0.003338,-3.17654,27.3819
0.003339,-3.08054,27.2783
0.00334,-2.98454,27.1752
0.003341,-3.02614,27.2092
0.003342,-3.06767,27.245
0.003343,-3.10914,27.2822
0.003344,-3.15054,27.321
0.003345,-3.19186,27.3616
0.003346,-3.23309,27.4039
0.003347,-3.27424,27.4479
0.003348,-3.3153,27.4936
0.003349,-3.35626,27.541
0.00335,-3.39713,27.5901
0.003351,-3.4379,27.6408
0.003352,-3.47857,27.6932
0.003353,-3.51913,27.7472
0.003354,-3.55958,27.8029
0.003355,-3.46358,27.6979
0.003356,-3.36758,27.5933
0.003357,-3.27158,27.4889
0.003358,-3.17557,27.385
0.003359,-3.07957,27.2815
0.00336,-2.98357,27.1783
0.003361,-3.02517,27.2123
0.003362,-3.06669,27.2481
0.003363,-3.10816,27.2851
0.003364,-3.14955,27.3239
0.003365,-3.19086,27.3645
0.003366,-3.23209,27.4067
0.003367,-3.27323,27.4506
0.003368,-3.31428,27.4963
0.003369,-3.35524,27.5436
0.00337,-3.39611,27.5926
0.003371,-3.43687,27.6433
0.003372,-3.47753,27.6957
0.003373,-3.51808,27.7496
0.003374,-3.55853,27.8053
0.003375,-3.46253,27.7002
0.003376,-3.36653,27.5956
0.003377,-3.27053,27.4913
0.003378,-3.17453,27.3873
0.003379,-3.07853,27.2838
0.00338,-2.98253,27.1806
0.003381,-3.02412,27.2146
0.003382,-3.06563,27.2503
0.003383,-3.1071,27.2873
0.003384,-3.14848,27.326
0.003385,-3.18979,27.3665
0.003386,-3.23102,27.4087
0.003387,-3.27215,27.4526
0.003388,-3.3132,27.4982
0.003389,-3.35416,27.5454
0.00339,-3.39502,27.5944
0.003391,-3.43578,27.645
0.003392,-3.47644,27.6973
0.003393,-3.51699,27.7512
0.003394,-3.55743,27.8068
0.003395,-3.46143,27.7018
0.003396,-3.36543,27.5971
0.003397,-3.26943,27.4928
0.003398,-3.17343,27.3888
0.003399,-3.07743,27.2853
0.0034,-2.98143,27.1821
0.003401,-3.02301,27.216
0.003402,-3.06453,27.2516
0.003403,-3.10599,27.2886
0.003404,-3.14737,27.3273
0.003405,-3.18868,27.3677
0.003406,-3.2299,27.4098
0.003407,-3.27104,27.4537
0.003408,-3.31208,27.4992
0.003409,-3.35304,27.5464
0.00341,-3.3939,27.5953
0.003411,-3.43465,27.6459
0.003412,-3.47531,27.6981
0.003413,-3.51586,27.752
0.003414,-3.5563,27.8075
0.003415,-3.4603,27.7025
0.003416,-3.3643,27.5978
0.003417,-3.2683,27.4935
0.003418,-3.1723,27.3895
0.003419,-3.0763,27.286
0.00342,-2.9803,27.1828
0.003421,-3.02188,27.2167
0.003422,-3.0634,27.2522
0.003423,-3.10486,27.2891
0.003424,-3.14624,27.3278
0.003425,-3.18754,27.3681
0.003426,-3.22876,27.4102
0.003427,-3.2699,27.454
0.003428,-3.31095,27.4995
0.003429,-3.3519,27.5466
0.00343,-3.39276,27.5955
0.003431,-3.43352,27.646
0.003432,-3.47417,27.6982
0.003433,-3.51472,27.752
0.003434,-3.55516,27.8075
0.003435,-3.45916,27.7024
0.003436,-3.36316,27.5978
0.003437,-3.26716,27.4935
0.003438,-3.17116,27.3895
0.003439,-3.07516,27.286
0.00344,-2.97916,27.1828
0.003441,-3.02074,27.2166
0.003442,-3.06226,27.2521
0.003443,-3.10372,27.2889
0.003444,-3.1451,27.3275
0.003445,-3.1864,27.3678
0.003446,-3.22763,27.4098
0.003447,-3.26876,27.4536
0.003448,-3.30981,27.499
0.003449,-3.35077,27.5461
0.00345,-3.39162,27.595
0.003451,-3.43238,27.6454
0.003452,-3.47304,27.6975
0.003453,-3.51359,27.7513
0.003454,-3.55403,27.8067
0.003455,-3.45803,27.7017
0.003456,-3.36203,27.5971
0.003457,-3.26603,27.4927
0.003458,-3.17003,27.3888
0.003459,-3.07403,27.2852
0.00346,-2.97803,27.1821
0.003461,-3.01962,27.2158
0.003462,-3.06113,27.2513
0.003463,-3.10259,27.2881
0.003464,-3.14398,27.3266
0.003465,-3.18529,27.3669
0.003466,-3.22651,27.4088
0.003467,-3.26765,27.4525
0.003468,-3.3087,27.4979
0.003469,-3.34965,27.545
0.00347,-3.39052,27.5938
0.003471,-3.43128,27.6442
0.003472,-3.47194,27.6963
0.003473,-3.51249,27.75
0.003474,-3.55294,27.8053
0.003475,-3.45693,27.7003
0.003476,-3.36093,27.5957
0.003477,-3.26493,27.4914
0.003478,-3.16893,27.3874
0.003479,-3.07293,27.2839
0.00348,-2.97693,27.1807
0.003481,-3.01852,27.2144
0.003482,-3.06004,27.2498
0.003483,-3.1015,27.2866
0.003484,-3.14289,27.3251
0.003485,-3.1842,27.3653
0.003486,-3.22543,27.4072
0.003487,-3.26657,27.4509
0.003488,-3.30762,27.4962
0.003489,-3.34858,27.5433
0.00349,-3.38945,27.592
0.003491,-3.43021,27.6424
0.003492,-3.47088,27.6944
0.003493,-3.51143,27.7481
0.003494,-3.55188,27.8034
0.003495,-3.45588,27.6984
0.003496,-3.35988,27.5938
0.003497,-3.26388,27.4894
0.003498,-3.16788,27.3855
0.003499,-3.07188,27.282
0.0035,-2.97588,27.1788
0.003501,-3.01747,27.2125
0.003502,-3.059,27.2479
0.003503,-3.10046,27.2846
0.003504,-3.14186,27.323
0.003505,-3.18317,27.3632
0.003506,-3.2244,27.4051
0.003507,-3.26555,27.4487
0.003508,-3.3066,27.494
0.003509,-3.34757,27.541
0.00351,-3.38844,27.5897
0.003511,-3.42921,27.64
0.003512,-3.46988,27.692
0.003513,-3.51044,27.7457
0.003514,-3.55089,27.801
0.003515,-3.45489,27.696
0.003516,-3.35889,27.5913
0.003517,-3.26289,27.487
0.003518,-3.16689,27.3831
0.003519,-3.07089,27.2796
0.00352,-2.97489,27.1764
0.003521,-3.01649,27.21
0.003522,-3.05801,27.2454
0.003523,-3.09949,27.2821
0.003524,-3.14088,27.3205
0.003525,-3.1822,27.3606
0.003526,-3.22344,27.4025
0.003527,-3.26459,27.4461
0.003528,-3.30565,27.4914
0.003529,-3.34662,27.5383
0.00353,-3.3875,27.587
0.003531,-3.42827,27.6373
0.003532,-3.46895,27.6892
0.003533,-3.50951,27.7429
0.003534,-3.54997,27.7981
0.003535,-3.45397,27.6931
0.003536,-3.35797,27.5885
0.003537,-3.26197,27.4842
0.003538,-3.16597,27.3803
0.003539,-3.06997,27.2768
0.00354,-2.97397,27.1737
0.003541,-3.01558,27.2072
0.003542,-3.05711,27.2426
0.003543,-3.09859,27.2792
0.003544,-3.13999,27.3176
0.003545,-3.18131,27.3577
0.003546,-3.22256,27.3995
0.003547,-3.26371,27.4431
0.003548,-3.30478,27.4883
0.003549,-3.34576,27.5353
0.00355,-3.38664,27.5839
0.003551,-3.42742,27.6342
0.003552,-3.4681,27.6861
0.003553,-3.50867,27.7397
0.003554,-3.54914,27.7949
0.003555,-3.45314,27.6899
0.003556,-3.35714,27.5854
0.003557,-3.26114,27.4811
0.003558,-3.16514,27.3772
0.003559,-3.06914,27.2737
0.00356,-2.97314,27.1705
0.003561,-3.01475,27.2041
0.003562,-3.05629,27.2394
0.003563,-3.09777,27.276
0.003564,-3.13918,27.3144
0.003565,-3.18051,27.3545
0.003566,-3.22176,27.3963
0.003567,-3.26292,27.4398
0.003568,-3.304,27.485
0.003569,-3.34498,27.5319
0.00357,-3.38587,27.5805
0.003571,-3.42666,27.6308
0.003572,-3.46734,27.6827
0.003573,-3.50793,27.7363
0.003574,-3.5484,27.7915
0.003575,-3.4524,27.6865
0.003576,-3.3564,27.5819
0.003577,-3.2604,27.4777
0.003578,-3.1644,27.3738
0.003579,-3.0684,27.2703
0.00358,-2.9724,27.1672
0.003581,-3.01401,27.2007
0.003582,-3.05556,27.236
0.003583,-3.09705,27.2726
0.003584,-3.13847,27.3109
0.003585,-3.1798,27.351
0.003586,-3.22106,27.3928
0.003587,-3.26223,27.4363
0.003588,-3.30331,27.4815
0.003589,-3.3443,27.5284
0.00359,-3.3852,27.577
0.003591,-3.42599,27.6272
0.003592,-3.46669,27.6791
0.003593,-3.50727,27.7327
0.003594,-3.54775,27.7879
0.003595,-3.45175,27.6829
0.003596,-3.35575,27.5783
0.003597,-3.25975,27.4741
0.003598,-3.16375,27.3702
0.003599,-3.06775,27.2667
0.0036,-2.97175,27.1636
0.003601,-3.01337,27.1972
0.003602,-3.05493,27.2324
0.003603,-3.09643,27.269
0.003604,-3.13785,27.3073
0.003605,-3.17919,27.3474
0.003606,-3.22046,27.3892
0.003607,-3.26164,27.4327
0.003608,-3.30273,27.4778
0.003609,-3.34372,27.5247
0.00361,-3.38462,27.5733
0.003611,-3.42543,27.6235
0.003612,-3.46613,27.6754
0.003613,-3.50672,27.729
0.003614,-3.54721,27.7841
0.003615,-3.45121,27.6792
0.003616,-3.35521,27.5747
0.003617,-3.25921,27.4704
0.003618,-3.16321,27.3665
0.003619,-3.06721,27.2631
0.00362,-2.97121,27.16
0.003621,-3.01284,27.1935
0.003622,-3.0544,27.2288
0.003623,-3.09591,27.2653
0.003624,-3.13734,27.3037
0.003625,-3.17869,27.3437
0.003626,-3.21996,27.3855
0.003627,-3.26115,27.429
0.003628,-3.30224,27.4741
0.003629,-3.34325,27.521
0.00363,-3.38416,27.5696
0.003631,-3.42497,27.6198
0.003632,-3.46567,27.6717
0.003633,-3.50628,27.7252
0.003634,-3.54677,27.7804
0.003635,-3.45077,27.6755
0.003636,-3.35477,27.5709
0.003637,-3.25877,27.4667
0.003638,-3.16277,27.3628
0.003639,-3.06677,27.2594
0.00364,-2.97077,27.1563
0.003641,-3.01241,27.1898
0.003642,-3.05398,27.2251
0.003643,-3.09549,27.2616
0.003644,-3.13693,27.3
0.003645,-3.17829,27.34
0.003646,-3.21957,27.3818
0.003647,-3.26076,27.4252
0.003648,-3.30186,27.4704
0.003649,-3.34287,27.5173
0.00365,-3.38379,27.5659
0.003651,-3.42461,27.6161
0.003652,-3.46533,27.668
0.003653,-3.50594,27.7215
0.003654,-3.54644,27.7767
0.003655,-3.45044,27.6718
0.003656,-3.35444,27.5672
0.003657,-3.25844,27.463
0.003658,-3.16244,27.3592
0.003659,-3.06644,27.2557
0.00366,-2.97044,27.1527
0.003661,-3.01208,27.1862
0.003662,-3.05366,27.2214
0.003663,-3.09518,27.258
0.003664,-3.13662,27.2963
0.003665,-3.17799,27.3364
0.003666,-3.21927,27.3781
0.003667,-3.26047,27.4216
0.003668,-3.30159,27.4668
0.003669,-3.34261,27.5137
0.00367,-3.38353,27.5622
0.003671,-3.42435,27.6124
0.003672,-3.46508,27.6643
0.003673,-3.5057,27.7179
0.003674,-3.5462,27.773
0.003675,-3.4502,27.6681
0.003676,-3.3542,27.5636
0.003677,-3.2582,27.4594
0.003678,-3.1622,27.3556
0.003679,-3.0662,27.2522
0.00368,-2.9702,27.1492
0.003681,-3.01185,27.1827
0.003682,-3.05344,27.2179
0.003683,-3.09496,27.2545
0.003684,-3.13642,27.2928
0.003685,-3.17779,27.3328
0.003686,-3.21908,27.3746
0.003687,-3.26029,27.4181
0.003688,-3.30141,27.4633
0.003689,-3.34244,27.5102
0.00369,-3.38337,27.5587
0.003691,-3.4242,27.609
0.003692,-3.46493,27.6608
0.003693,-3.50555,27.7144
0.003694,-3.54607,27.7696
0.003695,-3.45007,27.6647
0.003696,-3.35407,27.5602
0.003697,-3.25807,27.456
0.003698,-3.16207,27.3522
0.003699,-3.06607,27.2488
0.0037,-2.97007,27.1458
0.003701,-3.01173,27.1793
0.003702,-3.05332,27.2145
0.003703,-3.09485,27.2511
0.003704,-3.13631,27.2894
0.003705,-3.17769,27.3295
0.003706,-3.21899,27.3713
0.003707,-3.2602,27.4148
0.003708,-3.30133,27.4599
0.003709,-3.34236,27.5068
0.00371,-3.3833,27.5554
0.003711,-3.42414,27.6057
0.003712,-3.46487,27.6576
0.003713,-3.50551,27.7111
0.003714,-3.54603,27.7663
0.003715,-3.45003,27.6614
0.003716,-3.35403,27.5569
0.003717,-3.25803,27.4528
0.003718,-3.16203,27.349
0.003719,-3.06603,27.2456
0.00372,-2.97003,27.1426
0.003721,-3.01169,27.1761
