Time,I,V
0.008658,1.41309,18.8641
0.008659,1.39799,18.8831
0.00866,1.38288,18.9013
0.008661,1.41788,18.8454
0.008662,1.45288,18.7897
0.008663,1.48788,18.7341
0.008664,1.52288,18.6787
0.008665,1.55788,18.6234
0.008666,1.59288,18.5683
0.008667,1.57801,18.5976
0.008668,1.56311,18.626
0.008669,1.5482,18.6537
0.00867,1.53327,18.6806
0.008671,1.51831,18.7066
0.008672,1.50333,18.7317
0.008673,1.48834,18.7559
0.008674,1.47333,18.7793
0.008675,1.45829,18.8018
0.008676,1.44324,18.8234
0.008677,1.42818,18.8442
0.008678,1.41309,18.8641
0.008679,1.39799,18.8831
0.00868,1.38288,18.9013
0.008681,1.41788,18.8454
0.008682,1.45288,18.7897
0.008683,1.48788,18.7341
0.008684,1.52288,18.6787
0.008685,1.55788,18.6234
0.008686,1.59288,18.5683
0.008687,1.57801,18.5976
0.008688,1.56311,18.626
0.008689,1.5482,18.6537
0.00869,1.53327,18.6806
0.008691,1.51831,18.7066
0.008692,1.50334,18.7317
0.008693,1.48834,18.7559
0.008694,1.47333,18.7793
0.008695,1.45829,18.8018
0.008696,1.44324,18.8234
0.008697,1.42818,18.8442
0.008698,1.41309,18.8641
0.008699,1.39799,18.8831
0.0087,1.38288,18.9013
0.008701,1.41788,18.8454
0.008702,1.45288,18.7897
0.008703,1.48788,18.7341
0.008704,1.52288,18.6787
0.008705,1.55788,18.6234
0.008706,1.59288,18.5683
0.008707,1.57801,18.5976
0.008708,1.56311,18.626
0.008709,1.5482,18.6537
0.00871,1.53327,18.6806
0.008711,1.51831,18.7066
0.008712,1.50334,18.7317
0.008713,1.48834,18.7559
0.008714,1.47333,18.7793
0.008715,1.45829,18.8018
0.008716,1.44324,18.8234
0.008717,1.42818,18.8442
0.008718,1.41309,18.8641
0.008719,1.39799,18.8831
0.00872,1.38288,18.9013
0.008721,1.41788,18.8454
0.008722,1.45288,18.7897
0.008723,1.48788,18.7341
0.008724,1.52288,18.6787
0.008725,1.55788,18.6234
0.008726,1.59288,18.5683
0.008727,1.57801,18.5976
0.008728,1.56311,18.626
0.008729,1.5482,18.6537
0.00873,1.53327,18.6806
0.008731,1.51831,18.7066
0.008732,1.50334,18.7317
0.008733,1.48834,18.7559
0.008734,1.47333,18.7793
0.008735,1.45829,18.8018
0.008736,1.44324,18.8234
0.008737,1.42818,18.8442
0.008738,1.41309,18.8641
0.008739,1.39799,18.8831
0.00874,1.38288,18.9013
0.008741,1.41788,18.8454
0.008742,1.45288,18.7897
0.008743,1.48788,18.7341
0.008744,1.52288,18.6787
0.008745,1.55788,18.6234
0.008746,1.59288,18.5683
0.008747,1.57801,18.5976
0.008748,1.56311,18.626
0.008749,1.5482,18.6537
0.00875,1.53327,18.6806
0.008751,1.51831,18.7066
0.008752,1.50334,18.7317
0.008753,1.48834,18.7559
0.008754,1.47333,18.7793
0.008755,1.45829,18.8018
0.008756,1.44324,18.8234
0.008757,1.42818,18.8442
0.008758,1.41309,18.8641
0.008759,1.398,18.8831
0.00876,1.38288,18.9013
0.008761,1.41788,18.8454
0.008762,1.45288,18.7897
0.008763,1.48788,18.7341
0.008764,1.52288,18.6787
0.008765,1.55788,18.6234
0.008766,1.59288,18.5683
0.008767,1.57801,18.5976
0.008768,1.56311,18.626
0.008769,1.5482,18.6537
0.00877,1.53327,18.6806
0.008771,1.51831,18.7066
0.008772,1.50334,18.7317
0.008773,1.48834,18.7559
0.008774,1.47333,18.7793
0.008775,1.4583,18.8018
0.008776,1.44325,18.8234
0.008777,1.42818,18.8442
0.008778,1.41309,18.8641
0.008779,1.398,18.8831
0.00878,1.38288,18.9013
0.008781,1.41788,18.8454
0.008782,1.45288,18.7897
0.008783,1.48788,18.7341
0.008784,1.52288,18.6787
0.008785,1.55788,18.6234
0.008786,1.59288,18.5683
0.008787,1.57801,18.5976
0.008788,1.56311,18.626
0.008789,1.5482,18.6537
0.00879,1.53327,18.6806
0.008791,1.51831,18.7066
0.008792,1.50334,18.7317
0.008793,1.48834,18.7559
0.008794,1.47333,18.7793
0.008795,1.4583,18.8018
0.008796,1.44325,18.8234
0.008797,1.42818,18.8442
0.008798,1.4131,18.8641
0.008799,1.398,18.8831
0.0088,1.38288,18.9013
0.008801,1.41788,18.8454
0.008802,1.45288,18.7897
0.008803,1.48788,18.7341
0.008804,1.52288,18.6787
0.008805,1.55788,18.6234
0.008806,1.59288,18.5683
0.008807,1.57801,18.5976
0.008808,1.56311,18.626
0.008809,1.5482,18.6537
0.00881,1.53327,18.6806
0.008811,1.51831,18.7066
0.008812,1.50334,18.7317
0.008813,1.48834,18.7559
0.008814,1.47333,18.7793
0.008815,1.4583,18.8018
0.008816,1.44325,18.8234
0.008817,1.42818,18.8442
0.008818,1.4131,18.8641
0.008819,1.398,18.8831
0.00882,1.38288,18.9013
0.008821,1.41788,18.8454
0.008822,1.45288,18.7897
0.008823,1.48788,18.7341
0.008824,1.52288,18.6787
0.008825,1.55788,18.6234
0.008826,1.59288,18.5683
0.008827,1.57801,18.5976
0.008828,1.56311,18.626
0.008829,1.5482,18.6537
0.00883,1.53327,18.6806
0.008831,1.51831,18.7066
0.008832,1.50334,18.7317
0.008833,1.48834,18.7559
0.008834,1.47333,18.7793
0.008835,1.4583,18.8018
0.008836,1.44325,18.8234
0.008837,1.42818,18.8442
0.008838,1.4131,18.8641
0.008839,1.398,18.8831
0.00884,1.38288,18.9013
0.008841,1.41788,18.8454
0.008842,1.45288,18.7897
0.008843,1.48788,18.7341
0.008844,1.52288,18.6787
0.008845,1.55788,18.6234
0.008846,1.59288,18.5683
0.008847,1.57801,18.5976
0.008848,1.56312,18.626
0.008849,1.5482,18.6538
0.00885,1.53327,18.6806
0.008851,1.51831,18.7066
0.008852,1.50334,18.7317
0.008853,1.48834,18.7559
0.008854,1.47333,18.7793
0.008855,1.4583,18.8018
0.008856,1.44325,18.8234
0.008857,1.42818,18.8442
0.008858,1.4131,18.8641
0.008859,1.398,18.8831
0.00886,1.38288,18.9013
0.008861,1.41788,18.8454
0.008862,1.45288,18.7897
0.008863,1.48788,18.7341
0.008864,1.52288,18.6787
0.008865,1.55788,18.6234
0.008866,1.59288,18.5683
0.008867,1.57801,18.5976
0.008868,1.56312,18.626
0.008869,1.5482,18.6538
0.00887,1.53327,18.6806
0.008871,1.51831,18.7066
0.008872,1.50334,18.7317
0.008873,1.48834,18.7559
0.008874,1.47333,18.7793
0.008875,1.4583,18.8018
0.008876,1.44325,18.8234
0.008877,1.42818,18.8442
0.008878,1.4131,18.8641
0.008879,1.398,18.8831
0.00888,1.38288,18.9013
0.008881,1.41788,18.8454
0.008882,1.45288,18.7897
0.008883,1.48788,18.7341
0.008884,1.52288,18.6787
0.008885,1.55788,18.6234
0.008886,1.59288,18.5684
0.008887,1.57801,18.5976
0.008888,1.56312,18.626
0.008889,1.5482,18.6538
0.00889,1.53327,18.6806
0.008891,1.51832,18.7066
0.008892,1.50334,18.7317
0.008893,1.48834,18.7559
0.008894,1.47333,18.7793
0.008895,1.4583,18.8018
0.008896,1.44325,18.8234
0.008897,1.42818,18.8442
0.008898,1.4131,18.8641
0.008899,1.398,18.8831
0.0089,1.38288,18.9013
0.008901,1.41788,18.8454
0.008902,1.45288,18.7897
0.008903,1.48788,18.7341
0.008904,1.52288,18.6787
0.008905,1.55788,18.6235
0.008906,1.59288,18.5684
0.008907,1.57801,18.5976
0.008908,1.56312,18.626
0.008909,1.5482,18.6538
0.00891,1.53327,18.6806
0.008911,1.51832,18.7066
0.008912,1.50334,18.7317
0.008913,1.48835,18.756
0.008914,1.47333,18.7793
0.008915,1.4583,18.8018
0.008916,1.44325,18.8234
0.008917,1.42818,18.8442
0.008918,1.4131,18.8641
0.008919,1.398,18.8832
0.00892,1.38288,18.9013
0.008921,1.41788,18.8454
0.008922,1.45288,18.7897
0.008923,1.48788,18.7341
0.008924,1.52288,18.6787
0.008925,1.55788,18.6235
0.008926,1.59288,18.5684
0.008927,1.57801,18.5976
0.008928,1.56312,18.626
0.008929,1.5482,18.6538
0.00893,1.53327,18.6806
0.008931,1.51832,18.7066
0.008932,1.50334,18.7317
0.008933,1.48835,18.756
0.008934,1.47333,18.7793
0.008935,1.4583,18.8018
0.008936,1.44325,18.8235
0.008937,1.42818,18.8442
0.008938,1.4131,18.8641
0.008939,1.398,18.8832
0.00894,1.38288,18.9013
0.008941,1.41788,18.8455
0.008942,1.45288,18.7897
0.008943,1.48788,18.7341
0.008944,1.52288,18.6787
0.008945,1.55788,18.6235
0.008946,1.59288,18.5684
0.008947,1.57801,18.5976
0.008948,1.56312,18.626
0.008949,1.54821,18.6538
0.00895,1.53327,18.6806
0.008951,1.51832,18.7066
0.008952,1.50334,18.7317
0.008953,1.48835,18.756
0.008954,1.47333,18.7793
0.008955,1.4583,18.8018
0.008956,1.44325,18.8235
0.008957,1.42818,18.8442
0.008958,1.4131,18.8641
0.008959,1.398,18.8832
0.00896,1.38289,18.9013
0.008961,1.41789,18.8455
0.008962,1.45289,18.7897
0.008963,1.48789,18.7341
0.008964,1.52289,18.6787
0.008965,1.55789,18.6235
0.008966,1.59289,18.5684
0.008967,1.57801,18.5976
0.008968,1.56312,18.626
0.008969,1.54821,18.6538
0.00897,1.53327,18.6806
0.008971,1.51832,18.7066
0.008972,1.50334,18.7317
0.008973,1.48835,18.756
0.008974,1.47333,18.7793
0.008975,1.4583,18.8018
0.008976,1.44325,18.8235
0.008977,1.42818,18.8442
0.008978,1.4131,18.8641
0.008979,1.398,18.8832
0.00898,1.38289,18.9013
0.008981,1.41789,18.8455
0.008982,1.45289,18.7897
0.008983,1.48789,18.7342
0.008984,1.52289,18.6787
0.008985,1.55789,18.6235
0.008986,1.59289,18.5684
0.008987,1.57801,18.5976
0.008988,1.56312,18.626
0.008989,1.54821,18.6538
0.00899,1.53327,18.6806
0.008991,1.51832,18.7066
0.008992,1.50334,18.7317
0.008993,1.48835,18.756
0.008994,1.47333,18.7793
0.008995,1.4583,18.8018
0.008996,1.44325,18.8235
0.008997,1.42818,18.8442
0.008998,1.4131,18.8641
0.008999,1.398,18.8832
0.009,1.38289,18.9013
0.009001,1.41789,18.8455
0.009002,1.45289,18.7897
0.009003,1.48789,18.7342
0.009004,1.52289,18.6787
0.009005,1.55789,18.6235
0.009006,1.59289,18.5684
0.009007,1.57801,18.5976
0.009008,1.56312,18.626
0.009009,1.54821,18.6538
0.00901,1.53327,18.6806
0.009011,1.51832,18.7066
0.009012,1.50334,18.7317
0.009013,1.48835,18.756
0.009014,1.47333,18.7793
0.009015,1.4583,18.8018
0.009016,1.44325,18.8235
0.009017,1.42818,18.8442
0.009018,1.4131,18.8641
0.009019,1.398,18.8832
0.00902,1.38289,18.9013
0.009021,1.41789,18.8455
0.009022,1.45289,18.7897
0.009023,1.48789,18.7342
0.009024,1.52289,18.6787
0.009025,1.55789,18.6235
0.009026,1.59289,18.5684
0.009027,1.57801,18.5976
0.009028,1.56312,18.626
0.009029,1.54821,18.6538
0.00903,1.53327,18.6806
0.009031,1.51832,18.7066
0.009032,1.50334,18.7317
0.009033,1.48835,18.756
0.009034,1.47333,18.7793
0.009035,1.4583,18.8018
0.009036,1.44325,18.8235
0.009037,1.42818,18.8442
0.009038,1.4131,18.8641
0.009039,1.398,18.8832
0.00904,1.38289,18.9013
0.009041,1.41789,18.8455
0.009042,1.45289,18.7898
0.009043,1.48789,18.7342
0.009044,1.52289,18.6787
0.009045,1.55789,18.6235
0.009046,1.59289,18.5684
0.009047,1.57801,18.5976
0.009048,1.56312,18.626
0.009049,1.54821,18.6538
0.00905,1.53327,18.6806
0.009051,1.51832,18.7066
0.009052,1.50334,18.7317
0.009053,1.48835,18.756
0.009054,1.47333,18.7793
0.009055,1.4583,18.8018
0.009056,1.44325,18.8235
0.009057,1.42818,18.8442
0.009058,1.4131,18.8641
0.009059,1.398,18.8832
0.00906,1.38289,18.9013
0.009061,1.41789,18.8455
0.009062,1.45289,18.7898
0.009063,1.48789,18.7342
0.009064,1.52289,18.6787
0.009065,1.55789,18.6235
0.009066,1.59289,18.5684
0.009067,1.57801,18.5976
0.009068,1.56312,18.626
0.009069,1.54821,18.6538
0.00907,1.53327,18.6806
0.009071,1.51832,18.7066
0.009072,1.50334,18.7317
0.009073,1.48835,18.756
0.009074,1.47333,18.7793
0.009075,1.4583,18.8018
0.009076,1.44325,18.8235
0.009077,1.42818,18.8442
0.009078,1.4131,18.8641
0.009079,1.398,18.8832
0.00908,1.38289,18.9014
0.009081,1.41789,18.8455
0.009082,1.45289,18.7898
0.009083,1.48789,18.7342
0.009084,1.52289,18.6787
0.009085,1.55789,18.6235
0.009086,1.59289,18.5684
0.009087,1.57801,18.5977
0.009088,1.56312,18.626
0.009089,1.54821,18.6538
0.00909,1.53327,18.6806
0.009091,1.51832,18.7066
0.009092,1.50334,18.7317
0.009093,1.48835,18.756
0.009094,1.47333,18.7793
0.009095,1.4583,18.8018
0.009096,1.44325,18.8235
0.009097,1.42818,18.8442
0.009098,1.4131,18.8641
0.009099,1.398,18.8832
0.0091,1.38289,18.9014
0.009101,1.41789,18.8455
0.009102,1.45289,18.7898
0.009103,1.48789,18.7342
0.009104,1.52289,18.6787
0.009105,1.55789,18.6235
0.009106,1.59289,18.5684
0.009107,1.57801,18.5977
0.009108,1.56312,18.626
0.009109,1.54821,18.6538
0.00911,1.53327,18.6806
0.009111,1.51832,18.7066
0.009112,1.50334,18.7317
0.009113,1.48835,18.756
0.009114,1.47333,18.7793
0.009115,1.4583,18.8018
0.009116,1.44325,18.8235
0.009117,1.42818,18.8442
0.009118,1.4131,18.8641
0.009119,1.398,18.8832
0.00912,1.38289,18.9014
0.009121,1.41789,18.8455
0.009122,1.45289,18.7898
0.009123,1.48789,18.7342
0.009124,1.52289,18.6787
0.009125,1.55789,18.6235
0.009126,1.59289,18.5684
0.009127,1.57801,18.5977
0.009128,1.56312,18.6261
0.009129,1.54821,18.6538
0.00913,1.53327,18.6806
0.009131,1.51832,18.7066
0.009132,1.50334,18.7317
0.009133,1.48835,18.756
0.009134,1.47333,18.7793
0.009135,1.4583,18.8018
0.009136,1.44325,18.8235
0.009137,1.42818,18.8442
0.009138,1.4131,18.8641
0.009139,1.398,18.8832
0.00914,1.38289,18.9014
0.009141,1.41789,18.8455
0.009142,1.45289,18.7898
0.009143,1.48789,18.7342
0.009144,1.52289,18.6787
0.009145,1.55789,18.6235
0.009146,1.59289,18.5684
0.009147,1.57801,18.5977
0.009148,1.56312,18.6261
0.009149,1.54821,18.6538
0.00915,1.53327,18.6806
0.009151,1.51832,18.7066
0.009152,1.50334,18.7317
0.009153,1.48835,18.756
0.009154,1.47333,18.7794
0.009155,1.4583,18.8018
0.009156,1.44325,18.8235
0.009157,1.42818,18.8442
0.009158,1.4131,18.8641
0.009159,1.398,18.8832
0.00916,1.38289,18.9014
0.009161,1.41789,18.8455
0.009162,1.45289,18.7898
0.009163,1.48789,18.7342
0.009164,1.52289,18.6787
0.009165,1.55789,18.6235
0.009166,1.59289,18.5684
0.009167,1.57801,18.5977
0.009168,1.56312,18.6261
0.009169,1.54821,18.6538
0.00917,1.53327,18.6807
0.009171,1.51832,18.7066
0.009172,1.50334,18.7317
0.009173,1.48835,18.756
0.009174,1.47333,18.7794
0.009175,1.4583,18.8019
0.009176,1.44325,18.8235
0.009177,1.42818,18.8442
0.009178,1.4131,18.8641
0.009179,1.398,18.8832
0.00918,1.38289,18.9014
0.009181,1.41789,18.8455
0.009182,1.45289,18.7898
0.009183,1.48789,18.7342
0.009184,1.52289,18.6787
0.009185,1.55789,18.6235
0.009186,1.59289,18.5684
0.009187,1.57801,18.5977
0.009188,1.56312,18.6261
0.009189,1.54821,18.6538
0.00919,1.53327,18.6807
0.009191,1.51832,18.7066
0.009192,1.50334,18.7317
0.009193,1.48835,18.756
0.009194,1.47333,18.7794
0.009195,1.4583,18.8019
0.009196,1.44325,18.8235
0.009197,1.42818,18.8442
0.009198,1.4131,18.8641
0.009199,1.398,18.8832
0.0092,1.38289,18.9014
0.009201,1.41789,18.8455
0.009202,1.45289,18.7898
0.009203,1.48789,18.7342
0.009204,1.52289,18.6788
0.009205,1.55789,18.6235
0.009206,1.59289,18.5684
0.009207,1.57801,18.5977
0.009208,1.56312,18.6261
0.009209,1.54821,18.6538
0.00921,1.53327,18.6807
0.009211,1.51832,18.7066
0.009212,1.50334,18.7317
0.009213,1.48835,18.756
0.009214,1.47333,18.7794
0.009215,1.4583,18.8019
0.009216,1.44325,18.8235
0.009217,1.42818,18.8442
0.009218,1.4131,18.8642
0.009219,1.398,18.8832
0.00922,1.38289,18.9014
0.009221,1.41789,18.8455
0.009222,1.45289,18.7898
0.009223,1.48789,18.7342
0.009224,1.52289,18.6788
0.009225,1.55789,18.6235
0.009226,1.59289,18.5684
0.009227,1.57801,18.5977
0.009228,1.56312,18.6261
0.009229,1.54821,18.6538
0.00923,1.53327,18.6807
0.009231,1.51832,18.7066
0.009232,1.50334,18.7318
0.009233,1.48835,18.756
0.009234,1.47333,18.7794
0.009235,1.4583,18.8019
0.009236,1.44325,18.8235
0.009237,1.42818,18.8443
0.009238,1.4131,18.8642
0.009239,1.398,18.8832
0.00924,1.38289,18.9014
0.009241,1.41789,18.8455
0.009242,1.45289,18.7898
0.009243,1.48789,18.7342
0.009244,1.52289,18.6788
0.009245,1.55789,18.6235
0.009246,1.59289,18.5684
0.009247,1.57801,18.5977
0.009248,1.56312,18.6261
0.009249,1.54821,18.6538
0.00925,1.53327,18.6807
0.009251,1.51832,18.7066
0.009252,1.50334,18.7318
0.009253,1.48835,18.756
0.009254,1.47333,18.7794
0.009255,1.4583,18.8019
0.009256,1.44325,18.8235
0.009257,1.42818,18.8443
0.009258,1.4131,18.8642
0.009259,1.398,18.8832
0.00926,1.38289,18.9014
0.009261,1.41789,18.8455
0.009262,1.45289,18.7898
0.009263,1.48789,18.7342
0.009264,1.52289,18.6788
0.009265,1.55789,18.6235
0.009266,1.59289,18.5684
0.009267,1.57801,18.5977
0.009268,1.56312,18.6261
0.009269,1.54821,18.6538
0.00927,1.53327,18.6807
0.009271,1.51832,18.7066
0.009272,1.50334,18.7318
0.009273,1.48835,18.756
0.009274,1.47333,18.7794
0.009275,1.4583,18.8019
0.009276,1.44325,18.8235
0.009277,1.42818,18.8443
0.009278,1.4131,18.8642
0.009279,1.398,18.8832
0.00928,1.38289,18.9014
0.009281,1.41789,18.8455
0.009282,1.45289,18.7898
0.009283,1.48789,18.7342
0.009284,1.52289,18.6788
0.009285,1.55789,18.6235
0.009286,1.59289,18.5684
0.009287,1.57801,18.5977
0.009288,1.56312,18.6261
0.009289,1.54821,18.6538
0.00929,1.53327,18.6807
0.009291,1.51832,18.7066
0.009292,1.50334,18.7318
0.009293,1.48835,18.756
0.009294,1.47333,18.7794
0.009295,1.4583,18.8019
0.009296,1.44325,18.8235
0.009297,1.42818,18.8443
0.009298,1.4131,18.8642
0.009299,1.398,18.8832
0.0093,1.38289,18.9014
0.009301,1.41789,18.8455
0.009302,1.45289,18.7898
0.009303,1.48789,18.7342
0.009304,1.52289,18.6788
0.009305,1.55789,18.6235
0.009306,1.59289,18.5684
0.009307,1.57801,18.5977
0.009308,1.56312,18.6261
0.009309,1.54821,18.6538
0.00931,1.53327,18.6807
0.009311,1.51832,18.7066
0.009312,1.50334,18.7318
0.009313,1.48835,18.756
0.009314,1.47333,18.7794
0.009315,1.4583,18.8019
0.009316,1.44325,18.8235
0.009317,1.42818,18.8443
0.009318,1.4131,18.8642
0.009319,1.398,18.8832
0.00932,1.38289,18.9014
0.009321,1.41789,18.8455
0.009322,1.45289,18.7898
0.009323,1.48789,18.7342
0.009324,1.52289,18.6788
0.009325,1.55789,18.6235
0.009326,1.59289,18.5684
0.009327,1.57801,18.5977
0.009328,1.56312,18.6261
0.009329,1.54821,18.6538
0.00933,1.53327,18.6807
0.009331,1.51832,18.7066
0.009332,1.50334,18.7318
0.009333,1.48835,18.756
0.009334,1.47333,18.7794
0.009335,1.4583,18.8019
0.009336,1.44325,18.8235
0.009337,1.42818,18.8443
0.009338,1.4131,18.8642
0.009339,1.398,18.8832
0.00934,1.38289,18.9014
0.009341,1.41789,18.8455
0.009342,1.45289,18.7898
0.009343,1.48789,18.7342
0.009344,1.52289,18.6788
0.009345,1.55789,18.6235
0.009346,1.59289,18.5684
0.009347,1.57801,18.5977
0.009348,1.56312,18.6261
0.009349,1.54821,18.6538
0.00935,1.53327,18.6807
0.009351,1.51832,18.7066
0.009352,1.50334,18.7318
0.009353,1.48835,18.756
0.009354,1.47333,18.7794
0.009355,1.4583,18.8019
0.009356,1.44325,18.8235
0.009357,1.42818,18.8443
0.009358,1.4131,18.8642
0.009359,1.398,18.8832
0.00936,1.38289,18.9014
0.009361,1.41789,18.8455
0.009362,1.45289,18.7898
0.009363,1.48789,18.7342
0.009364,1.52289,18.6788
0.009365,1.55789,18.6235
0.009366,1.59289,18.5684
0.009367,1.57801,18.5977
0.009368,1.56312,18.6261
0.009369,1.54821,18.6538
0.00937,1.53327,18.6807
0.009371,1.51832,18.7066
0.009372,1.50334,18.7318
0.009373,1.48835,18.756
0.009374,1.47333,18.7794
0.009375,1.4583,18.8019
0.009376,1.44325,18.8235
0.009377,1.42818,18.8443
0.009378,1.4131,18.8642
0.009379,1.398,18.8832
0.00938,1.38289,18.9014
0.009381,1.41789,18.8455
0.009382,1.45289,18.7898
0.009383,1.48789,18.7342
0.009384,1.52289,18.6788
0.009385,1.55789,18.6235
0.009386,1.59289,18.5684
0.009387,1.57801,18.5977
0.009388,1.56312,18.6261
0.009389,1.54821,18.6538
0.00939,1.53327,18.6807
0.009391,1.51832,18.7066
0.009392,1.50334,18.7318
0.009393,1.48835,18.756
0.009394,1.47333,18.7794
0.009395,1.4583,18.8019
0.009396,1.44325,18.8235
0.009397,1.42818,18.8443
0.009398,1.4131,18.8642
0.009399,1.398,18.8832
0.0094,1.38288,18.9014
0.009401,1.41788,18.8455
0.009402,1.45288,18.7898
0.009403,1.48788,18.7342
0.009404,1.52288,18.6788
0.009405,1.55788,18.6235
0.009406,1.59288,18.5684
0.009407,1.57801,18.5977
0.009408,1.56312,18.6261
0.009409,1.54821,18.6538
0.00941,1.53327,18.6807
0.009411,1.51832,18.7066
0.009412,1.50334,18.7318
0.009413,1.48835,18.756
0.009414,1.47333,18.7794
0.009415,1.4583,18.8019
0.009416,1.44325,18.8235
0.009417,1.42818,18.8443
0.009418,1.4131,18.8642
0.009419,1.398,18.8832
0.00942,1.38288,18.9014
0.009421,1.41788,18.8455
0.009422,1.45288,18.7898
0.009423,1.48788,18.7342
0.009424,1.52288,18.6788
0.009425,1.55788,18.6235
0.009426,1.59288,18.5684
0.009427,1.57801,18.5977
0.009428,1.56312,18.6261
0.009429,1.5482,18.6538
0.00943,1.53327,18.6807
0.009431,1.51832,18.7066
0.009432,1.50334,18.7318
0.009433,1.48835,18.756
0.009434,1.47333,18.7794
0.009435,1.4583,18.8019
0.009436,1.44325,18.8235
0.009437,1.42818,18.8443
0.009438,1.4131,18.8642
0.009439,1.398,18.8832
0.00944,1.38288,18.9014
0.009441,1.41788,18.8455
0.009442,1.45288,18.7898
0.009443,1.48788,18.7342
0.009444,1.52288,18.6788
0.009445,1.55788,18.6235
0.009446,1.59288,18.5684
0.009447,1.57801,18.5977
0.009448,1.56312,18.6261
0.009449,1.5482,18.6538
0.00945,1.53327,18.6807
0.009451,1.51832,18.7066
0.009452,1.50334,18.7318
0.009453,1.48835,18.756
0.009454,1.47333,18.7794
0.009455,1.4583,18.8019
0.009456,1.44325,18.8235
0.009457,1.42818,18.8443
0.009458,1.4131,18.8642
0.009459,1.398,18.8832
0.00946,1.38288,18.9014
0.009461,1.41788,18.8455
0.009462,1.45288,18.7898
0.009463,1.48788,18.7342
0.009464,1.52288,18.6788
0.009465,1.55788,18.6235
0.009466,1.59288,18.5684
0.009467,1.57801,18.5977
0.009468,1.56312,18.6261
0.009469,1.5482,18.6538
0.00947,1.53327,18.6807
0.009471,1.51832,18.7066
0.009472,1.50334,18.7318
0.009473,1.48834,18.756
0.009474,1.47333,18.7794
0.009475,1.4583,18.8019
0.009476,1.44325,18.8235
0.009477,1.42818,18.8443
0.009478,1.4131,18.8642
0.009479,1.398,18.8832
0.00948,1.38288,18.9014
0.009481,1.41788,18.8455
0.009482,1.45288,18.7898
0.009483,1.48788,18.7342
0.009484,1.52288,18.6788
0.009485,1.55788,18.6235
0.009486,1.59288,18.5684
0.009487,1.57801,18.5977
0.009488,1.56312,18.6261
0.009489,1.5482,18.6538
0.00949,1.53327,18.6807
0.009491,1.51832,18.7066
0.009492,1.50334,18.7318
0.009493,1.48834,18.756
0.009494,1.47333,18.7794
0.009495,1.4583,18.8019
0.009496,1.44325,18.8235
0.009497,1.42818,18.8443
0.009498,1.4131,18.8642
0.009499,1.398,18.8832
0.0095,1.38288,18.9014
0.009501,1.41788,18.8455
0.009502,1.45288,18.7898
0.009503,1.48788,18.7342
0.009504,1.52288,18.6788
0.009505,1.55788,18.6235
0.009506,1.59288,18.5684
0.009507,1.57801,18.5977
0.009508,1.56312,18.6261
0.009509,1.5482,18.6538
0.00951,1.53327,18.6807
0.009511,1.51832,18.7066
0.009512,1.50334,18.7318
0.009513,1.48834,18.756
0.009514,1.47333,18.7794
0.009515,1.4583,18.8019
0.009516,1.44325,18.8235
0.009517,1.42818,18.8443
0.009518,1.4131,18.8642
0.009519,1.398,18.8832
0.00952,1.38288,18.9014
0.009521,1.41788,18.8455
0.009522,1.45288,18.7898
0.009523,1.48788,18.7342
0.009524,1.52288,18.6788
0.009525,1.55788,18.6235
0.009526,1.59288,18.5684
0.009527,1.57801,18.5977
0.009528,1.56312,18.6261
0.009529,1.5482,18.6538
0.00953,1.53327,18.6807
0.009531,1.51832,18.7066
0.009532,1.50334,18.7318
0.009533,1.48834,18.756
0.009534,1.47333,18.7794
0.009535,1.4583,18.8019
0.009536,1.44325,18.8235
0.009537,1.42818,18.8443
0.009538,1.4131,18.8642
0.009539,1.398,18.8832
0.00954,1.38288,18.9014
0.009541,1.41788,18.8455
0.009542,1.45288,18.7898
0.009543,1.48788,18.7342
0.009544,1.52288,18.6788
0.009545,1.55788,18.6235
0.009546,1.59288,18.5684
