Time,iL,v,V1,V2
0.029315,9.60966,-32.9703,1,0
0.029316,9.54369,-33.0001,1,0
0.029317,9.47766,-33.0292,1,0
0.029318,9.41157,-33.0575,1,0
0.029319,9.34543,-33.0852,1,0
0.02932,9.27923,-33.1121,1,0
0.029321,9.21298,-33.1383,1,0
0.029322,9.14668,-33.1638,1,0
0.029323,9.08033,-33.1886,1,0
0.029324,9.01392,-33.2127,1,0
0.029325,8.94748,-33.236,1,0
0.029326,8.88098,-33.2587,1,0
0.029327,8.81444,-33.2806,1,0
0.029328,8.74786,-33.3018,1,0
0.029329,8.68123,-33.3224,1,0
0.02933,8.61457,-33.3422,1,0
0.029331,8.54787,-33.3613,1,0
0.029332,8.48112,-33.3797,1,0
0.029333,8.41435,-33.3974,1,0
0.029334,8.34754,-33.4144,1,0
0.029335,8.28069,-33.4307,1,0
0.029336,8.21381,-33.4463,1,0
0.029337,8.14691,-33.4612,1,0
0.029338,8.07997,-33.4754,1,0
0.029339,8.013,-33.4889,1,0
0.02934,7.94601,-33.5017,1,0
0.029341,7.879,-33.5138,1,0
0.029342,7.81196,-33.5252,1,0
0.029343,7.7449,-33.5359,1,0
0.029344,7.67782,-33.546,1,0
0.029345,7.61071,-33.5553,1,0
0.029346,7.54359,-33.564,1,0
0.029347,7.47646,-33.5719,1,0
0.029348,7.40931,-33.5792,1,0
0.029349,7.34214,-33.5858,1,0
0.02935,7.27496,-33.5917,1,0
0.029351,7.20778,-33.5969,1,0
0.029352,7.14058,-33.6015,1,0
0.029353,7.07337,-33.6053,1,0
0.029354,7.00616,-33.6085,1,0
0.029355,6.93894,-33.611,1,0
0.029356,6.87171,-33.6128,1,0
0.029357,6.80449,-33.614,1,0
0.029358,6.73726,-33.6145,1,0
0.029359,6.67003,-33.6143,1,0
0.02936,6.6028,-33.6134,1,0
0.029361,6.6988,-33.5463,0,1
0.029362,6.7948,-33.4793,0,1
0.029363,6.8908,-33.4124,0,1
0.029364,6.9868,-33.3457,0,1
0.029365,7.0828,-33.279,0,1
0.029366,7.1788,-33.2125,0,1
0.029367,7.2748,-33.1462,0,1
0.029368,7.3708,-33.08,0,1
0.029369,7.4668,-33.0139,0,1
0.02937,7.5628,-32.9479,0,1
0.029371,7.6588,-32.8821,0,1
0.029372,7.7548,-32.8164,0,1
0.029373,7.8508,-32.7508,0,1
0.029374,7.9468,-32.6854,0,1
0.029375,8.0428,-32.6201,0,1
0.029376,8.1388,-32.5549,0,1
0.029377,8.2348,-32.4898,0,1
0.029378,8.3308,-32.4249,0,1
0.029379,8.4268,-32.3601,0,1
0.02938,8.5228,-32.2955,0,1
0.029381,8.6188,-32.231,0,1
0.029382,8.7148,-32.1666,0,1
0.029383,8.8108,-32.1023,0,1
0.029384,8.9068,-32.0382,0,1
0.029385,9.0028,-31.9741,0,1
0.029386,9.0988,-31.9103,0,1
0.029387,9.1948,-31.8465,0,1
0.029388,9.2908,-31.7829,0,1
0.029389,9.3868,-31.7194,0,1
0.02939,9.48279,-31.656,0,1
0.029391,9.57879,-31.5927,0,1
0.029392,9.67479,-31.5296,0,1
0.029393,9.77079,-31.4666,0,1
0.029394,9.86679,-31.4038,0,1
0.029395,9.96279,-31.341,0,1
0.029396,10.0588,-31.2784,0,1
0.029397,10.1548,-31.2159,0,1
0.029398,10.2508,-31.1535,0,1
0.029399,10.3468,-31.0913,0,1
0.0294,10.4428,-31.0292,0,1
0.029401,10.5388,-30.9672,0,1
0.029402,10.6348,-30.9053,0,1
0.029403,10.7308,-30.8435,0,1
0.029404,10.8268,-30.7819,0,1
0.029405,10.9228,-30.7204,0,1
0.029406,11.0188,-30.659,0,1
0.029407,11.1148,-30.5978,0,1
0.029408,11.2108,-30.5366,0,1
0.029409,11.3068,-30.4756,0,1
0.02941,11.4028,-30.4147,0,1
0.029411,11.4988,-30.354,0,1
0.029412,11.5948,-30.2933,0,1
0.029413,11.6908,-30.2328,0,1
0.029414,11.7868,-30.1724,0,1
0.029415,11.8828,-30.1121,0,1
0.029416,11.9788,-30.0519,0,1
0.029417,12.0748,-29.9919,0,1
0.029418,12.1708,-29.932,0,1
0.029419,12.2668,-29.8722,0,1
0.02942,12.3628,-29.8125,0,1
0.029421,12.4588,-29.7529,0,1
0.029422,12.5548,-29.6935,0,1
0.029423,12.6508,-29.6342,0,1
0.029424,12.7468,-29.5749,0,1
0.029425,12.8428,-29.5159,0,1
0.029426,12.9388,-29.4569,0,1
0.029427,13.0348,-29.398,0,1
0.029428,13.1308,-29.3393,0,1
0.029429,13.2268,-29.2807,0,1
0.02943,13.3228,-29.2222,0,1
0.029431,13.4188,-29.1638,0,1
0.029432,13.5148,-29.1055,0,1
0.029433,13.6108,-29.0474,0,1
0.029434,13.7068,-28.9893,0,1
0.029435,13.8028,-28.9314,0,1
0.029436,13.8988,-28.8736,0,1
0.029437,13.9948,-28.8159,0,1
0.029438,14.0908,-28.7583,0,1
0.029439,14.1868,-28.7009,0,1
0.02944,14.2828,-28.6435,0,1
0.029441,14.2254,-28.7285,1,0
0.029442,14.1678,-28.8127,1,0
0.029443,14.1101,-28.8964,1,0
0.029444,14.0522,-28.9794,1,0
0.029445,13.9942,-29.0616,1,0
0.029446,13.936,-29.143,1,0
0.029447,13.8776,-29.2237,1,0
0.029448,13.8191,-29.3037,1,0
0.029449,13.7604,-29.3829,1,0
0.02945,13.7015,-29.4613,1,0
0.029451,13.6425,-29.5391,1,0
0.029452,13.5834,-29.616,1,0
0.029453,13.5241,-29.6923,1,0
0.029454,13.4646,-29.7677,1,0
0.029455,13.405,-29.8425,1,0
0.029456,13.3452,-29.9165,1,0
0.029457,13.2853,-29.9897,1,0
0.029458,13.2253,-30.0622,1,0
0.029459,13.1651,-30.134,1,0
0.02946,13.1047,-30.205,1,0
0.029461,13.0443,-30.2752,1,0
0.029462,12.9836,-30.3448,1,0
0.029463,12.9229,-30.4135,1,0
0.029464,12.862,-30.4816,1,0
0.029465,12.801,-30.5489,1,0
0.029466,12.7398,-30.6154,1,0
0.029467,12.6785,-30.6812,1,0
0.029468,12.6171,-30.7462,1,0
0.029469,12.5555,-30.8105,1,0
0.02947,12.4938,-30.8741,1,0
0.029471,12.432,-30.9369,1,0
0.029472,12.3701,-30.999,1,0
0.029473,12.308,-31.0603,1,0
0.029474,12.2458,-31.1209,1,0
0.029475,12.1835,-31.1808,1,0
0.029476,12.1211,-31.2399,1,0
0.029477,12.0586,-31.2982,1,0
0.029478,11.9959,-31.3558,1,0
0.029479,11.9331,-31.4127,1,0
0.02948,11.8703,-31.4689,1,0
0.029481,11.8073,-31.5243,1,0
0.029482,11.7442,-31.5789,1,0
0.029483,11.681,-31.6328,1,0
0.029484,11.6176,-31.686,1,0
0.029485,11.5542,-31.7384,1,0
0.029486,11.4907,-31.7901,1,0
0.029487,11.4271,-31.8411,1,0
0.029488,11.3633,-31.8913,1,0
0.029489,11.2995,-31.9408,1,0
0.02949,11.2356,-31.9895,1,0
0.029491,11.1715,-32.0375,1,0
0.029492,11.1074,-32.0848,1,0
0.029493,11.0432,-32.1313,1,0
0.029494,10.9789,-32.1771,1,0
0.029495,10.9145,-32.2222,1,0
0.029496,10.85,-32.2666,1,0
0.029497,10.7854,-32.3102,1,0
0.029498,10.7208,-32.353,1,0
0.029499,10.656,-32.3952,1,0
0.0295,10.5912,-32.4366,1,0
0.029501,10.5263,-32.4772,1,0
0.029502,10.4613,-32.5172,1,0
0.029503,10.3962,-32.5564,1,0
0.029504,10.331,-32.5949,1,0
0.029505,10.2658,-32.6326,1,0
0.029506,10.2005,-32.6697,1,0
0.029507,10.1351,-32.706,1,0
0.029508,10.0697,-32.7415,1,0
0.029509,10.0042,-32.7764,1,0
0.02951,9.93858,-32.8105,1,0
0.029511,9.87292,-32.8439,1,0
0.029512,9.8072,-32.8766,1,0
0.029513,9.74142,-32.9086,1,0
0.029514,9.67557,-32.9398,1,0
0.029515,9.60966,-32.9703,1,0
0.029516,9.54369,-33.0001,1,0
0.029517,9.47766,-33.0292,1,0
0.029518,9.41157,-33.0575,1,0
0.029519,9.34543,-33.0852,1,0
0.02952,9.27923,-33.1121,1,0
0.029521,9.21298,-33.1383,1,0
0.029522,9.14668,-33.1638,1,0
0.029523,9.08033,-33.1886,1,0
0.029524,9.01392,-33.2127,1,0
0.029525,8.94748,-33.236,1,0
0.029526,8.88098,-33.2587,1,0
0.029527,8.81444,-33.2806,1,0
0.029528,8.74786,-33.3018,1,0
0.029529,8.68123,-33.3224,1,0
0.02953,8.61457,-33.3422,1,0
0.029531,8.54787,-33.3613,1,0
0.029532,8.48112,-33.3797,1,0
0.029533,8.41435,-33.3974,1,0
0.029534,8.34754,-33.4144,1,0
0.029535,8.28069,-33.4307,1,0
0.029536,8.21381,-33.4463,1,0
0.029537,8.14691,-33.4612,1,0
0.029538,8.07997,-33.4754,1,0
0.029539,8.013,-33.4889,1,0
0.02954,7.94601,-33.5017,1,0
0.029541,7.879,-33.5138,1,0
0.029542,7.81196,-33.5252,1,0
0.029543,7.7449,-33.5359,1,0
0.029544,7.67782,-33.546,1,0
0.029545,7.61071,-33.5553,1,0
0.029546,7.54359,-33.564,1,0
0.029547,7.47646,-33.5719,1,0
0.029548,7.40931,-33.5792,1,0
0.029549,7.34214,-33.5858,1,0
0.02955,7.27496,-33.5917,1,0
0.029551,7.20778,-33.5969,1,0
0.029552,7.14058,-33.6015,1,0
0.029553,7.07337,-33.6053,1,0
0.029554,7.00616,-33.6085,1,0
0.029555,6.93894,-33.611,1,0
0.029556,6.87171,-33.6128,1,0
0.029557,6.80449,-33.614,1,0
0.029558,6.73726,-33.6145,1,0
0.029559,6.67003,-33.6143,1,0
0.02956,6.6028,-33.6134,1,0
0.029561,6.6988,-33.5463,0,1
0.029562,6.7948,-33.4793,0,1
0.029563,6.8908,-33.4124,0,1
0.029564,6.9868,-33.3457,0,1
0.029565,7.0828,-33.279,0,1
0.029566,7.1788,-33.2125,0,1
0.029567,7.2748,-33.1462,0,1
0.029568,7.3708,-33.08,0,1
0.029569,7.4668,-33.0139,0,1
0.02957,7.5628,-32.9479,0,1
0.029571,7.6588,-32.8821,0,1
0.029572,7.7548,-32.8164,0,1
0.029573,7.8508,-32.7508,0,1
0.029574,7.9468,-32.6854,0,1
0.029575,8.0428,-32.6201,0,1
0.029576,8.1388,-32.5549,0,1
0.029577,8.2348,-32.4898,0,1
0.029578,8.3308,-32.4249,0,1
0.029579,8.4268,-32.3601,0,1
0.02958,8.5228,-32.2955,0,1
0.029581,8.6188,-32.231,0,1
0.029582,8.7148,-32.1666,0,1
0.029583,8.8108,-32.1023,0,1
0.029584,8.9068,-32.0382,0,1
0.029585,9.0028,-31.9741,0,1
0.029586,9.0988,-31.9103,0,1
0.029587,9.1948,-31.8465,0,1
0.029588,9.2908,-31.7829,0,1
0.029589,9.3868,-31.7194,0,1
0.02959,9.48279,-31.656,0,1
0.029591,9.57879,-31.5927,0,1
0.029592,9.67479,-31.5296,0,1
0.029593,9.77079,-31.4666,0,1
0.029594,9.86679,-31.4038,0,1
0.029595,9.96279,-31.341,0,1
0.029596,10.0588,-31.2784,0,1
0.029597,10.1548,-31.2159,0,1
0.029598,10.2508,-31.1535,0,1
0.029599,10.3468,-31.0913,0,1
0.0296,10.4428,-31.0292,0,1
0.029601,10.5388,-30.9672,0,1
0.029602,10.6348,-30.9053,0,1
0.029603,10.7308,-30.8435,0,1
0.029604,10.8268,-30.7819,0,1
0.029605,10.9228,-30.7204,0,1
0.029606,11.0188,-30.659,0,1
0.029607,11.1148,-30.5978,0,1
0.029608,11.2108,-30.5366,0,1
0.029609,11.3068,-30.4756,0,1
0.02961,11.4028,-30.4147,0,1
0.029611,11.4988,-30.354,0,1
0.029612,11.5948,-30.2933,0,1
0.029613,11.6908,-30.2328,0,1
0.029614,11.7868,-30.1724,0,1
0.029615,11.8828,-30.1121,0,1
0.029616,11.9788,-30.0519,0,1
0.029617,12.0748,-29.9919,0,1
0.029618,12.1708,-29.932,0,1
0.029619,12.2668,-29.8722,0,1
0.02962,12.3628,-29.8125,0,1
0.029621,12.4588,-29.7529,0,1
0.029622,12.5548,-29.6935,0,1
0.029623,12.6508,-29.6342,0,1
0.029624,12.7468,-29.5749,0,1
0.029625,12.8428,-29.5159,0,1
0.029626,12.9388,-29.4569,0,1
0.029627,13.0348,-29.398,0,1
0.029628,13.1308,-29.3393,0,1
0.029629,13.2268,-29.2807,0,1
0.02963,13.3228,-29.2222,0,1
0.029631,13.4188,-29.1638,0,1
0.029632,13.5148,-29.1055,0,1
0.029633,13.6108,-29.0474,0,1
0.029634,13.7068,-28.9893,0,1
0.029635,13.8028,-28.9314,0,1
0.029636,13.8988,-28.8736,0,1
0.029637,13.9948,-28.8159,0,1
0.029638,14.0908,-28.7583,0,1
0.029639,14.1868,-28.7009,0,1
0.02964,14.2828,-28.6435,0,1
0.029641,14.2254,-28.7285,1,0
0.029642,14.1678,-28.8127,1,0
0.029643,14.1101,-28.8964,1,0
0.029644,14.0522,-28.9794,1,0
0.029645,13.9942,-29.0616,1,0
0.029646,13.936,-29.143,1,0
0.029647,13.8776,-29.2237,1,0
0.029648,13.8191,-29.3037,1,0
0.029649,13.7604,-29.3829,1,0
0.02965,13.7015,-29.4613,1,0
0.029651,13.6425,-29.5391,1,0
0.029652,13.5834,-29.616,1,0
0.029653,13.5241,-29.6923,1,0
0.029654,13.4646,-29.7677,1,0
0.029655,13.405,-29.8425,1,0
0.029656,13.3452,-29.9165,1,0
0.029657,13.2853,-29.9897,1,0
0.029658,13.2253,-30.0622,1,0
0.029659,13.1651,-30.134,1,0
0.02966,13.1047,-30.205,1,0
0.029661,13.0443,-30.2752,1,0
0.029662,12.9836,-30.3448,1,0
0.029663,12.9229,-30.4135,1,0
0.029664,12.862,-30.4816,1,0
0.029665,12.801,-30.5489,1,0
0.029666,12.7398,-30.6154,1,0
0.029667,12.6785,-30.6812,1,0
0.029668,12.6171,-30.7462,1,0
0.029669,12.5555,-30.8105,1,0
0.02967,12.4938,-30.8741,1,0
0.029671,12.432,-30.9369,1,0
0.029672,12.3701,-30.999,1,0
0.029673,12.308,-31.0603,1,0
0.029674,12.2458,-31.1209,1,0
0.029675,12.1835,-31.1808,1,0
0.029676,12.1211,-31.2399,1,0
0.029677,12.0586,-31.2982,1,0
0.029678,11.9959,-31.3558,1,0
0.029679,11.9331,-31.4127,1,0
0.02968,11.8703,-31.4689,1,0
0.029681,11.8073,-31.5243,1,0
0.029682,11.7442,-31.5789,1,0
0.029683,11.681,-31.6328,1,0
0.029684,11.6176,-31.686,1,0
0.029685,11.5542,-31.7384,1,0
0.029686,11.4907,-31.7901,1,0
0.029687,11.4271,-31.8411,1,0
0.029688,11.3633,-31.8913,1,0
0.029689,11.2995,-31.9408,1,0
0.02969,11.2356,-31.9895,1,0
0.029691,11.1715,-32.0375,1,0
0.029692,11.1074,-32.0848,1,0
0.029693,11.0432,-32.1313,1,0
0.029694,10.9789,-32.1771,1,0
0.029695,10.9145,-32.2222,1,0
0.029696,10.85,-32.2666,1,0
0.029697,10.7854,-32.3102,1,0
0.029698,10.7208,-32.353,1,0
0.029699,10.656,-32.3952,1,0
0.0297,10.5912,-32.4366,1,0
0.029701,10.5263,-32.4772,1,0
0.029702,10.4613,-32.5172,1,0
0.029703,10.3962,-32.5564,1,0
0.029704,10.331,-32.5949,1,0
0.029705,10.2658,-32.6326,1,0
0.029706,10.2005,-32.6697,1,0
0.029707,10.1351,-32.706,1,0
0.029708,10.0697,-32.7415,1,0
0.029709,10.0042,-32.7764,1,0
0.02971,9.93858,-32.8105,1,0
0.029711,9.87292,-32.8439,1,0
0.029712,9.8072,-32.8766,1,0
0.029713,9.74142,-32.9086,1,0
0.029714,9.67557,-32.9398,1,0
0.029715,9.60966,-32.9703,1,0
0.029716,9.54369,-33.0001,1,0
0.029717,9.47766,-33.0292,1,0
0.029718,9.41157,-33.0575,1,0
0.029719,9.34543,-33.0852,1,0
0.02972,9.27923,-33.1121,1,0
0.029721,9.21298,-33.1383,1,0
0.029722,9.14668,-33.1638,1,0
0.029723,9.08033,-33.1886,1,0
0.029724,9.01392,-33.2127,1,0
0.029725,8.94748,-33.236,1,0
0.029726,8.88098,-33.2587,1,0
0.029727,8.81444,-33.2806,1,0
0.029728,8.74786,-33.3018,1,0
0.029729,8.68123,-33.3224,1,0
0.02973,8.61457,-33.3422,1,0
0.029731,8.54787,-33.3613,1,0
0.029732,8.48112,-33.3797,1,0
0.029733,8.41435,-33.3974,1,0
0.029734,8.34754,-33.4144,1,0
0.029735,8.28069,-33.4307,1,0
0.029736,8.21381,-33.4463,1,0
0.029737,8.14691,-33.4612,1,0
0.029738,8.07997,-33.4754,1,0
0.029739,8.013,-33.4889,1,0
0.02974,7.94601,-33.5017,1,0
0.029741,7.879,-33.5138,1,0
0.029742,7.81196,-33.5252,1,0
0.029743,7.7449,-33.5359,1,0
0.029744,7.67782,-33.546,1,0
0.029745,7.61071,-33.5553,1,0
0.029746,7.54359,-33.564,1,0
0.029747,7.47646,-33.5719,1,0
0.029748,7.40931,-33.5792,1,0
0.029749,7.34214,-33.5858,1,0
0.02975,7.27496,-33.5917,1,0
0.029751,7.20778,-33.5969,1,0
0.029752,7.14058,-33.6015,1,0
0.029753,7.07337,-33.6053,1,0
0.029754,7.00616,-33.6085,1,0
0.029755,6.93894,-33.611,1,0
0.029756,6.87171,-33.6128,1,0
0.029757,6.80449,-33.614,1,0
0.029758,6.73726,-33.6145,1,0
0.029759,6.67003,-33.6143,1,0
0.02976,6.6028,-33.6134,1,0
0.029761,6.6988,-33.5463,0,1
0.029762,6.7948,-33.4793,0,1
0.029763,6.8908,-33.4124,0,1
0.029764,6.9868,-33.3457,0,1
0.029765,7.0828,-33.279,0,1
0.029766,7.1788,-33.2125,0,1
0.029767,7.2748,-33.1462,0,1
0.029768,7.3708,-33.08,0,1
0.029769,7.4668,-33.0139,0,1
0.02977,7.5628,-32.9479,0,1
0.029771,7.6588,-32.8821,0,1
0.029772,7.7548,-32.8164,0,1
0.029773,7.8508,-32.7508,0,1
0.029774,7.9468,-32.6854,0,1
0.029775,8.0428,-32.6201,0,1
0.029776,8.1388,-32.5549,0,1
0.029777,8.2348,-32.4898,0,1
0.029778,8.3308,-32.4249,0,1
0.029779,8.4268,-32.3601,0,1
0.02978,8.5228,-32.2955,0,1
0.029781,8.6188,-32.231,0,1
0.029782,8.7148,-32.1666,0,1
0.029783,8.8108,-32.1023,0,1
0.029784,8.9068,-32.0382,0,1
0.029785,9.0028,-31.9741,0,1
0.029786,9.0988,-31.9103,0,1
0.029787,9.1948,-31.8465,0,1
0.029788,9.2908,-31.7829,0,1
0.029789,9.3868,-31.7194,0,1
0.02979,9.48279,-31.656,0,1
0.029791,9.57879,-31.5927,0,1
0.029792,9.67479,-31.5296,0,1
0.029793,9.77079,-31.4666,0,1
0.029794,9.86679,-31.4038,0,1
0.029795,9.96279,-31.341,0,1
0.029796,10.0588,-31.2784,0,1
0.029797,10.1548,-31.2159,0,1
0.029798,10.2508,-31.1535,0,1
0.029799,10.3468,-31.0913,0,1
0.0298,10.4428,-31.0292,0,1
0.029801,10.5388,-30.9672,0,1
0.029802,10.6348,-30.9053,0,1
0.029803,10.7308,-30.8435,0,1
0.029804,10.8268,-30.7819,0,1
0.029805,10.9228,-30.7204,0,1
0.029806,11.0188,-30.659,0,1
0.029807,11.1148,-30.5978,0,1
0.029808,11.2108,-30.5366,0,1
0.029809,11.3068,-30.4756,0,1
0.02981,11.4028,-30.4147,0,1
0.029811,11.4988,-30.354,0,1
0.029812,11.5948,-30.2933,0,1
0.029813,11.6908,-30.2328,0,1
0.029814,11.7868,-30.1724,0,1
0.029815,11.8828,-30.1121,0,1
0.029816,11.9788,-30.0519,0,1
0.029817,12.0748,-29.9919,0,1
0.029818,12.1708,-29.932,0,1
0.029819,12.2668,-29.8722,0,1
0.02982,12.3628,-29.8125,0,1
0.029821,12.4588,-29.7529,0,1
0.029822,12.5548,-29.6935,0,1
0.029823,12.6508,-29.6342,0,1
0.029824,12.7468,-29.5749,0,1
0.029825,12.8428,-29.5159,0,1
0.029826,12.9388,-29.4569,0,1
0.029827,13.0348,-29.398,0,1
0.029828,13.1308,-29.3393,0,1
0.029829,13.2268,-29.2807,0,1
0.02983,13.3228,-29.2222,0,1
0.029831,13.4188,-29.1638,0,1
0.029832,13.5148,-29.1055,0,1
0.029833,13.6108,-29.0474,0,1
0.029834,13.7068,-28.9893,0,1
0.029835,13.8028,-28.9314,0,1
0.029836,13.8988,-28.8736,0,1
0.029837,13.9948,-28.8159,0,1
0.029838,14.0908,-28.7583,0,1
0.029839,14.1868,-28.7009,0,1
0.02984,14.2828,-28.6435,0,1
0.029841,14.2254,-28.7285,1,0
0.029842,14.1678,-28.8127,1,0
0.029843,14.1101,-28.8964,1,0
0.029844,14.0522,-28.9794,1,0
0.029845,13.9942,-29.0616,1,0
0.029846,13.936,-29.143,1,0
0.029847,13.8776,-29.2237,1,0
0.029848,13.8191,-29.3037,1,0
0.029849,13.7604,-29.3829,1,0
0.02985,13.7015,-29.4613,1,0
0.029851,13.6425,-29.5391,1,0
0.029852,13.5834,-29.616,1,0
0.029853,13.5241,-29.6923,1,0
0.029854,13.4646,-29.7677,1,0
0.029855,13.405,-29.8425,1,0
0.029856,13.3452,-29.9165,1,0
0.029857,13.2853,-29.9897,1,0
0.029858,13.2253,-30.0622,1,0
0.029859,13.1651,-30.134,1,0
0.02986,13.1047,-30.205,1,0
0.029861,13.0443,-30.2752,1,0
0.029862,12.9836,-30.3448,1,0
0.029863,12.9229,-30.4135,1,0
0.029864,12.862,-30.4816,1,0
0.029865,12.801,-30.5489,1,0
0.029866,12.7398,-30.6154,1,0
0.029867,12.6785,-30.6812,1,0
0.029868,12.6171,-30.7462,1,0
0.029869,12.5555,-30.8105,1,0
0.02987,12.4938,-30.8741,1,0
0.029871,12.432,-30.9369,1,0
0.029872,12.3701,-30.999,1,0
0.029873,12.308,-31.0603,1,0
0.029874,12.2458,-31.1209,1,0
0.029875,12.1835,-31.1808,1,0
0.029876,12.1211,-31.2399,1,0
0.029877,12.0586,-31.2982,1,0
0.029878,11.9959,-31.3558,1,0
0.029879,11.9331,-31.4127,1,0
0.02988,11.8703,-31.4689,1,0
0.029881,11.8073,-31.5243,1,0
0.029882,11.7442,-31.5789,1,0
0.029883,11.681,-31.6328,1,0
0.029884,11.6176,-31.686,1,0
0.029885,11.5542,-31.7384,1,0
0.029886,11.4907,-31.7901,1,0
0.029887,11.4271,-31.8411,1,0
0.029888,11.3633,-31.8913,1,0
0.029889,11.2995,-31.9408,1,0
0.02989,11.2356,-31.9895,1,0
0.029891,11.1715,-32.0375,1,0
0.029892,11.1074,-32.0848,1,0
0.029893,11.0432,-32.1313,1,0
0.029894,10.9789,-32.1771,1,0
0.029895,10.9145,-32.2222,1,0
0.029896,10.85,-32.2666,1,0
0.029897,10.7854,-32.3102,1,0
0.029898,10.7208,-32.353,1,0
0.029899,10.656,-32.3952,1,0
0.0299,10.5912,-32.4366,1,0
0.029901,10.5263,-32.4772,1,0
0.029902,10.4613,-32.5172,1,0
0.029903,10.3962,-32.5564,1,0
0.029904,10.331,-32.5949,1,0
0.029905,10.2658,-32.6326,1,0
0.029906,10.2005,-32.6697,1,0
0.029907,10.1351,-32.706,1,0
0.029908,10.0697,-32.7415,1,0
0.029909,10.0042,-32.7764,1,0
0.02991,9.93858,-32.8105,1,0
0.029911,9.87292,-32.8439,1,0
0.029912,9.8072,-32.8766,1,0
0.029913,9.74142,-32.9086,1,0
0.029914,9.67557,-32.9398,1,0
0.029915,9.60966,-32.9703,1,0
0.029916,9.54369,-33.0001,1,0
0.029917,9.47766,-33.0292,1,0
0.029918,9.41157,-33.0575,1,0
0.029919,9.34543,-33.0852,1,0
0.02992,9.27923,-33.1121,1,0
0.029921,9.21298,-33.1383,1,0
0.029922,9.14668,-33.1638,1,0
0.029923,9.08033,-33.1886,1,0
0.029924,9.01392,-33.2127,1,0
0.029925,8.94748,-33.236,1,0
0.029926,8.88098,-33.2587,1,0
0.029927,8.81444,-33.2806,1,0
0.029928,8.74786,-33.3018,1,0
0.029929,8.68123,-33.3224,1,0
0.02993,8.61457,-33.3422,1,0
0.029931,8.54787,-33.3613,1,0
0.029932,8.48112,-33.3797,1,0
0.029933,8.41435,-33.3974,1,0
0.029934,8.34754,-33.4144,1,0
0.029935,8.28069,-33.4307,1,0
0.029936,8.21381,-33.4463,1,0
0.029937,8.14691,-33.4612,1,0
0.029938,8.07997,-33.4754,1,0
0.029939,8.013,-33.4889,1,0
0.02994,7.94601,-33.5017,1,0
0.029941,7.879,-33.5138,1,0
0.029942,7.81196,-33.5252,1,0
0.029943,7.7449,-33.5359,1,0
0.029944,7.67782,-33.546,1,0
0.029945,7.61071,-33.5553,1,0
0.029946,7.54359,-33.564,1,0
0.029947,7.47646,-33.5719,1,0
0.029948,7.40931,-33.5792,1,0
0.029949,7.34214,-33.5858,1,0
0.02995,7.27496,-33.5917,1,0
0.029951,7.20778,-33.5969,1,0
0.029952,7.14058,-33.6015,1,0
0.029953,7.07337,-33.6053,1,0
0.029954,7.00616,-33.6085,1,0
0.029955,6.93894,-33.611,1,0
0.029956,6.87171,-33.6128,1,0
0.029957,6.80449,-33.614,1,0
0.029958,6.73726,-33.6145,1,0
0.029959,6.67003,-33.6143,1,0
0.02996,6.6028,-33.6134,1,0
0.029961,6.6988,-33.5463,0,1
0.029962,6.7948,-33.4793,0,1
0.029963,6.8908,-33.4124,0,1
0.029964,6.9868,-33.3457,0,1
0.029965,7.0828,-33.279,0,1
0.029966,7.1788,-33.2125,0,1
0.029967,7.2748,-33.1462,0,1
0.029968,7.3708,-33.08,0,1
0.029969,7.4668,-33.0139,0,1
0.02997,7.5628,-32.9479,0,1
0.029971,7.6588,-32.8821,0,1
0.029972,7.7548,-32.8164,0,1
0.029973,7.8508,-32.7508,0,1
0.029974,7.9468,-32.6854,0,1
0.029975,8.0428,-32.6201,0,1
0.029976,8.1388,-32.5549,0,1
0.029977,8.2348,-32.4898,0,1
0.029978,8.3308,-32.4249,0,1
0.029979,8.4268,-32.3601,0,1
0.02998,8.5228,-32.2955,0,1
0.029981,8.6188,-32.231,0,1
0.029982,8.7148,-32.1666,0,1
0.029983,8.8108,-32.1023,0,1
0.029984,8.9068,-32.0382,0,1
0.029985,9.0028,-31.9741,0,1
0.029986,9.0988,-31.9103,0,1
0.029987,9.1948,-31.8465,0,1
0.029988,9.2908,-31.7829,0,1
0.029989,9.3868,-31.7194,0,1
0.02999,9.48279,-31.656,0,1
0.029991,9.57879,-31.5927,0,1
0.029992,9.67479,-31.5296,0,1
0.029993,9.77079,-31.4666,0,1
0.029994,9.86679,-31.4038,0,1
0.029995,9.96279,-31.341,0,1
0.029996,10.0588,-31.2784,0,1
0.029997,10.1548,-31.2159,0,1
0.029998,10.2508,-31.1535,0,1
0.029999,10.3468,-31.0913,0,1
0.03,10.4428,-31.0292,0,1
0.030001,10.5388,-30.9672,0,1
0.030002,10.6348,-30.9053,0,1
0.030003,10.7308,-30.8435,0,1
0.030004,10.8268,-30.7819,0,1
0.030005,10.9228,-30.7204,0,1
0.030006,11.0188,-30.659,0,1
0.030007,11.1148,-30.5978,0,1
0.030008,11.2108,-30.5366,0,1
0.030009,11.3068,-30.4756,0,1
0.03001,11.4028,-30.4147,0,1
0.030011,11.4988,-30.354,0,1
0.030012,11.5948,-30.2933,0,1
0.030013,11.6908,-30.2328,0,1
0.030014,11.7868,-30.1724,0,1
0.030015,11.8828,-30.1121,0,1
0.030016,11.9788,-30.0519,0,1
0.030017,12.0748,-29.9919,0,1
0.030018,12.1708,-29.932,0,1
0.030019,12.2668,-29.8722,0,1
