Time,iL,Vout,V2,V3
0.034383,334.005,-295.38,0.43,0.17
0.034384,334.688,-291.449,0.43,0.16
0.034385,335.363,-287.52,0.43,0.15
0.034386,336.03,-283.592,0.43,0.14
0.034387,336.689,-279.665,0.43,0.13
0.034388,337.341,-275.74,0.43,0.12
0.034389,337.984,-271.815,0.43,0.11
0.03439,338.62,-267.893,0.43,0.1
0.034391,339.248,-263.972,0.43,0.09
0.034392,339.868,-260.052,0.43,0.08
0.034393,340.48,-256.134,0.43,0.07
0.034394,341.084,-252.218,0.43,0.06
0.034395,341.681,-248.304,0.43,0.05
0.034396,342.269,-244.391,0.43,0.04
0.034397,342.85,-240.481,0.43,0.03
0.034398,343.423,-236.572,0.43,0.02
0.034399,343.989,-232.666,0.43,0.01
0.0344,344.546,-228.762,0.43,1.38431e-010
0.034401,345.096,-224.86,0.43,0.01
0.034402,345.637,-220.96,0.43,0.02
0.034403,346.171,-217.063,0.43,0.03
0.034404,346.698,-213.169,0.43,0.04
0.034405,347.216,-209.277,0.43,0.05
0.034406,347.727,-205.387,0.43,0.06
0.034407,348.23,-201.501,0.43,0.07
0.034408,348.725,-197.617,0.43,0.08
0.034409,349.212,-193.736,0.43,0.09
0.03441,349.692,-189.858,0.43,0.1
0.034411,350.163,-185.983,0.43,0.11
0.034412,350.628,-182.111,0.43,0.12
0.034413,351.084,-178.242,0.43,0.13
0.034414,351.532,-174.376,0.43,0.14
0.034415,351.973,-170.514,0.43,0.15
0.034416,352.407,-166.654,0.43,0.16
0.034417,352.832,-162.799,0.43,0.17
0.034418,353.25,-158.947,0.43,0.18
0.034419,353.66,-155.098,0.43,0.19
0.03442,354.062,-151.253,0.43,0.2
0.034421,354.457,-147.412,0.43,0.21
0.034422,354.844,-143.574,0.43,0.22
0.034423,355.223,-139.741,0.43,0.23
0.034424,355.595,-135.911,0.43,0.24
0.034425,355.959,-132.085,0.43,0.25
0.034426,356.315,-128.263,0.43,0.26
0.034427,356.664,-124.446,0.43,0.27
0.034428,357.005,-120.632,0.43,0.28
0.034429,357.338,-116.823,0.43,0.29
0.03443,357.664,-113.018,0.43,0.3
0.034431,357.982,-109.218,0.43,0.31
0.034432,358.293,-105.422,0.43,0.32
0.034433,358.596,-101.63,0.43,0.33
0.034434,358.891,-97.8436,0.43,0.34
0.034435,359.179,-94.0613,0.43,0.35
0.034436,359.46,-90.2838,0.43,0.36
0.034437,359.732,-86.511,0.43,0.37
0.034438,359.998,-82.7431,0.43,0.38
0.034439,360.255,-78.9801,0.43,0.39
0.03444,360.505,-75.2221,0.43,0.4
0.034441,360.748,-71.4691,0.43,0.41
0.034442,360.983,-67.7213,0.43,0.42
0.034443,361.211,-63.9786,0.43,0.43
0.034444,361.174,-67.4573,0.43,0.44
0.034445,361.13,-70.9286,0.43,0.45
0.034446,361.08,-74.3943,0.43,0.46
0.034447,361.024,-77.8526,0.43,0.47
0.034448,360.961,-81.3033,0.43,0.48
0.034449,360.891,-84.7466,0.43,0.49
0.03445,360.814,-88.1821,0.43,0.5
0.034451,360.73,-91.6101,0.43,0.51
0.034452,360.639,-95.0303,0.43,0.52
0.034453,360.542,-98.4427,0.43,0.53
0.034454,360.438,-101.847,0.43,0.54
0.034455,360.326,-105.244,0.43,0.55
0.034456,360.209,-108.633,0.43,0.56
0.034457,360.084,-112.014,0.43,0.57
0.034458,359.953,-115.386,0.43,0.58
0.034459,359.814,-118.751,0.43,0.59
0.03446,359.669,-122.108,0.43,0.6
0.034461,359.518,-125.456,0.43,0.61
0.034462,359.36,-128.796,0.43,0.62
0.034463,359.195,-132.128,0.43,0.63
0.034464,359.023,-135.452,0.43,0.64
0.034465,358.845,-138.767,0.43,0.65
0.034466,358.66,-142.073,0.43,0.66
0.034467,358.469,-145.372,0.43,0.67
0.034468,358.271,-148.661,0.43,0.68
0.034469,358.066,-151.942,0.43,0.69
0.03447,357.855,-155.215,0.43,0.7
0.034471,357.637,-158.479,0.43,0.71
0.034472,357.413,-161.734,0.43,0.72
0.034473,357.182,-164.98,0.43,0.73
0.034474,356.945,-168.217,0.43,0.74
0.034475,356.701,-171.446,0.43,0.75
0.034476,356.451,-174.665,0.43,0.76
0.034477,356.194,-177.876,0.43,0.77
0.034478,355.932,-181.078,0.43,0.78
0.034479,355.662,-184.27,0.43,0.79
0.03448,355.386,-187.454,0.43,0.8
0.034481,355.104,-190.628,0.43,0.81
0.034482,354.816,-193.794,0.43,0.82
0.034483,354.521,-196.949,0.43,0.83
0.034484,354.22,-200.096,0.43,0.84
0.034485,353.913,-203.233,0.43,0.85
0.034486,353.599,-206.361,0.43,0.86
0.034487,353.279,-209.48,0.43,0.87
0.034488,352.953,-212.589,0.43,0.88
0.034489,352.621,-215.689,0.43,0.89
0.03449,352.282,-218.779,0.43,0.9
0.034491,351.938,-221.859,0.43,0.91
0.034492,351.587,-224.93,0.43,0.92
0.034493,351.23,-227.991,0.43,0.93
0.034494,350.867,-231.043,0.43,0.94
0.034495,350.498,-234.084,0.43,0.95
0.034496,350.123,-237.116,0.43,0.96
0.034497,349.741,-240.138,0.43,0.97
0.034498,349.354,-243.15,0.43,0.98
0.034499,348.961,-246.153,0.43,0.99
0.0345,348.561,-249.145,0.43,1
0.034501,348.156,-252.127,0.43,0.99
0.034502,347.745,-255.1,0.43,0.98
0.034503,347.328,-258.062,0.43,0.97
0.034504,346.905,-261.014,0.43,0.96
0.034505,346.476,-263.956,0.43,0.95
0.034506,346.041,-266.888,0.43,0.94
0.034507,345.6,-269.809,0.43,0.93
0.034508,345.154,-272.72,0.43,0.92
0.034509,344.701,-275.621,0.43,0.91
0.03451,344.243,-278.512,0.43,0.9
0.034511,343.779,-281.392,0.43,0.89
0.034512,343.309,-284.262,0.43,0.88
0.034513,342.834,-287.121,0.43,0.87
0.034514,342.353,-289.97,0.43,0.86
0.034515,341.866,-292.808,0.43,0.85
0.034516,341.374,-295.636,0.43,0.84
0.034517,340.876,-298.453,0.43,0.83
0.034518,340.372,-301.26,0.43,0.82
0.034519,339.862,-304.056,0.43,0.81
0.03452,339.348,-306.841,0.43,0.8
0.034521,338.827,-309.615,0.43,0.79
0.034522,338.301,-312.379,0.43,0.78
0.034523,337.77,-315.132,0.43,0.77
0.034524,337.233,-317.874,0.43,0.76
0.034525,336.69,-320.605,0.43,0.75
0.034526,336.142,-323.325,0.43,0.74
0.034527,335.589,-326.034,0.43,0.73
0.034528,335.03,-328.733,0.43,0.72
0.034529,334.466,-331.42,0.43,0.71
0.03453,333.896,-334.096,0.43,0.7
0.034531,333.321,-336.762,0.43,0.69
0.034532,332.741,-339.416,0.43,0.68
0.034533,332.156,-342.059,0.43,0.67
0.034534,331.565,-344.691,0.43,0.66
0.034535,330.969,-347.311,0.43,0.65
0.034536,330.368,-349.921,0.43,0.64
0.034537,329.761,-352.519,0.43,0.63
0.034538,329.15,-355.106,0.43,0.62
0.034539,328.533,-357.681,0.43,0.61
0.03454,327.911,-360.246,0.43,0.6
0.034541,327.284,-362.799,0.43,0.59
0.034542,326.652,-365.34,0.43,0.58
0.034543,326.014,-367.87,0.43,0.57
0.034544,325.372,-370.389,0.43,0.56
0.034545,324.725,-372.896,0.43,0.55
0.034546,324.073,-375.392,0.43,0.54
0.034547,323.415,-377.876,0.43,0.53
0.034548,322.753,-380.349,0.43,0.52
0.034549,322.086,-382.81,0.43,0.51
0.03455,321.414,-385.259,0.43,0.5
0.034551,320.737,-387.697,0.43,0.49
0.034552,320.055,-390.123,0.43,0.48
0.034553,319.368,-392.538,0.43,0.47
0.034554,318.677,-394.94,0.43,0.46
0.034555,317.981,-397.331,0.43,0.45
0.034556,317.279,-399.711,0.43,0.44
0.034557,316.574,-402.078,0.43,0.43
0.034558,317.468,-398.107,0.43,0.42
0.034559,318.354,-394.136,0.43,0.41
0.03456,319.234,-390.164,0.43,0.4
0.034561,320.107,-386.191,0.43,0.39
0.034562,320.971,-382.217,0.43,0.38
0.034563,321.828,-378.242,0.43,0.37
0.034564,322.676,-374.267,0.43,0.36
0.034565,323.517,-370.292,0.43,0.35
0.034566,324.349,-366.316,0.43,0.34
0.034567,325.174,-362.339,0.43,0.33
0.034568,325.991,-358.363,0.43,0.32
0.034569,326.799,-354.386,0.43,0.31
0.03457,327.6,-350.409,0.43,0.3
0.034571,328.393,-346.433,0.43,0.29
0.034572,329.178,-342.456,0.43,0.28
0.034573,329.955,-338.479,0.43,0.27
0.034574,330.724,-334.503,0.43,0.26
0.034575,331.485,-330.527,0.43,0.25
0.034576,332.238,-326.551,0.43,0.24
0.034577,332.983,-322.576,0.43,0.23
0.034578,333.72,-318.601,0.43,0.22
0.034579,334.449,-314.627,0.43,0.21
0.03458,335.17,-310.654,0.43,0.2
0.034581,335.884,-306.681,0.43,0.19
0.034582,336.589,-302.709,0.43,0.18
0.034583,337.287,-298.739,0.43,0.17
0.034584,337.976,-294.769,0.43,0.16
0.034585,338.658,-290.8,0.43,0.15
0.034586,339.331,-286.832,0.43,0.14
0.034587,339.997,-282.866,0.43,0.13
0.034588,340.655,-278.901,0.43,0.12
0.034589,341.305,-274.937,0.43,0.11
0.03459,341.946,-270.975,0.43,0.1
0.034591,342.58,-267.015,0.43,0.09
0.034592,343.206,-263.056,0.43,0.08
0.034593,343.825,-259.098,0.43,0.07
0.034594,344.435,-255.143,0.43,0.06
0.034595,345.037,-251.189,0.43,0.05
0.034596,345.632,-247.237,0.43,0.04
0.034597,346.218,-243.288,0.43,0.03
0.034598,346.797,-239.34,0.43,0.02
0.034599,347.367,-235.394,0.43,0.01
0.0346,347.93,-231.451,0.43,1.40443e-010
0.034601,348.485,-227.51,0.43,0.01
0.034602,349.032,-223.571,0.43,0.02
0.034603,349.571,-219.635,0.43,0.03
0.034604,350.103,-215.701,0.43,0.04
0.034605,350.626,-211.77,0.43,0.05
0.034606,351.142,-207.842,0.43,0.06
0.034607,351.65,-203.916,0.43,0.07
0.034608,352.149,-199.993,0.43,0.08
0.034609,352.642,-196.073,0.43,0.09
0.03461,353.126,-192.156,0.43,0.1
0.034611,353.602,-188.242,0.43,0.11
0.034612,354.071,-184.331,0.43,0.12
0.034613,354.531,-180.423,0.43,0.13
0.034614,354.984,-176.519,0.43,0.14
0.034615,355.429,-172.618,0.43,0.15
0.034616,355.867,-168.72,0.43,0.16
0.034617,356.296,-164.825,0.43,0.17
0.034618,356.718,-160.935,0.43,0.18
0.034619,357.132,-157.047,0.43,0.19
0.03462,357.538,-153.164,0.43,0.2
0.034621,357.937,-149.284,0.43,0.21
0.034622,358.327,-145.408,0.43,0.22
0.034623,358.71,-141.536,0.43,0.23
0.034624,359.085,-137.668,0.43,0.24
0.034625,359.453,-133.804,0.43,0.25
0.034626,359.813,-129.943,0.43,0.26
0.034627,360.165,-126.088,0.43,0.27
0.034628,360.509,-122.236,0.43,0.28
0.034629,360.846,-118.388,0.43,0.29
0.03463,361.174,-114.545,0.43,0.3
0.034631,361.496,-110.707,0.43,0.31
0.034632,361.809,-106.873,0.43,0.32
0.034633,362.115,-103.043,0.43,0.33
0.034634,362.413,-99.2183,0.43,0.34
0.034635,362.704,-95.3981,0.43,0.35
0.034636,362.987,-91.5826,0.43,0.36
0.034637,363.262,-87.772,0.43,0.37
0.034638,363.53,-83.9663,0.43,0.38
0.034639,363.79,-80.1656,0.43,0.39
0.03464,364.043,-76.3699,0.43,0.4
0.034641,364.288,-72.5793,0.43,0.41
0.034642,364.525,-68.7939,0.43,0.42
0.034643,364.755,-65.0136,0.43,0.43
0.034644,364.715,-68.5256,0.43,0.44
0.034645,364.669,-72.0301,0.43,0.45
0.034646,364.618,-75.529,0.43,0.46
0.034647,364.559,-79.0203,0.43,0.47
0.034648,364.493,-82.5041,0.43,0.48
0.034649,364.421,-85.9801,0.43,0.49
0.03465,364.342,-89.4485,0.43,0.5
0.034651,364.255,-92.9092,0.43,0.51
0.034652,364.162,-96.362,0.43,0.52
0.034653,364.062,-99.8069,0.43,0.53
0.034654,363.955,-103.244,0.43,0.54
0.034655,363.841,-106.673,0.43,0.55
0.034656,363.72,-110.094,0.43,0.56
0.034657,363.592,-113.507,0.43,0.57
0.034658,363.458,-116.912,0.43,0.58
0.034659,363.317,-120.308,0.43,0.59
0.03466,363.169,-123.697,0.43,0.6
0.034661,363.014,-127.077,0.43,0.61
0.034662,362.852,-130.449,0.43,0.62
0.034663,362.684,-133.812,0.43,0.63
0.034664,362.509,-137.167,0.43,0.64
0.034665,362.327,-140.514,0.43,0.65
0.034666,362.139,-143.852,0.43,0.66
0.034667,361.944,-147.181,0.43,0.67
0.034668,361.742,-150.502,0.43,0.68
0.034669,361.534,-153.814,0.43,0.69
0.03467,361.319,-157.117,0.43,0.7
0.034671,361.097,-160.412,0.43,0.71
0.034672,360.869,-163.698,0.43,0.72
0.034673,360.635,-166.974,0.43,0.73
0.034674,360.393,-170.242,0.43,0.74
0.034675,360.146,-173.501,0.43,0.75
0.034676,359.891,-176.751,0.43,0.76
0.034677,359.631,-179.992,0.43,0.77
0.034678,359.363,-183.224,0.43,0.78
0.034679,359.09,-186.446,0.43,0.79
0.03468,358.809,-189.66,0.43,0.8
0.034681,358.523,-192.864,0.43,0.81
0.034682,358.23,-196.059,0.43,0.82
0.034683,357.931,-199.244,0.43,0.83
0.034684,357.625,-202.42,0.43,0.84
0.034685,357.313,-205.587,0.43,0.85
0.034686,356.995,-208.744,0.43,0.86
0.034687,356.67,-211.892,0.43,0.87
0.034688,356.339,-215.03,0.43,0.88
0.034689,356.002,-218.159,0.43,0.89
0.03469,355.658,-221.277,0.43,0.9
0.034691,355.309,-224.387,0.43,0.91
0.034692,354.953,-227.486,0.43,0.92
0.034693,354.591,-230.576,0.43,0.93
0.034694,354.223,-233.656,0.43,0.94
0.034695,353.848,-236.726,0.43,0.95
0.034696,353.468,-239.786,0.43,0.96
0.034697,353.081,-242.836,0.43,0.97
0.034698,352.688,-245.876,0.43,0.98
0.034699,352.289,-248.906,0.43,0.99
0.0347,351.885,-251.926,0.43,1
0.034701,351.474,-254.936,0.43,0.99
0.034702,351.057,-257.936,0.43,0.98
0.034703,350.634,-260.925,0.43,0.97
0.034704,350.205,-263.905,0.43,0.96
0.034705,349.77,-266.874,0.43,0.95
0.034706,349.33,-269.833,0.43,0.94
0.034707,348.883,-272.781,0.43,0.93
0.034708,348.43,-275.719,0.43,0.92
0.034709,347.972,-278.647,0.43,0.91
0.03471,347.508,-281.564,0.43,0.9
0.034711,347.038,-284.471,0.43,0.89
0.034712,346.562,-287.367,0.43,0.88
0.034713,346.08,-290.252,0.43,0.87
0.034714,345.593,-293.127,0.43,0.86
0.034715,345.1,-295.992,0.43,0.85
0.034716,344.601,-298.845,0.43,0.84
0.034717,344.096,-301.688,0.43,0.83
0.034718,343.586,-304.521,0.43,0.82
0.034719,343.07,-307.342,0.43,0.81
0.03472,342.549,-310.153,0.43,0.8
0.034721,342.022,-312.952,0.43,0.79
0.034722,341.489,-315.741,0.43,0.78
0.034723,340.951,-318.519,0.43,0.77
0.034724,340.407,-321.286,0.43,0.76
0.034725,339.857,-324.042,0.43,0.75
0.034726,339.303,-326.787,0.43,0.74
0.034727,338.742,-329.521,0.43,0.73
0.034728,338.177,-332.244,0.43,0.72
0.034729,337.605,-334.955,0.43,0.71
0.03473,337.029,-337.656,0.43,0.7
0.034731,336.447,-340.345,0.43,0.69
0.034732,335.859,-343.024,0.43,0.68
0.034733,335.267,-345.69,0.43,0.67
0.034734,334.669,-348.346,0.43,0.66
0.034735,334.065,-350.99,0.43,0.65
0.034736,333.457,-353.623,0.43,0.64
0.034737,332.843,-356.245,0.43,0.63
0.034738,332.224,-358.855,0.43,0.62
0.034739,331.599,-361.454,0.43,0.61
0.03474,330.97,-364.041,0.43,0.6
0.034741,330.335,-366.617,0.43,0.59
0.034742,329.695,-369.182,0.43,0.58
0.034743,329.05,-371.734,0.43,0.57
0.034744,328.4,-374.276,0.43,0.56
0.034745,327.745,-376.805,0.43,0.55
0.034746,327.085,-379.323,0.43,0.54
0.034747,326.42,-381.83,0.43,0.53
0.034748,325.75,-384.324,0.43,0.52
0.034749,325.075,-386.807,0.43,0.51
0.03475,324.394,-389.279,0.43,0.5
0.034751,323.709,-391.738,0.43,0.49
0.034752,323.02,-394.186,0.43,0.48
0.034753,322.325,-396.622,0.43,0.47
0.034754,321.625,-399.046,0.43,0.46
0.034755,320.92,-401.458,0.43,0.45
0.034756,320.211,-403.858,0.43,0.44
0.034757,319.497,-406.247,0.43,0.43
0.034758,320.4,-402.239,0.43,0.42
0.034759,321.294,-398.23,0.43,0.41
0.03476,322.182,-394.22,0.43,0.4
0.034761,323.063,-390.209,0.43,0.39
0.034762,323.935,-386.198,0.43,0.38
0.034763,324.8,-382.186,0.43,0.37
0.034764,325.656,-378.173,0.43,0.36
0.034765,326.504,-374.16,0.43,0.35
0.034766,327.345,-370.146,0.43,0.34
0.034767,328.177,-366.132,0.43,0.33
0.034768,329.001,-362.118,0.43,0.32
0.034769,329.817,-358.104,0.43,0.31
0.03477,330.625,-354.09,0.43,0.3
0.034771,331.426,-350.075,0.43,0.29
0.034772,332.218,-346.061,0.43,0.28
0.034773,333.002,-342.047,0.43,0.27
0.034774,333.778,-338.033,0.43,0.26
0.034775,334.546,-334.019,0.43,0.25
0.034776,335.306,-330.006,0.43,0.24
0.034777,336.058,-325.993,0.43,0.23
0.034778,336.802,-321.981,0.43,0.22
0.034779,337.538,-317.969,0.43,0.21
0.03478,338.266,-313.958,0.43,0.2
0.034781,338.986,-309.948,0.43,0.19
0.034782,339.697,-305.938,0.43,0.18
0.034783,340.401,-301.93,0.43,0.17
0.034784,341.097,-297.923,0.43,0.16
0.034785,341.785,-293.917,0.43,0.15
0.034786,342.465,-289.911,0.43,0.14
0.034787,343.137,-285.908,0.43,0.13
0.034788,343.8,-281.905,0.43,0.12
0.034789,344.456,-277.904,0.43,0.11
0.03479,345.104,-273.904,0.43,0.1
0.034791,345.744,-269.906,0.43,0.09
0.034792,346.376,-265.91,0.43,0.08
0.034793,346.999,-261.915,0.43,0.07
0.034794,347.615,-257.922,0.43,0.06
0.034795,348.223,-253.931,0.43,0.05
0.034796,348.823,-249.942,0.43,0.04
0.034797,349.415,-245.955,0.43,0.03
0.034798,349.999,-241.97,0.43,0.02
0.034799,350.575,-237.987,0.43,0.01
0.0348,351.143,-234.007,0.43,1.42455e-010
0.034801,351.703,-230.028,0.43,0.01
0.034802,352.255,-226.053,0.43,0.02
0.034803,352.799,-222.079,0.43,0.03
0.034804,353.335,-218.108,0.43,0.04
0.034805,353.863,-214.14,0.43,0.05
0.034806,354.384,-210.175,0.43,0.06
0.034807,354.896,-206.212,0.43,0.07
0.034808,355.4,-202.252,0.43,0.08
0.034809,355.897,-198.295,0.43,0.09
0.03481,356.385,-194.341,0.43,0.1
0.034811,356.866,-190.39,0.43,0.11
0.034812,357.339,-186.442,0.43,0.12
0.034813,357.804,-182.497,0.43,0.13
0.034814,358.261,-178.556,0.43,0.14
0.034815,358.71,-174.618,0.43,0.15
0.034816,359.151,-170.683,0.43,0.16
0.034817,359.585,-166.752,0.43,0.17
0.034818,360.01,-162.825,0.43,0.18
0.034819,360.428,-158.901,0.43,0.19
0.03482,360.838,-154.98,0.43,0.2
0.034821,361.24,-151.064,0.43,0.21
0.034822,361.634,-147.151,0.43,0.22
0.034823,362.021,-143.243,0.43,0.23
0.034824,362.399,-139.338,0.43,0.24
0.034825,362.77,-135.437,0.43,0.25
0.034826,363.133,-131.541,0.43,0.26
0.034827,363.488,-127.649,0.43,0.27
0.034828,363.835,-123.761,0.43,0.28
0.034829,364.175,-119.877,0.43,0.29
0.03483,364.507,-115.998,0.43,0.3
0.034831,364.831,-112.123,0.43,0.31
0.034832,365.147,-108.253,0.43,0.32
0.034833,365.456,-104.387,0.43,0.33
0.034834,365.757,-100.526,0.43,0.34
0.034835,366.05,-96.6697,0.43,0.35
0.034836,366.336,-92.8183,0.43,0.36
0.034837,366.613,-88.9717,0.43,0.37
0.034838,366.883,-85.1302,0.43,0.38
0.034839,367.146,-81.2936,0.43,0.39
0.03484,367.401,-77.4621,0.43,0.4
0.034841,367.648,-73.6358,0.43,0.41
0.034842,367.887,-69.8146,0.43,0.42
0.034843,368.119,-65.9988,0.43,0.43
0.034844,368.078,-69.5424,0.43,0.44
0.034845,368.029,-73.0784,0.43,0.45
0.034846,367.975,-76.6087,0.43,0.46
0.034847,367.915,-80.1314,0.43,0.47
0.034848,367.847,-83.6465,0.43,0.48
0.034849,367.772,-87.1538,0.43,0.49
0.03485,367.69,-90.6533,0.43,0.5
0.034851,367.601,-94.1449,0.43,0.51
0.034852,367.506,-97.6287,0.43,0.52
0.034853,367.403,-101.105,0.43,0.53
0.034854,367.293,-104.572,0.43,0.54
0.034855,367.177,-108.032,0.43,0.55
0.034856,367.053,-111.484,0.43,0.56
0.034857,366.923,-114.927,0.43,0.57
0.034858,366.785,-118.362,0.43,0.58
0.034859,366.641,-121.789,0.43,0.59
0.03486,366.49,-125.208,0.43,0.6
0.034861,366.332,-128.618,0.43,0.61
0.034862,366.168,-132.02,0.43,0.62
0.034863,365.996,-135.414,0.43,0.63
0.034864,365.818,-138.798,0.43,0.64
0.034865,365.633,-142.175,0.43,0.65
0.034866,365.441,-145.542,0.43,0.66
0.034867,365.243,-148.901,0.43,0.67
0.034868,365.038,-152.252,0.43,0.68
0.034869,364.826,-155.593,0.43,0.69
0.03487,364.607,-158.926,0.43,0.7
0.034871,364.382,-162.249,0.43,0.71
0.034872,364.15,-165.564,0.43,0.72
0.034873,363.912,-168.87,0.43,0.73
0.034874,363.667,-172.167,0.43,0.74
0.034875,363.415,-175.455,0.43,0.75
0.034876,363.157,-178.734,0.43,0.76
0.034877,362.892,-182.003,0.43,0.77
0.034878,362.621,-185.263,0.43,0.78
0.034879,362.343,-188.514,0.43,0.79
0.03488,362.059,-191.756,0.43,0.8
0.034881,361.768,-194.989,0.43,0.81
0.034882,361.471,-198.211,0.43,0.82
0.034883,361.167,-201.425,0.43,0.83
0.034884,360.857,-204.629,0.43,0.84
0.034885,360.541,-207.824,0.43,0.85
0.034886,360.218,-211.009,0.43,0.86
0.034887,359.889,-214.184,0.43,0.87
0.034888,359.553,-217.35,0.43,0.88
0.034889,359.211,-220.506,0.43,0.89
0.03489,358.863,-223.652,0.43,0.9
0.034891,358.509,-226.788,0.43,0.91
0.034892,358.148,-229.915,0.43,0.92
0.034893,357.781,-233.031,0.43,0.93
0.034894,357.408,-236.138,0.43,0.94
0.034895,357.028,-239.235,0.43,0.95
0.034896,356.643,-242.322,0.43,0.96
0.034897,356.251,-245.399,0.43,0.97
0.034898,355.853,-248.465,0.43,0.98
0.034899,355.449,-251.522,0.43,0.99
0.0349,355.039,-254.568,0.43,1
0.034901,354.623,-257.604,0.43,0.99
0.034902,354.201,-260.63,0.43,0.98
0.034903,353.772,-263.646,0.43,0.97
0.034904,353.338,-266.651,0.43,0.96
0.034905,352.898,-269.646,0.43,0.95
0.034906,352.451,-272.63,0.43,0.94
0.034907,351.999,-275.604,0.43,0.93
0.034908,351.541,-278.568,0.43,0.92
0.034909,351.077,-281.521,0.43,0.91
0.03491,350.607,-284.463,0.43,0.9
0.034911,350.131,-287.395,0.43,0.89
0.034912,349.649,-290.316,0.43,0.88
0.034913,349.162,-293.227,0.43,0.87
0.034914,348.668,-296.127,0.43,0.86
0.034915,348.169,-299.016,0.43,0.85
0.034916,347.664,-301.894,0.43,0.84
0.034917,347.154,-304.761,0.43,0.83
0.034918,346.637,-307.618,0.43,0.82
0.034919,346.115,-310.464,0.43,0.81
0.03492,345.587,-313.298,0.43,0.8
0.034921,345.054,-316.122,0.43,0.79
0.034922,344.515,-318.935,0.43,0.78
0.034923,343.97,-321.737,0.43,0.77
0.034924,343.42,-324.527,0.43,0.76
0.034925,342.864,-327.307,0.43,0.75
0.034926,342.303,-330.075,0.43,0.74
0.034927,341.736,-332.833,0.43,0.73
0.034928,341.163,-335.579,0.43,0.72
0.034929,340.585,-338.314,0.43,0.71
0.03493,340.002,-341.037,0.43,0.7
0.034931,339.413,-343.75,0.43,0.69
0.034932,338.819,-346.45,0.43,0.68
0.034933,338.219,-349.14,0.43,0.67
0.034934,337.614,-351.818,0.43,0.66
0.034935,337.004,-354.485,0.43,0.65
0.034936,336.388,-357.14,0.43,0.64
0.034937,335.767,-359.784,0.43,0.63
0.034938,335.141,-362.417,0.43,0.62
0.034939,334.51,-365.037,0.43,0.61
0.03494,333.873,-367.647,0.43,0.6
0.034941,333.231,-370.244,0.43,0.59
0.034942,332.584,-372.83,0.43,0.58
0.034943,331.932,-375.405,0.43,0.57
0.034944,331.274,-377.967,0.43,0.56
0.034945,330.612,-380.518,0.43,0.55
0.034946,329.944,-383.057,0.43,0.54
0.034947,329.272,-385.585,0.43,0.53
0.034948,328.594,-388.101,0.43,0.52
0.034949,327.911,-390.604,0.43,0.51
0.03495,327.224,-393.096,0.43,0.5
0.034951,326.531,-395.576,0.43,0.49
0.034952,325.833,-398.045,0.43,0.48
0.034953,325.131,-400.501,0.43,0.47
0.034954,324.423,-402.945,0.43,0.46
0.034955,323.711,-405.378,0.43,0.45
0.034956,322.994,-407.798,0.43,0.44
0.034957,322.272,-410.206,0.43,0.43
0.034958,323.182,-406.162,0.43,0.42
0.034959,324.084,-402.117,0.43,0.41
0.03496,324.98,-398.072,0.43,0.4
0.034961,325.868,-394.026,0.43,0.39
0.034962,326.748,-389.979,0.43,0.38
0.034963,327.62,-385.931,0.43,0.37
0.034964,328.484,-381.882,0.43,0.36
0.034965,329.34,-377.834,0.43,0.35
0.034966,330.187,-373.784,0.43,0.34
0.034967,331.027,-369.735,0.43,0.33
0.034968,331.858,-365.685,0.43,0.32
0.034969,332.682,-361.635,0.43,0.31
0.03497,333.497,-357.585,0.43,0.3
0.034971,334.304,-353.535,0.43,0.29
0.034972,335.103,-349.485,0.43,0.28
0.034973,335.894,-345.435,0.43,0.27
0.034974,336.677,-341.385,0.43,0.26
0.034975,337.451,-337.336,0.43,0.25
0.034976,338.218,-333.287,0.43,0.24
0.034977,338.977,-329.238,0.43,0.23
0.034978,339.727,-325.19,0.43,0.22
0.034979,340.469,-321.143,0.43,0.21
0.03498,341.204,-317.096,0.43,0.2
0.034981,341.93,-313.051,0.43,0.19
0.034982,342.648,-309.006,0.43,0.18
0.034983,343.358,-304.962,0.43,0.17
0.034984,344.06,-300.919,0.43,0.16
0.034985,344.753,-296.877,0.43,0.15
0.034986,345.439,-292.836,0.43,0.14
0.034987,346.117,-288.797,0.43,0.13
0.034988,346.786,-284.759,0.43,0.12
0.034989,347.448,-280.722,0.43,0.11
0.03499,348.101,-276.687,0.43,0.1
0.034991,348.746,-272.653,0.43,0.09
0.034992,349.384,-268.621,0.43,0.08
0.034993,350.013,-264.591,0.43,0.07
0.034994,350.634,-260.563,0.43,0.06
0.034995,351.247,-256.536,0.43,0.05
0.034996,351.852,-252.512,0.43,0.04
0.034997,352.449,-248.489,0.43,0.03
0.034998,353.038,-244.469,0.43,0.02
0.034999,353.619,-240.451,0.43,0.01
0.035,354.192,-236.435,0.43,1.44468e-010
0.035001,354.757,-232.421,0.43,0.01
0.035002,355.313,-228.41,0.43,0.02
0.035003,355.862,-224.401,0.43,0.03
0.035004,356.403,-220.395,0.43,0.04
0.035005,356.936,-216.392,0.43,0.05
0.035006,357.461,-212.391,0.43,0.06
0.035007,357.977,-208.393,0.43,0.07
0.035008,358.486,-204.398,0.43,0.08
0.035009,358.987,-200.406,0.43,0.09
0.03501,359.48,-196.416,0.43,0.1
0.035011,359.964,-192.43,0.43,0.11
0.035012,360.441,-188.447,0.43,0.12
0.035013,360.91,-184.468,0.43,0.13
0.035014,361.371,-180.491,0.43,0.14
